# Melt Pool Geometry History
# time(s)  length(m)  depth(m)  width(m)  volume(m3)  Tpeak(K)  laser_on
 2.10000E-05   0.00000E+00   0.00000E+00   0.00000E+00   7.39372E-14      293.00  1
 4.10000E-05   4.01241E-05   1.03004E-04   4.07350E-05   2.28881E-13     1877.07  1
 6.10000E-05   7.23522E-05   1.08020E-04   5.40486E-05   3.61710E-13     2467.53  1
 8.10000E-05   1.04257E-04   1.08305E-04   5.67360E-05   4.93667E-13     2602.84  1
 1.01000E-04   1.37290E-04   1.08491E-04   5.79400E-05   6.19374E-13     2557.94  1
 1.21000E-04   1.66790E-04   1.08425E-04   5.84711E-05   7.28804E-13     2598.75  1
 1.41000E-04   1.93928E-04   1.08308E-04   5.88532E-05   8.47986E-13     2650.17  1
 1.61000E-04   2.25997E-04   1.08468E-04   5.88518E-05   9.50808E-13     2603.75  1
 1.81000E-04   2.58566E-04   1.08503E-04   5.90023E-05   1.05087E-12     2610.98  1
 2.01000E-04   2.83430E-04   1.07763E-04   5.90024E-05   9.09242E-13     2590.49  0
 2.21000E-04   2.85329E-04   1.03105E-04   6.53632E-05   8.48102E-13     2208.17  0
 2.41000E-04   2.85655E-04   9.78975E-05   6.71664E-05   7.83125E-13     2014.55  0
 2.61000E-04   2.85378E-04   9.21417E-05   6.74512E-05   7.21114E-13     1901.98  0
 2.81000E-04   2.84889E-04   8.53876E-05   6.72595E-05   6.63853E-13     1827.87  0
 3.01000E-04   2.84302E-04   7.86862E-05   6.68597E-05   6.11038E-13     1774.86  0
 3.21000E-04   2.83685E-04   7.26496E-05   6.63292E-05   5.61785E-13     1735.20  0
 3.41000E-04   2.83120E-04   6.50462E-05   6.57210E-05   5.14872E-13     1704.22  0
 3.61000E-04   2.82751E-04   5.89078E-05   6.50893E-05   4.69355E-13     1680.26  0
 3.81000E-04   2.82489E-04   5.34872E-05   6.44886E-05   4.25137E-13     1661.12  0
 4.01000E-04   2.74391E-04   4.64766E-05   5.93435E-05   3.44745E-13     1645.35  0
 4.21000E-04   2.74542E-04   4.32756E-05   6.79946E-05   3.03867E-13     1634.39  0
 4.41000E-04   2.65166E-04   3.94869E-05   6.66775E-05   2.65767E-13     1627.03  0
 4.61000E-04   2.56479E-04   3.70935E-05   6.59371E-05   2.30903E-13     1623.24  0
 4.81000E-04   2.48661E-04   3.37199E-05   6.54326E-05   1.98579E-13     1622.38  0
 5.01000E-04   2.42159E-04   3.13318E-05   6.50495E-05   1.68591E-13     1621.41  0
 5.21000E-04   2.33008E-04   2.88093E-05   6.47307E-05   1.40803E-13     1620.08  0
 5.41000E-04   2.24152E-04   2.69540E-05   6.44438E-05   1.15360E-13     1618.40  0
 5.61000E-04   2.13486E-04   2.42235E-05   6.41662E-05   9.24230E-14     1616.31  0
 5.81000E-04   1.96385E-04   2.27889E-05   6.38753E-05   7.19334E-14     1613.78  0
 6.01000E-04   1.75873E-04   1.99095E-05   5.72841E-05   4.59190E-14     1610.25  0
 6.21000E-04   1.59772E-04   1.83277E-05   6.85066E-05   3.01126E-14     1606.67  0
 6.41000E-04   1.43250E-04   1.59820E-05   6.19912E-05   1.76684E-14     1602.36  0
 6.61000E-04   1.26194E-04   1.38138E-05   5.69118E-05   8.66865E-15     1597.23  0
 6.81000E-04   1.04402E-04   1.18863E-05   4.84771E-05   2.88900E-15     1591.11  0
 7.01000E-04   7.94529E-05   8.80705E-06   3.90715E-05   8.92694E-14     1583.27  1
 7.21000E-04   4.08337E-05   1.03825E-04   4.29974E-05   2.27985E-13     1871.26  1
 7.41000E-04   7.79245E-05   1.07980E-04   5.59143E-05   3.55081E-13     2500.44  1
 7.61000E-04   1.09412E-04   1.08435E-04   5.83607E-05   4.84239E-13     2677.68  1
 7.81000E-04   1.40105E-04   1.08557E-04   6.15110E-05   6.08930E-13     2704.35  1
