# Melt Pool Geometry History
# time(s)  length(m)  depth(m)  width(m)  volume(m3)  Tpeak(K)  laser_on
 2.10000E-05   0.00000E+00   0.00000E+00   0.00000E+00   7.40221E-14      293.00  1
 4.10000E-05   4.46395E-05   1.03797E-04   4.39171E-05   2.41636E-13     1925.47  1
 6.10000E-05   7.21533E-05   1.09793E-04   5.85417E-05   3.73075E-13     2844.00  1
 8.10000E-05   9.23912E-05   1.11968E-04   6.51514E-05   4.92787E-13     3247.23  1
 1.01000E-04   1.12980E-04   1.12690E-04   6.75480E-05   6.09321E-13     3492.79  1
 1.21000E-04   1.34359E-04   1.13055E-04   6.88718E-05   7.19918E-13     3547.92  1
 1.41000E-04   1.55745E-04   1.13160E-04   6.96488E-05   8.35442E-13     3566.39  1
 1.61000E-04   1.76228E-04   1.13206E-04   7.01685E-05   9.34733E-13     3599.57  1
 1.81000E-04   1.93211E-04   1.13325E-04   7.06051E-05   1.03696E-12     3626.06  1
 2.01000E-04   2.12679E-04   1.12043E-04   7.13623E-05   1.06454E-12     3523.30  0
 2.21000E-04   2.17157E-04   1.10544E-04   8.04541E-05   1.03992E-12     2998.90  0
 2.41000E-04   2.18503E-04   1.08249E-04   8.30532E-05   1.00137E-12     2679.23  0
 2.61000E-04   2.18855E-04   1.04780E-04   8.41785E-05   9.59564E-13     2462.00  0
 2.81000E-04   2.18839E-04   1.02261E-04   8.48881E-05   9.16855E-13     2307.91  0
 3.01000E-04   2.18675E-04   9.82982E-05   8.53850E-05   8.73388E-13     2191.93  0
 3.21000E-04   2.18453E-04   9.44186E-05   8.57173E-05   8.32641E-13     2101.75  0
 3.41000E-04   2.18115E-04   9.09668E-05   8.58933E-05   7.91980E-13     2029.06  0
 3.61000E-04   2.17722E-04   8.76620E-05   8.59037E-05   7.53554E-13     1967.49  0
 3.81000E-04   2.17270E-04   8.34190E-05   8.57417E-05   7.17711E-13     1914.52  0
 4.01000E-04   2.16712E-04   7.94064E-05   8.53986E-05   6.82440E-13     1868.34  0
 4.21000E-04   2.16096E-04   7.58040E-05   8.48773E-05   6.47758E-13     1828.00  0
 4.41000E-04   2.15447E-04   7.26362E-05   8.41882E-05   6.12841E-13     1792.73  0
 4.61000E-04   2.14854E-04   6.83918E-05   8.33386E-05   5.77873E-13     1761.70  0
 4.81000E-04   2.14403E-04   6.44271E-05   8.23675E-05   5.42431E-13     1734.90  0
 5.01000E-04   2.14013E-04   6.12709E-05   8.13042E-05   5.06233E-13     1711.41  0
 5.21000E-04   2.13808E-04   5.80792E-05   8.01888E-05   4.69766E-13     1690.93  0
 5.41000E-04   2.13684E-04   5.42983E-05   7.90796E-05   4.32793E-13     1673.41  0
 5.61000E-04   2.13539E-04   5.14839E-05   7.80234E-05   3.95925E-13     1658.38  0
 5.81000E-04   2.13372E-04   4.83337E-05   7.71072E-05   3.59370E-13     1646.08  0
 6.01000E-04   2.06357E-04   4.44714E-05   7.32869E-05   2.95644E-13     1635.76  0
 6.21000E-04   2.18264E-04   4.25052E-05   8.16799E-05   2.59817E-13     1628.49  0
 6.41000E-04   2.11256E-04   3.90357E-05   8.19857E-05   2.26159E-13     1623.89  0
 6.61000E-04   2.06999E-04   3.68054E-05   8.21837E-05   1.94655E-13     1622.58  0
 6.81000E-04   2.03239E-04   3.39038E-05   8.23030E-05   1.65163E-13     1621.68  0
 7.01000E-04   1.94971E-04   3.17281E-05   8.23599E-05   2.16807E-13     1620.42  1
 7.21000E-04   4.83650E-05   1.03377E-04   4.21060E-05   3.57426E-13     1832.36  1
 7.41000E-04   7.53117E-05   1.09704E-04   6.16508E-05   4.70552E-13     2796.00  1
 7.61000E-04   9.66471E-05   1.11834E-04   7.04557E-05   5.87763E-13     3165.38  1
 7.81000E-04   1.17328E-04   1.12810E-04   7.37167E-05   7.04308E-13     3350.26  1
 8.01000E-04   1.36678E-04   1.12807E-04   7.66770E-05   8.46625E-13     3367.15  1
 8.21000E-04   1.57413E-04   1.13332E-04   8.30820E-05   9.80163E-13     3415.73  1
 8.41000E-04   1.77629E-04   1.13785E-04   9.59426E-05   1.12495E-12     3452.85  1
 8.61000E-04   2.37297E-04   1.14532E-04   1.67342E-04   1.27649E-12     3475.27  1
 8.81000E-04   2.26979E-04   1.14996E-04   1.58850E-04   1.42952E-12     3487.68  1
 9.01000E-04   2.36979E-04   1.15285E-04   1.49644E-04   1.58455E-12     3488.72  1
 9.21000E-04   2.56474E-04   1.15431E-04   1.40017E-04   1.73900E-12     3490.38  1
 9.41000E-04   2.76066E-04   1.15435E-04   1.35609E-04   1.88871E-12     3498.11  1
 9.61000E-04   2.95841E-04   1.15318E-04   1.35025E-04   2.03240E-12     3503.53  1
 9.81000E-04   3.14825E-04   1.15104E-04   1.35291E-04   2.17508E-12     3501.31  1
 1.00100E-03   3.32169E-04   1.14770E-04   1.37731E-04   2.30945E-12     3469.59  1
 1.02100E-03   3.54206E-04   1.14253E-04   1.39309E-04   2.43720E-12     3457.29  1
 1.04100E-03   3.73963E-04   1.13933E-04   1.40383E-04   2.55906E-12     3434.95  1
 1.06100E-03   3.93443E-04   1.13681E-04   1.41002E-04   2.67509E-12     3416.18  1
 1.08100E-03   4.13197E-04   1.13421E-04   1.41338E-04   2.63259E-12     3398.66  0
 1.10100E-03   4.15469E-04   1.12800E-04   1.41451E-04   2.57675E-12     2897.20  0
 1.12100E-03   4.16209E-04   1.09846E-04   1.41420E-04   2.50747E-12     2622.51  0
 1.14100E-03   4.16541E-04   1.08118E-04   1.41260E-04   2.43371E-12     2451.31  0
 1.16100E-03   4.16143E-04   1.04753E-04   1.41080E-04   2.35100E-12     2328.35  0
 1.18100E-03   4.16151E-04   1.02698E-04   1.40867E-04   2.26855E-12     2226.77  0
 1.20100E-03   4.15560E-04   9.88122E-05   1.40429E-04   2.15995E-12     2136.97  0
 1.22100E-03   4.16420E-04   9.60819E-05   1.43241E-04   2.07179E-12     2053.72  0
 1.24100E-03   4.15919E-04   9.32502E-05   1.41553E-04   1.97851E-12     1982.51  0
 1.26100E-03   4.15362E-04   8.99378E-05   1.39890E-04   1.88446E-12     1920.31  0
 1.28100E-03   4.14756E-04   8.77226E-05   1.39280E-04   1.79055E-12     1869.23  0
 1.30100E-03   4.14076E-04   8.41516E-05   1.38789E-04   1.69741E-12     1826.81  0
 1.32100E-03   4.13277E-04   8.17757E-05   1.38271E-04   1.60513E-12     1790.70  0
 1.34100E-03   4.06018E-04   7.86498E-05   1.37595E-04   1.51437E-12     1759.99  0
 1.36100E-03   3.99327E-04   7.58340E-05   1.36853E-04   1.42509E-12     1733.91  0
 1.38100E-03   3.92935E-04   7.33166E-05   1.36070E-04   1.33790E-12     1712.10  0
 1.40100E-03   3.84647E-04   7.02687E-05   1.35028E-04   1.25258E-12     1693.32  0
 1.42100E-03   3.78004E-04   6.80388E-05   1.33746E-04   1.16948E-12     1677.37  0
 1.44100E-03   3.73004E-04   6.48865E-05   1.31545E-04   1.08828E-12     1664.00  0
 1.46100E-03   3.65704E-04   6.29093E-05   1.27802E-04   1.00968E-12     1652.77  0
 1.48100E-03   3.62093E-04   5.98872E-05   1.26470E-04   9.33299E-13     1643.51  0
 1.50100E-03   3.54758E-04   5.80596E-05   1.25499E-04   8.60352E-13     1636.06  0
 1.52100E-03   3.51390E-04   5.52558E-05   1.24439E-04   7.90234E-13     1630.42  0
 1.54100E-03   3.44388E-04   5.33537E-05   1.24003E-04   7.23469E-13     1626.31  0
 1.56100E-03   3.41343E-04   5.09045E-05   1.23698E-04   6.59502E-13     1623.76  0
 1.58100E-03   3.34267E-04   4.87653E-05   1.23387E-04   6.75060E-13     1622.88  1
 1.60100E-03   3.95214E-05   1.00551E-04   3.98709E-05   7.70209E-13     1784.12  1
 1.62100E-03   7.17964E-05   1.09278E-04   6.04435E-05   8.42209E-13     2714.55  1
 1.64100E-03   9.55970E-05   1.11492E-04   6.66828E-05   9.16477E-13     3115.45  1
 1.66100E-03   1.17516E-04   1.12559E-04   6.88565E-05   1.00660E-12     3338.05  1
 1.68100E-03   1.38438E-04   1.13048E-04   7.80231E-05   1.11697E-12     3447.58  1
 1.70100E-03   1.58213E-04   1.13452E-04   8.20890E-05   1.22718E-12     3484.14  1
 1.72100E-03   1.78336E-04   1.13973E-04   8.54116E-05   1.34923E-12     3497.56  1
 1.74100E-03   4.07626E-04   1.14704E-04   1.99930E-04   1.48574E-12     3509.09  1
 1.76100E-03   4.01667E-04   1.15221E-04   1.98659E-04   1.63106E-12     3523.84  1
 1.78100E-03   3.97090E-04   1.15649E-04   1.98516E-04   1.78567E-12     3541.65  1
 1.80100E-03   3.89926E-04   1.15884E-04   1.92532E-04   1.94188E-12     3534.85  1
 1.82100E-03   3.85729E-04   1.16146E-04   1.85743E-04   2.09355E-12     3544.40  1
 1.84100E-03   3.82359E-04   1.16495E-04   1.81811E-04   2.24831E-12     3555.00  1
 1.86100E-03   3.74825E-04   1.16797E-04   1.80281E-04   2.40680E-12     3578.54  1
 1.88100E-03   3.67900E-04   1.16925E-04   1.77008E-04   2.57187E-12     3587.34  1
 1.90100E-03   3.63129E-04   1.16971E-04   1.78039E-04   2.73724E-12     3595.51  1
 1.92100E-03   3.77933E-04   1.17003E-04   1.78750E-04   2.90013E-12     3599.10  1
 1.94100E-03   3.97490E-04   1.17010E-04   1.79268E-04   3.05819E-12     3594.07  1
 1.96100E-03   4.16864E-04   1.16975E-04   1.79545E-04   3.21022E-12     3585.57  1
 1.98100E-03   4.36019E-04   1.16878E-04   1.79717E-04   3.35602E-12     3565.17  1
 2.00100E-03   4.52064E-04   1.16650E-04   1.79661E-04   3.48969E-12     3533.58  1
 2.02100E-03   4.76443E-04   1.16388E-04   1.79587E-04   3.61523E-12     3535.29  1
 2.04100E-03   4.95817E-04   1.16157E-04   1.79222E-04   3.73351E-12     3535.70  1
 2.06100E-03   5.15302E-04   1.15952E-04   1.78936E-04   3.83957E-12     3522.46  1
 2.08100E-03   5.34563E-04   1.15596E-04   1.78866E-04   3.93767E-12     3494.08  1
 2.10100E-03   5.53599E-04   1.15169E-04   1.78928E-04   4.02805E-12     3461.96  1
 2.12100E-03   5.72881E-04   1.14716E-04   1.78847E-04   4.11170E-12     3433.96  1
 2.14100E-03   5.92282E-04   1.14220E-04   1.78772E-04   4.18483E-12     3423.30  1
 2.16100E-03   6.11764E-04   1.13806E-04   1.77690E-04   4.09622E-12     3398.41  0
 2.18100E-03   6.11487E-04   1.13234E-04   1.76682E-04   3.99482E-12     2913.66  0
 2.20100E-03   6.06811E-04   1.10586E-04   1.73312E-04   3.86435E-12     2639.64  0
 2.22100E-03   6.01400E-04   1.08522E-04   1.75959E-04   3.74957E-12     2453.44  0
 2.24100E-03   5.95756E-04   1.05700E-04   1.76672E-04   3.61895E-12     2307.12  0
 2.26100E-03   5.90959E-04   1.03182E-04   1.76925E-04   3.48082E-12     2193.80  0
 2.28100E-03   5.85921E-04   9.98988E-05   1.76974E-04   3.34142E-12     2101.03  0
 2.30100E-03   5.80938E-04   9.78551E-05   1.76787E-04   3.20168E-12     2025.74  0
 2.32100E-03   5.75531E-04   9.44204E-05   1.76100E-04   3.06152E-12     1963.72  0
 2.34100E-03   5.70608E-04   9.25954E-05   1.75293E-04   2.92371E-12     1912.11  0
 2.36100E-03   5.65147E-04   8.90919E-05   1.73996E-04   2.78708E-12     1868.08  0
 2.38100E-03   5.60877E-04   8.71391E-05   1.70625E-04   2.65257E-12     1830.27  0
 2.40100E-03   5.51038E-04   8.34210E-05   1.67122E-04   2.45894E-12     1796.43  0
 2.42100E-03   5.53505E-04   8.10950E-05   1.69353E-04   2.31706E-12     1766.94  0
 2.44100E-03   5.49341E-04   7.86367E-05   1.70095E-04   2.17999E-12     1740.27  0
 2.46100E-03   5.41541E-04   7.63538E-05   1.70503E-04   2.04761E-12     1716.29  0
 2.48100E-03   5.38249E-04   7.38723E-05   1.66941E-04   1.91903E-12     1695.82  0
