# Melt Pool Geometry History
# time(s)  length(m)  depth(m)  width(m)  volume(m3)  Tpeak(K)  laser_on
 2.10000E-05   0.00000E+00   0.00000E+00   0.00000E+00   7.80642E-14      293.00  1
 4.10000E-05   3.84804E-05   1.03017E-04   4.22013E-05   2.27728E-13     1875.49  1
 6.10000E-05   7.28908E-05   1.08593E-04   5.45065E-05   3.61287E-13     2615.18  1
 8.10000E-05   1.01056E-04   1.09548E-04   5.91163E-05   4.99723E-13     2779.38  1
 1.01000E-04   1.28475E-04   1.09716E-04   6.04211E-05   6.22047E-13     2877.20  1
 1.21000E-04   1.54785E-04   1.09881E-04   6.12743E-05   7.42860E-13     2906.64  1
 1.41000E-04   1.81801E-04   1.09961E-04   6.18476E-05   8.60239E-13     2886.00  1
 1.61000E-04   2.06140E-04   1.09845E-04   6.20549E-05   8.17241E-13     2948.56  0
 1.81000E-04   2.09261E-04   1.07783E-04   6.20342E-05   7.65125E-13     2527.58  0
 2.01000E-04   2.07545E-04   9.92756E-05   6.16394E-05   6.54060E-13     2314.91  0
 2.21000E-04   2.11916E-04   9.55726E-05   6.59972E-05   6.09711E-13     2147.95  0
 2.41000E-04   2.12761E-04   9.01457E-05   6.65373E-05   5.68589E-13     2034.20  0
 2.61000E-04   2.12939E-04   8.48754E-05   6.66783E-05   5.30434E-13     1952.81  0
 2.81000E-04   2.12929E-04   7.95831E-05   6.65569E-05   4.95425E-13     1890.94  0
 3.01000E-04   2.12820E-04   7.42027E-05   6.61953E-05   4.62416E-13     1840.64  0
 3.21000E-04   2.12675E-04   6.88198E-05   6.55898E-05   4.31157E-13     1798.22  0
 3.41000E-04   2.12594E-04   6.38461E-05   6.47579E-05   4.00345E-13     1762.74  0
 3.61000E-04   2.12554E-04   5.90470E-05   6.37250E-05   3.69788E-13     1732.48  0
 3.81000E-04   2.12480E-04   5.45396E-05   6.25331E-05   3.39344E-13     1706.42  0
 4.01000E-04   2.12377E-04   5.05188E-05   6.12412E-05   3.09090E-13     1684.16  0
 4.21000E-04   2.12249E-04   4.75759E-05   5.99266E-05   2.78949E-13     1665.48  0
 4.41000E-04   2.12097E-04   4.35875E-05   5.86699E-05   2.49088E-13     1649.92  0
 4.61000E-04   2.11907E-04   4.03820E-05   5.75895E-05   2.19758E-13     1637.70  0
 4.81000E-04   2.11682E-04   3.79756E-05   5.69426E-05   1.91510E-13     1628.99  0
 5.01000E-04   2.11416E-04   3.46469E-05   5.66431E-05   1.64571E-13     1623.86  0
 5.21000E-04   2.11075E-04   3.27590E-05   5.63744E-05   1.39214E-13     1622.48  0
 5.41000E-04   2.10608E-04   2.95198E-05   5.61209E-05   1.15598E-13     1621.45  0
 5.61000E-04   2.02163E-04   2.78391E-05   5.58680E-05   9.43439E-14     1620.02  0
 5.81000E-04   1.78790E-04   2.48319E-05   5.56016E-05   7.51022E-14     1618.15  0
 6.01000E-04   1.61232E-04   2.30703E-05   5.09263E-05   4.90017E-14     1615.66  0
 6.21000E-04   1.43778E-04   2.02974E-05   6.10382E-05   3.33741E-14     1612.59  0
 6.41000E-04   1.25110E-04   1.84118E-05   6.09088E-05   2.09390E-14     1608.76  0
 6.61000E-04   1.06956E-04   1.58534E-05   6.05109E-05   9.04156E-14     1604.03  1
 6.81000E-04   4.50279E-05   1.03667E-04   4.29922E-05   2.44765E-13     1861.21  1
 7.01000E-04   7.66236E-05   1.08708E-04   5.84840E-05   3.97003E-13     2551.94  1
 7.21000E-04   1.06395E-04   1.09826E-04   6.37828E-05   5.40902E-13     2813.68  1
 7.41000E-04   1.35741E-04   1.10391E-04   7.00115E-05   6.88082E-13     2875.69  1
 7.61000E-04   1.65091E-04   1.10748E-04   7.27432E-05   8.37594E-13     2927.41  1
 7.81000E-04   1.94210E-04   1.10909E-04   7.41293E-05   9.79621E-13     2947.11  1
 8.01000E-04   2.18170E-04   1.10575E-04   7.66598E-05   1.12407E-12     2876.07  1
 8.21000E-04   2.51599E-04   1.10746E-04   8.09046E-05   1.25553E-12     2892.83  1
 8.41000E-04   2.81286E-04   1.10903E-04   8.29934E-05   1.38222E-12     2952.38  1
 8.61000E-04   2.94773E-04   1.10465E-04   8.43260E-05   1.51152E-12     2925.67  1
 8.81000E-04   3.23191E-04   1.10180E-04   8.97654E-05   1.62853E-12     2865.69  1
 9.01000E-04   3.52592E-04   1.09792E-04   9.32465E-05   1.73720E-12     2845.13  1
 9.21000E-04   3.81396E-04   1.09493E-04   9.45364E-05   1.84483E-12     2843.34  1
 9.41000E-04   4.11082E-04   1.09331E-04   9.50378E-05   1.77339E-12     2818.06  0
 9.61000E-04   4.11037E-04   1.07318E-04   9.50668E-05   1.69836E-12     2440.60  0
 9.81000E-04   4.11095E-04   1.02960E-04   9.47741E-05   1.61618E-12     2236.81  0
 1.00100E-03   4.07689E-04   9.82403E-05   9.39403E-05   1.49970E-12     2102.65  0
 1.02100E-03   4.10699E-04   9.35865E-05   9.43805E-05   1.41998E-12     1990.79  0
 1.04100E-03   4.08268E-04   8.86917E-05   9.56352E-05   1.33317E-12     1901.14  0
 1.06100E-03   4.04772E-04   8.38606E-05   9.60644E-05   1.24566E-12     1834.46  0
 1.08100E-03   4.02194E-04   7.89925E-05   9.60956E-05   1.16008E-12     1784.54  0
 1.10100E-03   3.96595E-04   7.43753E-05   9.58809E-05   1.07706E-12     1746.43  0
 1.12100E-03   3.92082E-04   7.00268E-05   9.54187E-05   9.96775E-13     1717.02  0
 1.14100E-03   3.83919E-04   6.61484E-05   9.48310E-05   9.18899E-13     1693.35  0
 1.16100E-03   3.78531E-04   6.27382E-05   9.44778E-05   8.43865E-13     1674.25  0
 1.18100E-03   3.71549E-04   5.86540E-05   9.43341E-05   7.72093E-13     1658.81  0
 1.20100E-03   3.67124E-04   5.51716E-05   9.42415E-05   7.03343E-13     1646.61  0
 1.22100E-03   3.60012E-04   5.27160E-05   9.41092E-05   6.38180E-13     1636.98  0
 1.24100E-03   3.55940E-04   4.89803E-05   9.39315E-05   5.76141E-13     1629.94  0
 1.26100E-03   3.48657E-04   4.64841E-05   9.37059E-05   5.17358E-13     1625.22  0
 1.28100E-03   3.44513E-04   4.35593E-05   9.36234E-05   4.62149E-13     1623.01  0
 1.30100E-03   3.36811E-04   4.09941E-05   9.35335E-05   4.10376E-13     1622.54  0
 1.32100E-03   3.32060E-04   3.85452E-05   9.34317E-05   3.61931E-13     1621.89  0
 1.34100E-03   3.19005E-04   3.62375E-05   9.33110E-05   3.17034E-13     1621.04  0
 1.36100E-03   3.10540E-04   3.38808E-05   9.31725E-05   2.75325E-13     1620.01  0
 1.38100E-03   2.93968E-04   3.23651E-05   9.30046E-05   2.36710E-13     1618.76  0
 1.40100E-03   2.76891E-04   2.94582E-05   8.59922E-05   1.80478E-13     1617.07  0
 1.42100E-03   2.66400E-04   2.80451E-05   9.32762E-05   1.45350E-13     1615.30  0
 1.44100E-03   2.52241E-04   2.55452E-05   9.19697E-05   1.90761E-13     1613.24  1
 1.46100E-03   4.97223E-05   1.03509E-04   4.07901E-05   3.23647E-13     1884.81  1
 1.48100E-03   7.61272E-05   1.08683E-04   5.96786E-05   4.49858E-13     2562.86  1
 1.50100E-03   1.02482E-04   1.09874E-04   6.36412E-05   5.83746E-13     2836.32  1
 1.52100E-03   1.32647E-04   1.10433E-04   6.90382E-05   7.19727E-13     2846.02  1
 1.54100E-03   1.59269E-04   1.10833E-04   7.28643E-05   8.56354E-13     2885.32  1
 1.56100E-03   1.83710E-04   1.11144E-04   7.82846E-05   1.01262E-12     2901.91  1
 1.58100E-03   2.12811E-04   1.11368E-04   8.50629E-05   1.16622E-12     2874.17  1
 1.60100E-03   2.36138E-04   1.11136E-04   9.39705E-05   1.33923E-12     2789.63  1
 1.62100E-03   2.62243E-04   1.11403E-04   1.00807E-04   1.49679E-12     2835.34  1
 1.64100E-03   2.90235E-04   1.11795E-04   1.04093E-04   1.64734E-12     2892.97  1
 1.66100E-03   3.13586E-04   1.11883E-04   1.06723E-04   1.79705E-12     2903.52  1
 1.68100E-03   3.42085E-04   1.11778E-04   1.10133E-04   1.93991E-12     2872.19  1
 1.70100E-03   3.70101E-04   1.11819E-04   1.11640E-04   2.07040E-12     2888.12  1
 1.72100E-03   3.93411E-04   1.11689E-04   1.12319E-04   2.19451E-12     2898.76  1
 1.74100E-03   4.21875E-04   1.11461E-04   1.12806E-04   2.30905E-12     2868.00  1
 1.76100E-03   4.49092E-04   1.11323E-04   1.13026E-04   2.40974E-12     2869.72  1
 1.78100E-03   4.72485E-04   1.10868E-04   1.12973E-04   2.50224E-12     2866.11  1
 1.80100E-03   4.97494E-04   1.10516E-04   1.12799E-04   2.57154E-12     2793.00  1
