# Melt Pool Geometry History
# time(s)  length(m)  depth(m)  width(m)  volume(m3)  Tpeak(K)  laser_on
 2.10000E-05   0.00000E+00   0.00000E+00   0.00000E+00   8.26134E-14      293.00  1
 4.10000E-05   3.80266E-05   1.00807E-04   3.73640E-05   2.37561E-13     1826.41  1
 6.10000E-05   7.28477E-05   1.08057E-04   5.69448E-05   3.67400E-13     2504.49  1
 8.10000E-05   9.75141E-05   1.08698E-04   6.16418E-05   3.46185E-13     2782.84  0
 1.01000E-04   1.01766E-04   1.05399E-04   6.16018E-05   3.16196E-13     2417.75  0
 1.21000E-04   1.02463E-04   1.00564E-04   6.08770E-05   2.85096E-13     2242.95  0
 1.41000E-04   1.02430E-04   9.40843E-05   5.97216E-05   2.58600E-13     2107.65  0
 1.61000E-04   1.02009E-04   8.73768E-05   5.83574E-05   2.36673E-13     2000.92  0
 1.81000E-04   1.01272E-04   7.82296E-05   5.68231E-05   2.18215E-13     1914.99  0
 2.01000E-04   9.89467E-05   6.46708E-05   5.52482E-05   1.76568E-13     1847.96  0
 2.21000E-04   9.95540E-05   5.71980E-05   5.86481E-05   1.63335E-13     1764.28  0
 2.41000E-04   9.78655E-05   5.00844E-05   5.81979E-05   1.48437E-13     1712.29  0
 2.61000E-04   9.62330E-05   4.46391E-05   5.72982E-05   1.32800E-13     1675.06  0
 2.81000E-04   9.53078E-05   3.98149E-05   5.63473E-05   1.17005E-13     1649.51  0
 3.01000E-04   9.48526E-05   3.56106E-05   5.56327E-05   1.01524E-13     1632.72  0
 3.21000E-04   9.44464E-05   3.27205E-05   5.52893E-05   8.67652E-14     1623.88  0
 3.41000E-04   9.40535E-05   3.25413E-05   5.50426E-05   7.28797E-14     1621.84  0
 3.61000E-04   9.36507E-05   2.90909E-05   5.47860E-05   5.97462E-14     1619.96  0
 3.81000E-04   9.32115E-05   2.56416E-05   5.45027E-05   4.74612E-14     1617.46  0
 4.01000E-04   9.27107E-05   2.29246E-05   5.41721E-05   3.59671E-14     1614.30  0
 4.21000E-04   9.21887E-05   1.93063E-05   5.37756E-05   2.54328E-14     1610.43  0
 4.41000E-04   9.15472E-05   1.67990E-05   5.32704E-05   1.59516E-14     1605.61  0
 4.61000E-04   9.05592E-05   1.36540E-05   5.26318E-05   8.23116E-15     1599.78  0
 4.81000E-04   7.78790E-05   1.11694E-05   5.17175E-05   2.65943E-15     1592.40  0
 5.01000E-04   6.23633E-05   8.37800E-06   4.29133E-05   1.59381E-16     1583.47  0
 5.21000E-04   2.87446E-05   3.81703E-06   2.33782E-05   0.00000E+00     1569.28  0
 5.41000E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00     1519.22  0
 5.61000E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00     1469.57  0
 5.81000E-04   0.00000E+00   0.00000E+00   0.00000E+00   9.03857E-14     1431.73  1
 6.01000E-04   4.95730E-05   1.04110E-04   4.29254E-05   2.65708E-13     1855.00  1
 6.21000E-04   8.23020E-05   1.09135E-04   6.50108E-05   4.38849E-13     2628.67  1
 6.41000E-04   1.18271E-04   1.10439E-04   7.43683E-05   5.99683E-13     2920.18  1
 6.61000E-04   1.46839E-04   1.11086E-04   8.06213E-05   7.51213E-13     3028.24  1
 6.81000E-04   1.74417E-04   1.11353E-04   8.44389E-05   8.97904E-13     3086.96  1
 7.01000E-04   1.88235E-04   1.11127E-04   8.67064E-05   1.03377E-12     3085.43  1
 7.21000E-04   2.15999E-04   1.10844E-04   8.88359E-05   1.16463E-12     3019.89  1
 7.41000E-04   2.45129E-04   1.10431E-04   9.18409E-05   1.13069E-12     2928.55  0
 7.61000E-04   2.45422E-04   1.08197E-04   9.50611E-05   1.08276E-12     2515.45  0
 7.81000E-04   2.45639E-04   1.04431E-04   9.77246E-05   1.02932E-12     2312.64  0
 8.01000E-04   2.44357E-04   9.98978E-05   9.94064E-05   9.76926E-13     2184.57  0
 8.21000E-04   2.44065E-04   9.66630E-05   9.85035E-05   9.25210E-13     2064.93  0
 8.41000E-04   2.43384E-04   9.27885E-05   9.98029E-05   8.69171E-13     1967.63  0
 8.61000E-04   2.42991E-04   8.83727E-05   1.00659E-04   8.12399E-13     1893.15  0
 8.81000E-04   2.42823E-04   8.40166E-05   1.00959E-04   7.56390E-13     1833.92  0
 9.01000E-04   2.42691E-04   7.99254E-05   1.01101E-04   7.01614E-13     1787.79  0
 9.21000E-04   2.42556E-04   7.62203E-05   1.00977E-04   6.47990E-13     1749.91  0
 9.41000E-04   2.42417E-04   7.27653E-05   1.00631E-04   5.95887E-13     1718.99  0
 9.61000E-04   2.42269E-04   6.84923E-05   1.00107E-04   5.45142E-13     1693.74  0
 9.81000E-04   2.42108E-04   6.44957E-05   9.94604E-05   4.95586E-13     1673.00  0
 1.00100E-03   2.41932E-04   6.10268E-05   9.87435E-05   4.48034E-13     1656.41  0
 1.02100E-03   2.41732E-04   5.78109E-05   9.79936E-05   4.02024E-13     1643.50  0
 1.04100E-03   2.41501E-04   5.37125E-05   9.73530E-05   3.58306E-13     1633.90  0
 1.06100E-03   2.41228E-04   5.01432E-05   9.64852E-05   3.16693E-13     1627.34  0
 1.08100E-03   2.40891E-04   4.75784E-05   9.55093E-05   2.77362E-13     1623.66  0
 1.10100E-03   2.40427E-04   4.36821E-05   9.43535E-05   2.40769E-13     1622.69  0
 1.12100E-03   2.32679E-04   4.05673E-05   9.26038E-05   2.06596E-13     1622.04  0
 1.14100E-03   2.18015E-04   3.80717E-05   8.91654E-05   1.75310E-13     1621.16  0
 1.16100E-03   2.02770E-04   3.47418E-05   8.72807E-05   1.46504E-13     1620.04  0
 1.18100E-03   1.90736E-04   3.27750E-05   8.60390E-05   1.20350E-13     1618.66  0
 1.20100E-03   1.75195E-04   2.95186E-05   8.49388E-05   9.67049E-14     1617.01  0
 1.22100E-03   1.66596E-04   2.77677E-05   8.44621E-05   7.59197E-14     1615.05  0
 1.24100E-03   1.52215E-04   2.46845E-05   8.38732E-05   1.74079E-13     1612.73  1
 1.26100E-03   5.15031E-05   1.06555E-04   5.32175E-05   3.57832E-13     1952.07  1
 1.28100E-03   2.07736E-04   1.10181E-04   1.28145E-04   5.38997E-13     2754.76  1
 1.30100E-03   2.02891E-04   1.11672E-04   1.29423E-04   7.24695E-13     3039.22  1
 1.32100E-03   1.96515E-04   1.12521E-04   1.18759E-04   9.23594E-13     3147.15  1
 1.34100E-03   1.88601E-04   1.12937E-04   1.17498E-04   1.12306E-12     3164.70  1
 1.36100E-03   2.01095E-04   1.13091E-04   1.17996E-04   1.31384E-12     3178.74  1
 1.38100E-03   2.23499E-04   1.13105E-04   1.20943E-04   1.49368E-12     3189.74  1
 1.40100E-03   2.46314E-04   1.12773E-04   1.22948E-04   1.68471E-12     3115.65  1
 1.42100E-03   2.69107E-04   1.12516E-04   1.26201E-04   1.83984E-12     3107.10  1
 1.44100E-03   2.93427E-04   1.12147E-04   1.26164E-04   1.98012E-12     3070.56  1
 1.46100E-03   3.17125E-04   1.11483E-04   1.25918E-04   1.94647E-12     2990.36  0
 1.48100E-03   3.18049E-04   1.09202E-04   1.25844E-04   1.89227E-12     2548.05  0
 1.50100E-03   3.18042E-04   1.07776E-04   1.25647E-04   1.82583E-12     2323.25  0
 1.52100E-03   3.17823E-04   1.04160E-04   1.25357E-04   1.75343E-12     2186.87  0
 1.54100E-03   3.17508E-04   1.01871E-04   1.24973E-04   1.67701E-12     2091.89  0
 1.56100E-03   3.17146E-04   9.85538E-05   1.24628E-04   1.60086E-12     2018.51  0
 1.58100E-03   3.16856E-04   9.54372E-05   1.24407E-04   1.52382E-12     1958.78  0
 1.60100E-03   3.12808E-04   9.19749E-05   1.23732E-04   1.40930E-12     1909.34  0
