# Melt Pool Geometry History
# time(s)  length(m)  depth(m)  width(m)  volume(m3)  Tpeak(K)  laser_on
 2.10000E-05   0.00000E+00   0.00000E+00   0.00000E+00   7.50260E-14      293.00  1
 4.10000E-05   4.60112E-05   1.03570E-04   4.17496E-05   2.33392E-13     1913.47  1
 6.10000E-05   7.23168E-05   1.08787E-04   5.56978E-05   3.60342E-13     2629.75  1
 8.10000E-05   9.78578E-05   1.10609E-04   6.18862E-05   4.88771E-13     2978.70  1
 1.01000E-04   1.21721E-04   1.11130E-04   6.39583E-05   6.09475E-13     3095.53  1
 1.21000E-04   1.45489E-04   1.11326E-04   6.51580E-05   7.31344E-13     3138.63  1
 1.41000E-04   1.68875E-04   1.11376E-04   6.60232E-05   8.43739E-13     3177.22  1
 1.61000E-04   1.92130E-04   1.11470E-04   6.64563E-05   9.55509E-13     3219.80  1
 1.81000E-04   2.15494E-04   1.11546E-04   6.68831E-05   1.05851E-12     3252.01  1
 2.01000E-04   2.38215E-04   1.11284E-04   6.72792E-05   1.18502E-12     3246.49  1
 2.21000E-04   2.61682E-04   1.10711E-04   7.25833E-05   1.29298E-12     3136.85  1
 2.41000E-04   2.85824E-04   1.10872E-04   7.45213E-05   1.39450E-12     3083.91  1
 2.61000E-04   3.08866E-04   1.10943E-04   7.57086E-05   1.35289E-12     3067.77  0
 2.81000E-04   3.09424E-04   1.08407E-04   8.00683E-05   1.29634E-12     2678.50  0
 3.01000E-04   3.09510E-04   1.04751E-04   8.16283E-05   1.23958E-12     2451.86  0
 3.21000E-04   3.09438E-04   1.01182E-04   8.23330E-05   1.18190E-12     2285.10  0
 3.41000E-04   3.09295E-04   9.75639E-05   8.27264E-05   1.12600E-12     2157.83  0
 3.61000E-04   3.09143E-04   9.27981E-05   8.29271E-05   1.07080E-12     2065.68  0
 3.81000E-04   3.08914E-04   8.81702E-05   8.29782E-05   1.01673E-12     1991.41  0
 4.01000E-04   3.03165E-04   8.34369E-05   8.24308E-05   9.47362E-13     1929.11  0
 4.21000E-04   3.03958E-04   7.90440E-05   8.30767E-05   9.03337E-13     1870.07  0
 4.41000E-04   3.04126E-04   7.46998E-05   8.44943E-05   8.52119E-13     1816.10  0
 4.61000E-04   3.03864E-04   7.08463E-05   8.47348E-05   7.98963E-13     1770.63  0
 4.81000E-04   3.03507E-04   6.74356E-05   8.46127E-05   7.45586E-13     1733.83  0
 5.01000E-04   3.03217E-04   6.31061E-05   8.43359E-05   6.92578E-13     1704.43  0
 5.21000E-04   3.03006E-04   5.90717E-05   8.39970E-05   6.39857E-13     1681.22  0
 5.41000E-04   3.02756E-04   5.55505E-05   8.36784E-05   5.87940E-13     1663.30  0
 5.61000E-04   3.02443E-04   5.26291E-05   8.35599E-05   5.37123E-13     1649.12  0
 5.81000E-04   3.02068E-04   4.87017E-05   8.35992E-05   4.87776E-13     1638.31  0
 6.01000E-04   2.93525E-04   4.45034E-05   7.82346E-05   4.07600E-13     1629.94  0
 6.21000E-04   2.86742E-04   4.24132E-05   8.69439E-05   3.64283E-13     1624.84  0
 6.41000E-04   2.76686E-04   3.89437E-05   8.60209E-05   3.23709E-13     1622.83  0
 6.61000E-04   2.67226E-04   3.67726E-05   8.54437E-05   2.85729E-13     1622.17  0
 6.81000E-04   2.58718E-04   3.39572E-05   8.50374E-05   2.49913E-13     1621.28  0
 7.01000E-04   2.51242E-04   3.26256E-05   8.47227E-05   2.16355E-13     1620.20  0
 7.21000E-04   2.41837E-04   3.16499E-05   8.44580E-05   1.85042E-13     1618.89  0
 7.41000E-04   2.26397E-04   2.91658E-05   8.42190E-05   1.56132E-13     1617.34  0
 7.61000E-04   2.11258E-04   2.75542E-05   8.39840E-05   2.08018E-13     1615.52  1
 7.81000E-04   4.32779E-05   1.02948E-04   4.68568E-05   3.44769E-13     1824.95  1
 8.01000E-04   7.54714E-05   1.08796E-04   5.97804E-05   4.47414E-13     2669.71  1
 8.21000E-04   9.82461E-05   1.10086E-04   6.48854E-05   5.53998E-13     2977.97  1
 8.41000E-04   1.22623E-04   1.10730E-04   6.63939E-05   6.63349E-13     3056.03  1
 8.61000E-04   1.48593E-04   1.10936E-04   6.73980E-05   7.71741E-13     3107.40  1
 8.81000E-04   1.69349E-04   1.11257E-04   6.84347E-05   8.85987E-13     3139.80  1
