# Melt Pool Geometry History
# time(s)  length(m)  depth(m)  width(m)  volume(m3)  Tpeak(K)  laser_on
 2.10000E-05   0.00000E+00   0.00000E+00   0.00000E+00   7.82809E-14      293.00  1
 4.10000E-05   4.21389E-05   1.02676E-04   3.96816E-05   2.38696E-13     1867.45  1
 6.10000E-05   6.73834E-05   1.09450E-04   5.88129E-05   3.51497E-13     2784.21  1
 8.10000E-05   8.97459E-05   1.11817E-04   6.70472E-05   4.64193E-13     3255.60  1
 1.01000E-04   1.10532E-04   1.12944E-04   7.03036E-05   5.86281E-13     3467.95  1
 1.21000E-04   1.26810E-04   1.13370E-04   7.93659E-05   7.17589E-13     3642.08  1
 1.41000E-04   1.46622E-04   1.13853E-04   8.17115E-05   8.41883E-13     3684.12  1
 1.61000E-04   1.66333E-04   1.14027E-04   8.27677E-05   9.62945E-13     3692.30  1
 1.81000E-04   1.81885E-04   1.14367E-04   8.36108E-05   1.08565E-12     3673.92  1
 2.01000E-04   2.00385E-04   1.13988E-04   8.40771E-05   1.08097E-12     3623.60  0
 2.21000E-04   2.05419E-04   1.12999E-04   9.12938E-05   1.05517E-12     3035.93  0
 2.41000E-04   2.07474E-04   1.09977E-04   9.35319E-05   1.02150E-12     2727.50  0
 2.61000E-04   2.08097E-04   1.07965E-04   9.46693E-05   9.92259E-13     2519.14  0
 2.81000E-04   2.08348E-04   1.04266E-04   9.78585E-05   9.54052E-13     2357.54  0
 3.01000E-04   2.08516E-04   1.01402E-04   9.93370E-05   9.20034E-13     2229.69  0
 3.21000E-04   2.08376E-04   9.80736E-05   9.98255E-05   8.83012E-13     2125.63  0
 3.41000E-04   2.08072E-04   9.40091E-05   9.99778E-05   8.46147E-13     2038.08  0
 3.61000E-04   2.07709E-04   9.05569E-05   9.99685E-05   8.09632E-13     1966.95  0
 3.81000E-04   2.07233E-04   8.76135E-05   9.97995E-05   7.74243E-13     1907.97  0
 4.01000E-04   2.06644E-04   8.33961E-05   9.95053E-05   7.38596E-13     1858.32  0
 4.21000E-04   2.05962E-04   7.93654E-05   9.91163E-05   7.03324E-13     1816.58  0
 4.41000E-04   2.05225E-04   7.56927E-05   9.86330E-05   6.68477E-13     1781.03  0
 4.61000E-04   2.04489E-04   7.25344E-05   9.80733E-05   6.33084E-13     1750.70  0
 4.81000E-04   2.03890E-04   6.82657E-05   9.74588E-05   5.97352E-13     1724.85  0
 5.01000E-04   2.03625E-04   6.42687E-05   9.68050E-05   5.60897E-13     1702.63  0
 5.21000E-04   2.03513E-04   6.07782E-05   9.61392E-05   5.23799E-13     1683.54  0
 5.41000E-04   2.03387E-04   5.77456E-05   9.55061E-05   4.86164E-13     1667.53  0
 5.61000E-04   2.03253E-04   5.37358E-05   9.49611E-05   4.48388E-13     1654.20  0
 5.81000E-04   2.03110E-04   5.03086E-05   9.46810E-05   4.11060E-13     1643.26  0
 6.01000E-04   1.97215E-04   4.66392E-05   9.02748E-05   3.43571E-13     1634.21  0
 6.21000E-04   2.03129E-04   4.35584E-05   1.01204E-04   3.06443E-13     1628.06  0
 6.41000E-04   2.02614E-04   4.05914E-05   1.01460E-04   2.71346E-13     1623.96  0
 6.61000E-04   2.02181E-04   3.82444E-05   1.01636E-04   2.37983E-13     1622.71  0
 6.81000E-04   2.01692E-04   3.52557E-05   1.01750E-04   2.06259E-13     1622.02  0
 7.01000E-04   1.97429E-04   3.32363E-05   1.01817E-04   2.62607E-13     1621.05  1
 7.21000E-04   4.32413E-05   1.04176E-04   4.32165E-05   4.02876E-13     1859.60  1
 7.41000E-04   7.05443E-05   1.10037E-04   6.53572E-05   5.18935E-13     2771.20  1
 7.61000E-04   9.16821E-05   1.12560E-04   7.16316E-05   6.37831E-13     3274.35  1
 7.81000E-04   2.49494E-04   1.13817E-04   1.67978E-04   7.79113E-13     3482.58  1
 8.01000E-04   2.39727E-04   1.14147E-04   1.66427E-04   9.48907E-13     3511.64  1
 8.21000E-04   2.34312E-04   1.15251E-04   1.70034E-04   1.09723E-12     3626.90  1
 8.41000E-04   2.26260E-04   1.16186E-04   1.70054E-04   1.24888E-12     3732.71  1
 8.61000E-04   2.19324E-04   1.16792E-04   1.68841E-04   1.40737E-12     3780.61  1
 8.81000E-04   2.15526E-04   1.17196E-04   1.63698E-04   1.56072E-12     3788.82  1
 9.01000E-04   2.29445E-04   1.17483E-04   1.61110E-04   1.71584E-12     3786.64  1
 9.21000E-04   2.42023E-04   1.17521E-04   1.58559E-04   1.87485E-12     3822.34  1
 9.41000E-04   2.60119E-04   1.17510E-04   1.59816E-04   2.02864E-12     3835.83  1
 9.61000E-04   2.78220E-04   1.17384E-04   1.60762E-04   2.17478E-12     3798.75  1
 9.81000E-04   2.92889E-04   1.17104E-04   1.61449E-04   2.32347E-12     3756.67  1
 1.00100E-03   3.10183E-04   1.16703E-04   1.61962E-04   2.47057E-12     3722.73  1
 1.02100E-03   3.28212E-04   1.16310E-04   1.62450E-04   2.59951E-12     3691.69  1
 1.04100E-03   3.46310E-04   1.15880E-04   1.63077E-04   2.73078E-12     3675.99  1
 1.06100E-03   3.61828E-04   1.15543E-04   1.63587E-04   2.84799E-12     3664.69  1
 1.08100E-03   3.79682E-04   1.15199E-04   1.64009E-04   2.81930E-12     3634.38  0
 1.10100E-03   3.80417E-04   1.13988E-04   1.64357E-04   2.77223E-12     3097.79  0
 1.12100E-03   3.80565E-04   1.13025E-04   1.64602E-04   2.71283E-12     2805.28  0
 1.14100E-03   3.80584E-04   1.10190E-04   1.64793E-04   2.64990E-12     2605.39  0
 1.16100E-03   3.80503E-04   1.08272E-04   1.64984E-04   2.57750E-12     2452.98  0
 1.18100E-03   3.80362E-04   1.05448E-04   1.65125E-04   2.50415E-12     2326.47  0
 1.20100E-03   3.78440E-04   1.03103E-04   1.64593E-04   2.41692E-12     2219.35  0
 1.22100E-03   3.82733E-04   9.99899E-05   1.67618E-04   2.33581E-12     2130.44  0
 1.24100E-03   3.83610E-04   9.80000E-05   1.68182E-04   2.24822E-12     2053.07  0
 1.26100E-03   3.83730E-04   9.47813E-05   1.66951E-04   2.15871E-12     1986.94  0
 1.28100E-03   3.83640E-04   9.28714E-05   1.65378E-04   2.06801E-12     1932.50  0
 1.30100E-03   3.83434E-04   8.96479E-05   1.62941E-04   1.97717E-12     1885.85  0
 1.32100E-03   3.83143E-04   8.78007E-05   1.62006E-04   1.88665E-12     1846.82  0
 1.34100E-03   3.82786E-04   8.46320E-05   1.61192E-04   1.79608E-12     1812.88  0
 1.36100E-03   3.82413E-04   8.28086E-05   1.60351E-04   1.70620E-12     1783.09  0
 1.38100E-03   3.82031E-04   7.96766E-05   1.59414E-04   1.61672E-12     1757.81  0
 1.40100E-03   3.80084E-04   7.78959E-05   1.58178E-04   1.52813E-12     1735.64  0
 1.42100E-03   3.73742E-04   7.48530E-05   1.56880E-04   1.44071E-12     1716.09  0
 1.44100E-03   3.70957E-04   7.30032E-05   1.55040E-04   1.35475E-12     1699.03  0
 1.46100E-03   3.63442E-04   7.01085E-05   1.52026E-04   1.27007E-12     1684.26  0
 1.48100E-03   3.58504E-04   6.82412E-05   1.50062E-04   1.18724E-12     1671.34  0
 1.50100E-03   3.52800E-04   6.57219E-05   1.49250E-04   1.10642E-12     1660.21  0
 1.52100E-03   3.46500E-04   6.36679E-05   1.48460E-04   1.02746E-12     1650.58  0
 1.54100E-03   3.42620E-04   6.16984E-05   1.47696E-04   9.51276E-13     1642.44  0
 1.56100E-03   3.36905E-04   5.92050E-05   1.46881E-04   8.77795E-13     1635.81  0
 1.58100E-03   3.33484E-04   5.77113E-05   1.45917E-04   8.91396E-13     1630.54  1
 1.60100E-03   3.92410E-05   1.03303E-04   4.79138E-05   9.88681E-13     1806.17  1
 1.62100E-03   7.18947E-05   1.10185E-04   6.16445E-05   1.06898E-12     2729.16  1
 1.64100E-03   9.65889E-05   1.12689E-04   7.37089E-05   1.15930E-12     3208.65  1
 1.66100E-03   3.85429E-04   1.13813E-04   2.05808E-04   1.28063E-12     3475.01  1
 1.68100E-03   3.79757E-04   1.15215E-04   2.09138E-04   1.41345E-12     3607.73  1
 1.70100E-03   3.76853E-04   1.16348E-04   2.09564E-04   1.55188E-12     3698.28  1
 1.72100E-03   3.70776E-04   1.17017E-04   2.09212E-04   1.69557E-12     3784.60  1
 1.74100E-03   3.67336E-04   1.17602E-04   2.08732E-04   1.84303E-12     3838.77  1
 1.76100E-03   3.63124E-04   1.17946E-04   2.09130E-04   1.99533E-12     3833.62  1
 1.78100E-03   3.58417E-04   1.18301E-04   2.09439E-04   2.14684E-12     3834.71  1
 1.80100E-03   3.54637E-04   1.18583E-04   2.05276E-04   2.30901E-12     3833.84  1
 1.82100E-03   3.49436E-04   1.18917E-04   2.07060E-04   2.46423E-12     3873.36  1
 1.84100E-03   3.46308E-04   1.19087E-04   2.06976E-04   2.63631E-12     3925.15  1
 1.86100E-03   3.40698E-04   1.19274E-04   2.10588E-04   2.81311E-12     3959.24  1
 1.88100E-03   3.36843E-04   1.19492E-04   2.11928E-04   2.98945E-12     3968.59  1
 1.90100E-03   3.42766E-04   1.19532E-04   2.12656E-04   3.16228E-12     3950.73  1
 1.92100E-03   3.58379E-04   1.19542E-04   2.13213E-04   3.32882E-12     3958.03  1
 1.94100E-03   3.75361E-04   1.19446E-04   2.13625E-04   3.49254E-12     3944.10  1
 1.96100E-03   3.89932E-04   1.19345E-04   2.13926E-04   3.64794E-12     3907.11  1
 1.98100E-03   4.07388E-04   1.19178E-04   2.14132E-04   3.79184E-12     3857.64  1
 2.00100E-03   4.23668E-04   1.18493E-04   2.12545E-04   3.95933E-12     3785.11  1
 2.02100E-03   4.37936E-04   1.18249E-04   2.15713E-04   4.09017E-12     3790.26  1
 2.04100E-03   4.56343E-04   1.17899E-04   2.15727E-04   4.21374E-12     3801.21  1
 2.06100E-03   4.74603E-04   1.17623E-04   2.16074E-04   4.32136E-12     3742.13  1
 2.08100E-03   4.89042E-04   1.17334E-04   2.15196E-04   4.42608E-12     3697.69  1
 2.10100E-03   5.06868E-04   1.16916E-04   2.14371E-04   4.52558E-12     3703.19  1
 2.12100E-03   5.25583E-04   1.16438E-04   2.13943E-04   4.61125E-12     3678.66  1
 2.14100E-03   5.43715E-04   1.15982E-04   2.13546E-04   4.53862E-12     3622.89  0
 2.16100E-03   5.45565E-04   1.14917E-04   2.13043E-04   4.45188E-12     3065.08  0
 2.18100E-03   5.46010E-04   1.13752E-04   2.12350E-04   4.35231E-12     2762.48  0
 2.20100E-03   5.43013E-04   1.11224E-04   2.10070E-04   4.23912E-12     2547.91  0
 2.22100E-03   5.43611E-04   1.08988E-04   2.08064E-04   4.12654E-12     2394.21  0
 2.24100E-03   5.39486E-04   1.07238E-04   2.06867E-04   3.99963E-12     2273.51  0
 2.26100E-03   5.34962E-04   1.04214E-04   2.05634E-04   3.86844E-12     2172.07  0
 2.28100E-03   5.31623E-04   1.02591E-04   2.01836E-04   3.73665E-12     2089.77  0
 2.30100E-03   5.25715E-04   9.94176E-05   1.99931E-04   3.60292E-12     2020.73  0
