# Melt Pool Geometry History
# time(s)  length(m)  depth(m)  width(m)  volume(m3)  Tpeak(K)  laser_on
 2.10000E-05   0.00000E+00   0.00000E+00   0.00000E+00   9.02592E-14      293.00  1
 4.10000E-05   4.67616E-05   1.03886E-04   4.18015E-05   2.43856E-13     1942.10  1
 6.10000E-05   7.28211E-05   1.09419E-04   5.78304E-05   3.80071E-13     2791.12  1
 8.10000E-05   9.73569E-05   1.11299E-04   6.36132E-05   5.00864E-13     3125.97  1
 1.01000E-04   1.20172E-04   1.12207E-04   6.58835E-05   6.27588E-13     3238.93  1
 1.21000E-04   1.42297E-04   1.12509E-04   6.70543E-05   7.41087E-13     3300.17  1
 1.41000E-04   1.64518E-04   1.12561E-04   6.76447E-05   8.55457E-13     3342.01  1
 1.61000E-04   1.86026E-04   1.12560E-04   6.80642E-05   9.65555E-13     3390.73  1
 1.81000E-04   2.05327E-04   1.12579E-04   6.84994E-05   9.32700E-13     3402.26  0
 2.01000E-04   2.04646E-04   1.09447E-04   6.92513E-05   8.97047E-13     2964.03  0
 2.21000E-04   2.07062E-04   1.06948E-04   7.41988E-05   8.57821E-13     2651.01  0
 2.41000E-04   2.08138E-04   1.03158E-04   7.57534E-05   8.14881E-13     2430.38  0
 2.61000E-04   2.08310E-04   9.90924E-05   7.65869E-05   7.70879E-13     2276.79  0
 2.81000E-04   2.08297E-04   9.51762E-05   7.71767E-05   7.29457E-13     2162.54  0
 3.01000E-04   2.08128E-04   9.18267E-05   7.75925E-05   6.92071E-13     2075.05  0
 3.21000E-04   2.07823E-04   8.78864E-05   7.87172E-05   6.57137E-13     1996.79  0
 3.41000E-04   2.07463E-04   8.34347E-05   7.97927E-05   6.23721E-13     1933.84  0
 3.61000E-04   2.06943E-04   7.90505E-05   7.99973E-05   5.91350E-13     1880.36  0
 3.81000E-04   2.06325E-04   7.50473E-05   7.98884E-05   5.59459E-13     1835.42  0
 4.01000E-04   2.05651E-04   7.13526E-05   7.96007E-05   5.27766E-13     1796.24  0
 4.21000E-04   2.05002E-04   6.77095E-05   7.91156E-05   4.95694E-13     1762.24  0
 4.41000E-04   2.04507E-04   6.33816E-05   7.85088E-05   4.62786E-13     1732.59  0
 4.61000E-04   2.04059E-04   5.93450E-05   7.78384E-05   4.29732E-13     1707.24  0
 4.81000E-04   2.03726E-04   5.57835E-05   7.71200E-05   3.96170E-13     1685.65  0
 5.01000E-04   2.03576E-04   5.27122E-05   7.64192E-05   3.62548E-13     1667.42  0
 5.21000E-04   2.03396E-04   4.87544E-05   7.58548E-05   3.28849E-13     1652.71  0
 5.41000E-04   2.03184E-04   4.54127E-05   7.53676E-05   2.95937E-13     1640.91  0
 5.61000E-04   2.02934E-04   4.28890E-05   7.50344E-05   2.63743E-13     1632.07  0
 5.81000E-04   2.02627E-04   3.93862E-05   7.49000E-05   2.32938E-13     1626.03  0
 6.01000E-04   1.94817E-04   3.58736E-05   6.99807E-05   1.81321E-13     1622.94  0
 6.21000E-04   1.97565E-04   3.34477E-05   8.10827E-05   1.51445E-13     1622.22  0
 6.41000E-04   1.89147E-04   3.07461E-05   8.12539E-05   1.24206E-13     1621.14  0
 6.61000E-04   1.83258E-04   2.85231E-05   8.13332E-05   9.96868E-14     1619.66  0
 6.81000E-04   1.74017E-04   2.61028E-05   8.13405E-05   1.48967E-13     1617.75  1
 7.01000E-04   4.74084E-05   1.03302E-04   4.05497E-05   3.00620E-13     1835.00  1
 7.21000E-04   7.35946E-05   1.09476E-04   6.21419E-05   4.26162E-13     2741.08  1
 7.41000E-04   9.74577E-05   1.11163E-04   6.92550E-05   5.40934E-13     3054.64  1
 7.61000E-04   1.19866E-04   1.12171E-04   7.23929E-05   6.68892E-13     3204.77  1
 7.81000E-04   1.41260E-04   1.12654E-04   7.40838E-05   8.03662E-13     3282.40  1
 8.01000E-04   1.61752E-04   1.12420E-04   7.81354E-05   9.67155E-13     3230.62  1
