# Melt Pool Geometry History
# time(s)  length(m)  depth(m)  width(m)  volume(m3)  Tpeak(K)  laser_on
 2.10000E-05   0.00000E+00   0.00000E+00   0.00000E+00   7.73821E-14      293.00  1
 4.10000E-05   3.98380E-05   1.02983E-04   4.16609E-05   2.36533E-13     1875.18  1
 6.10000E-05   6.92062E-05   1.09583E-04   5.82004E-05   3.59119E-13     2806.68  1
 8.10000E-05   9.14807E-05   1.11755E-04   6.50451E-05   4.80769E-13     3188.94  1
 1.01000E-04   1.13015E-04   1.12606E-04   6.76825E-05   5.97334E-13     3381.87  1
 1.21000E-04   1.34125E-04   1.12925E-04   6.91313E-05   7.12827E-13     3456.83  1
 1.41000E-04   1.55085E-04   1.13037E-04   6.99869E-05   8.15374E-13     3535.11  1
 1.61000E-04   1.72262E-04   1.13127E-04   7.06748E-05   9.21665E-13     3595.73  1
 1.81000E-04   1.92770E-04   1.13217E-04   7.11773E-05   1.02327E-12     3659.53  1
 2.01000E-04   2.13140E-04   1.12876E-04   7.18344E-05   1.18692E-12     3605.44  1
 2.21000E-04   2.32133E-04   1.12584E-04   8.09167E-05   1.31676E-12     3466.58  1
 2.41000E-04   2.51240E-04   1.12668E-04   8.34189E-05   1.43827E-12     3439.94  1
 2.61000E-04   2.70239E-04   1.12749E-04   8.47612E-05   1.55037E-12     3405.54  1
 2.81000E-04   2.89752E-04   1.12768E-04   8.57960E-05   1.65634E-12     3369.22  1
 3.01000E-04   3.08945E-04   1.12768E-04   8.67066E-05   1.61458E-12     3374.96  0
 3.21000E-04   3.10902E-04   1.11243E-04   8.75426E-05   1.56217E-12     2897.69  0
 3.41000E-04   3.11292E-04   1.08532E-04   8.82990E-05   1.50395E-12     2631.54  0
 3.61000E-04   3.11289E-04   1.05557E-04   8.89747E-05   1.45185E-12     2460.58  0
 3.81000E-04   3.10537E-04   1.02889E-04   9.14396E-05   1.39807E-12     2337.23  0
 4.01000E-04   3.08837E-04   9.87930E-05   9.17176E-05   1.35402E-12     2237.12  0
 4.21000E-04   3.09245E-04   9.52883E-05   9.29160E-05   1.30517E-12     2144.49  0
 4.41000E-04   3.09045E-04   9.25894E-05   9.32600E-05   1.25186E-12     2065.02  0
 4.61000E-04   3.08536E-04   8.83997E-05   9.33801E-05   1.19639E-12     1996.06  0
 4.81000E-04   3.07986E-04   8.46073E-05   9.33414E-05   1.14189E-12     1938.35  0
 5.01000E-04   3.07516E-04   8.16814E-05   9.31635E-05   1.08848E-12     1889.01  0
 5.21000E-04   3.06996E-04   7.81654E-05   9.28509E-05   1.03591E-12     1846.59  0
 5.41000E-04   3.06419E-04   7.43509E-05   9.24096E-05   9.83812E-13     1810.41  0
