# Melt Pool Geometry History
# time(s)  length(m)  depth(m)  width(m)  volume(m3)  Tpeak(K)  laser_on
 2.10000E-05   0.00000E+00   0.00000E+00   0.00000E+00   7.49968E-14      293.00  1
 4.10000E-05   4.80918E-05   1.02992E-04   4.06240E-05   2.26176E-13     1885.33  1
 6.10000E-05   7.81492E-05   1.07848E-04   5.33706E-05   3.59403E-13     2441.81  1
 8.10000E-05   1.05344E-04   1.07988E-04   5.78024E-05   4.94651E-13     2589.85  1
 1.01000E-04   1.37570E-04   1.08149E-04   5.89041E-05   6.15284E-13     2565.20  1
 1.21000E-04   1.70768E-04   1.08193E-04   5.94882E-05   5.79071E-13     2553.88  0
 1.41000E-04   1.70260E-04   1.03778E-04   5.92548E-05   5.36168E-13     2289.78  0
 1.61000E-04   1.69991E-04   9.88030E-05   5.87998E-05   4.92839E-13     2167.58  0
 1.81000E-04   1.69530E-04   9.33830E-05   5.80806E-05   4.52621E-13     2074.55  0
 2.01000E-04   1.64610E-04   8.37608E-05   5.71029E-05   3.72719E-13     1985.73  0
 2.21000E-04   1.69777E-04   7.86058E-05   6.00591E-05   3.47118E-13     1867.43  0
 2.41000E-04   1.68773E-04   7.25077E-05   6.03988E-05   3.22157E-13     1793.23  0
 2.61000E-04   1.67479E-04   6.46975E-05   5.99184E-05   2.98133E-13     1742.09  0
 2.81000E-04   1.66202E-04   5.85981E-05   5.91162E-05   2.74455E-13     1706.35  0
 3.01000E-04   1.65115E-04   5.30816E-05   5.81575E-05   2.50933E-13     1679.43  0
 3.21000E-04   1.64341E-04   4.79859E-05   5.71772E-05   2.27100E-13     1658.92  0
 3.41000E-04   1.63955E-04   4.33280E-05   5.62971E-05   2.03140E-13     1643.28  0
 3.61000E-04   1.63624E-04   3.92227E-05   5.57498E-05   1.79888E-13     1631.90  0
 3.81000E-04   1.63301E-04   3.58712E-05   5.55349E-05   1.57366E-13     1624.93  0
 4.01000E-04   1.62953E-04   3.30821E-05   5.53677E-05   1.36138E-13     1622.62  0
 4.21000E-04   1.62571E-04   2.96670E-05   5.51980E-05   1.15887E-13     1621.56  0
 4.41000E-04   1.62106E-04   2.77349E-05   5.50191E-05   9.66398E-14     1620.08  0
 4.61000E-04   1.59346E-04   2.44631E-05   5.48200E-05   7.86410E-14     1618.13  0
 4.81000E-04   1.54317E-04   2.28172E-05   5.45875E-05   6.18260E-14     1615.67  0
 5.01000E-04   1.50456E-04   1.98071E-05   5.43088E-05   4.64820E-14     1612.57  0
 5.21000E-04   1.42862E-04   1.81838E-05   5.39645E-05   3.28239E-14     1608.86  0
 5.41000E-04   1.40704E-04   1.55743E-05   5.35348E-05   2.08980E-14     1604.36  0
 5.61000E-04   1.24493E-04   1.35943E-05   5.29907E-05   1.13947E-14     1598.99  0
 5.81000E-04   1.03775E-04   1.13503E-05   5.22617E-05   4.30524E-15     1592.55  0
 6.01000E-04   7.33534E-05   8.50088E-06   4.31873E-05   3.75124E-16     1583.78  0
 6.21000E-04   3.34631E-05   4.44602E-06   3.01981E-05   8.04337E-14     1571.35  1
 6.41000E-04   4.10657E-05   1.03797E-04   4.29756E-05   2.38441E-13     1850.86  1
 6.61000E-04   7.64668E-05   1.08064E-04   5.61689E-05   3.88710E-13     2406.55  1
 6.81000E-04   1.08478E-04   1.08757E-04   6.06423E-05   5.34008E-13     2612.09  1
 7.01000E-04   1.39174E-04   1.09143E-04   6.34194E-05   6.75167E-13     2657.44  1
 7.21000E-04   1.69736E-04   1.09386E-04   6.53121E-05   8.12170E-13     2684.88  1
 7.41000E-04   2.00090E-04   1.09468E-04   6.65665E-05   9.41334E-13     2703.65  1
 7.61000E-04   2.30156E-04   1.09378E-04   6.76067E-05   1.06979E-12     2708.28  1
 7.81000E-04   2.60004E-04   1.09151E-04   7.26541E-05   1.18710E-12     2707.15  1
 8.01000E-04   2.89068E-04   1.08494E-04   7.44546E-05   1.30297E-12     2621.80  1
 8.21000E-04   3.21140E-04   1.08431E-04   7.81098E-05   1.41170E-12     2588.89  1
 8.41000E-04   3.53486E-04   1.08242E-04   7.97481E-05   1.34573E-12     2601.98  0
 8.61000E-04   3.53576E-04   1.04114E-04   8.12913E-05   1.26878E-12     2251.22  0
 8.81000E-04   3.53893E-04   9.92033E-05   8.19565E-05   1.19072E-12     2099.08  0
 9.01000E-04   3.53872E-04   9.41373E-05   8.21868E-05   1.11717E-12     2005.87  0
 9.21000E-04   3.53742E-04   8.88915E-05   8.21306E-05   1.05056E-12     1937.12  0
 9.41000E-04   3.53551E-04   8.34376E-05   8.19651E-05   9.89095E-13     1880.15  0
 9.61000E-04   3.53265E-04   7.81374E-05   8.15507E-05   9.31666E-13     1833.62  0
 9.81000E-04   3.52869E-04   7.29590E-05   8.09889E-05   8.77439E-13     1794.47  0
 1.00100E-03   3.47791E-04   6.67320E-05   7.98625E-05   7.97264E-13     1760.71  0
 1.02100E-03   3.51107E-04   6.31544E-05   8.13555E-05   7.44647E-13     1731.95  0
 1.04100E-03   3.45834E-04   5.91491E-05   8.05403E-05   6.92723E-13     1707.25  0
