# Melt Pool Geometry History
# time(s)  length(m)  depth(m)  width(m)  volume(m3)  Tpeak(K)  laser_on
 2.10000E-05   0.00000E+00   0.00000E+00   0.00000E+00   7.98799E-14      293.00  1
 4.10000E-05   3.96507E-05   1.02518E-04   3.75279E-05   2.27310E-13     1906.74  1
 6.10000E-05   7.29433E-05   1.08351E-04   5.70281E-05   3.53871E-13     2502.97  1
 8.10000E-05   9.87896E-05   1.09363E-04   6.24830E-05   4.74262E-13     2855.46  1
 1.01000E-04   1.23860E-04   1.09743E-04   6.45980E-05   4.55323E-13     2932.38  0
 1.21000E-04   1.25874E-04   1.07724E-04   6.47866E-05   4.26625E-13     2565.26  0
 1.41000E-04   1.26394E-04   1.03188E-04   6.43557E-05   3.95823E-13     2390.62  0
 1.61000E-04   1.26508E-04   9.83411E-05   6.36318E-05   3.64248E-13     2243.78  0
 1.81000E-04   1.26395E-04   9.30358E-05   6.27477E-05   3.35817E-13     2124.99  0
 2.01000E-04   1.24919E-04   8.55077E-05   6.17123E-05   2.95891E-13     2029.37  0
 2.21000E-04   1.24825E-04   7.80413E-05   6.56441E-05   2.79167E-13     1899.42  0
 2.41000E-04   1.24866E-04   7.11209E-05   6.66203E-05   2.59122E-13     1816.97  0
 2.61000E-04   1.24339E-04   6.41695E-05   6.66016E-05   2.38849E-13     1755.52  0
 2.81000E-04   1.23821E-04   5.79974E-05   6.61764E-05   2.18509E-13     1711.02  0
 3.01000E-04   1.23451E-04   5.20180E-05   6.55848E-05   1.97722E-13     1679.25  0
 3.21000E-04   1.23335E-04   4.63524E-05   6.50524E-05   1.76979E-13     1656.06  0
 3.41000E-04   1.23222E-04   4.19348E-05   6.45789E-05   1.56592E-13     1639.53  0
 3.61000E-04   1.23083E-04   3.78718E-05   6.43148E-05   1.36997E-13     1628.57  0
 3.81000E-04   1.22909E-04   3.37663E-05   6.42096E-05   1.18497E-13     1623.16  0
 4.01000E-04   1.22697E-04   3.03914E-05   6.40958E-05   1.00976E-13     1621.97  0
 4.21000E-04   1.22457E-04   2.79149E-05   6.39666E-05   8.44831E-14     1620.44  0
 4.41000E-04   1.22187E-04   2.44699E-05   6.38141E-05   6.88650E-14     1618.39  0
 4.61000E-04   1.21847E-04   2.26421E-05   6.36290E-05   5.41898E-14     1615.80  0
 4.81000E-04   1.21403E-04   1.93642E-05   6.33998E-05   4.05278E-14     1612.52  0
 5.01000E-04   1.20785E-04   1.77812E-05   6.31107E-05   2.82605E-14     1608.56  0
 5.21000E-04   1.17401E-04   1.46913E-05   6.27504E-05   1.76104E-14     1603.60  0
 5.41000E-04   1.00570E-04   1.35464E-05   6.22708E-05   9.27695E-15     1597.77  0
 5.61000E-04   7.89895E-05   1.31556E-05   6.16534E-05   3.25811E-15     1590.35  0
 5.81000E-04   5.61773E-05   1.27453E-05   6.05633E-05   3.62650E-16     1581.39  0
 6.01000E-04   3.24217E-05   8.53883E-06   3.55327E-05   1.24920E-13     1572.03  1
 6.21000E-04   6.23595E-05   1.06464E-04   5.92475E-05   3.19385E-13     1987.10  1
 6.41000E-04   9.22177E-05   1.10292E-04   7.50099E-05   4.90087E-13     2823.70  1
 6.61000E-04   1.23206E-04   1.11734E-04   8.45346E-05   6.48167E-13     3104.53  1
 6.81000E-04   1.37372E-04   1.12405E-04   8.86588E-05   8.11099E-13     3221.84  1
 7.01000E-04   1.55997E-04   1.12480E-04   9.44857E-05   9.61107E-13     3277.51  1
 7.21000E-04   1.78781E-04   1.12241E-04   9.81772E-05   1.10150E-12     3217.81  1
 7.41000E-04   2.02204E-04   1.11787E-04   1.00742E-04   1.24026E-12     3094.35  1
 7.61000E-04   2.29840E-04   1.11238E-04   1.04894E-04   1.22025E-12     3029.67  0
 7.81000E-04   2.30411E-04   1.08888E-04   1.11454E-04   1.18400E-12     2623.08  0
 8.01000E-04   2.30201E-04   1.05983E-04   1.12315E-04   1.15065E-12     2417.69  0
 8.21000E-04   2.29321E-04   1.03040E-04   1.17407E-04   1.10256E-12     2256.69  0
 8.41000E-04   2.28546E-04   9.90579E-05   1.22152E-04   1.04949E-12     2131.97  0
 8.61000E-04   2.27719E-04   9.57523E-05   1.23579E-04   9.96119E-13     2032.97  0
 8.81000E-04   2.26923E-04   9.27235E-05   1.23806E-04   9.42052E-13     1954.98  0
 9.01000E-04   2.26208E-04   8.85937E-05   1.24007E-04   8.88990E-13     1893.40  0
 9.21000E-04   2.25608E-04   8.47696E-05   1.24101E-04   8.37593E-13     1842.30  0
 9.41000E-04   2.25159E-04   8.16556E-05   1.24044E-04   7.86860E-13     1799.95  0
 9.61000E-04   2.24686E-04   7.80700E-05   1.23828E-04   7.36719E-13     1764.21  0
 9.81000E-04   2.24218E-04   7.39991E-05   1.23572E-04   6.86745E-13     1734.01  0
 1.00100E-03   2.23816E-04   7.03590E-05   1.23303E-04   6.37300E-13     1708.34  0
 1.02100E-03   2.23616E-04   6.75121E-05   1.23045E-04   5.88767E-13     1686.94  0
 1.04100E-03   2.23438E-04   6.34081E-05   1.22818E-04   5.40874E-13     1669.06  0
 1.06100E-03   2.23227E-04   5.97428E-05   1.22707E-04   4.94095E-13     1654.51  0
 1.08100E-03   2.22990E-04   5.70614E-05   1.22666E-04   4.48896E-13     1642.91  0
 1.10100E-03   2.22718E-04   5.33917E-05   1.22620E-04   4.05144E-13     1633.98  0
 1.12100E-03   2.22373E-04   4.98937E-05   1.22562E-04   3.63146E-13     1627.79  0
 1.14100E-03   2.21969E-04   4.75831E-05   1.22490E-04   3.23251E-13     1624.01  0
 1.16100E-03   2.21502E-04   4.38677E-05   1.22406E-04   2.85631E-13     1622.79  0
 1.18100E-03   2.21016E-04   4.11849E-05   1.22306E-04   2.50139E-13     1622.22  0
 1.20100E-03   2.14907E-04   3.84696E-05   1.22190E-04   2.16841E-13     1621.45  0
 1.22100E-03   2.05679E-04   3.56655E-05   1.22054E-04   1.86056E-13     1620.47  0
 1.24100E-03   1.89515E-04   3.34139E-05   1.21895E-04   1.57582E-13     1619.26  0
 1.26100E-03   1.80833E-04   3.08133E-05   1.21690E-04   2.65954E-13     1617.81  1
 1.28100E-03   2.13195E-04   1.07192E-04   1.41134E-04   4.49980E-13     1974.35  1
 1.30100E-03   2.10898E-04   1.10777E-04   1.43359E-04   6.31420E-13     2829.29  1
 1.32100E-03   2.06583E-04   1.12476E-04   1.45657E-04   8.09121E-13     3123.74  1
 1.34100E-03   2.01298E-04   1.13292E-04   1.47097E-04   9.95786E-13     3255.14  1
 1.36100E-03   1.97171E-04   1.13700E-04   1.47442E-04   1.18302E-12     3354.13  1
 1.38100E-03   2.02731E-04   1.14173E-04   1.47401E-04   1.37064E-12     3406.42  1
 1.40100E-03   2.19116E-04   1.13901E-04   1.44829E-04   1.56982E-12     3372.30  1
 1.42100E-03   2.38186E-04   1.13784E-04   1.47210E-04   1.74321E-12     3347.11  1
 1.44100E-03   2.59622E-04   1.13675E-04   1.48196E-04   1.90293E-12     3302.02  1
 1.46100E-03   2.80444E-04   1.13354E-04   1.49090E-04   2.05233E-12     3231.24  1
 1.48100E-03   3.02330E-04   1.12762E-04   1.49862E-04   2.19054E-12     3139.82  1
 1.50100E-03   3.26072E-04   1.11907E-04   1.50510E-04   2.15605E-12     3057.77  0
 1.52100E-03   3.28639E-04   1.09679E-04   1.51099E-04   2.10346E-12     2636.06  0
 1.54100E-03   3.29424E-04   1.08179E-04   1.51456E-04   2.04419E-12     2409.29  0
 1.56100E-03   3.29241E-04   1.05018E-04   1.51611E-04   1.97621E-12     2265.51  0
 1.58100E-03   3.28798E-04   1.02911E-04   1.51582E-04   1.90412E-12     2164.53  0
 1.60100E-03   3.27233E-04   9.93841E-05   1.50324E-04   1.82694E-12     2086.00  0
 1.62100E-03   3.26624E-04   9.75400E-05   1.51178E-04   1.75046E-12     2018.32  0
 1.64100E-03   3.26191E-04   9.40710E-05   1.51540E-04   1.67322E-12     1959.82  0
 1.66100E-03   3.25788E-04   9.18455E-05   1.51430E-04   1.59544E-12     1911.11  0
 1.68100E-03   3.25377E-04   8.88041E-05   1.50875E-04   1.51854E-12     1868.58  0
 1.70100E-03   3.24963E-04   8.63000E-05   1.50015E-04   1.44174E-12     1831.47  0
 1.72100E-03   3.24542E-04   8.36101E-05   1.49072E-04   1.36616E-12     1799.22  0
 1.74100E-03   3.24128E-04   8.09821E-05   1.47472E-04   1.29080E-12     1770.99  0
 1.76100E-03   3.23765E-04   7.84658E-05   1.46862E-04   1.21632E-12     1745.84  0
 1.78100E-03   3.23525E-04   7.57186E-05   1.46111E-04   1.14242E-12     1723.76  0
 1.80100E-03   3.23321E-04   7.33639E-05   1.43920E-04   1.06956E-12     1704.22  0
 1.82100E-03   3.23082E-04   7.05934E-05   1.39840E-04   9.97889E-13     1687.42  0
 1.84100E-03   3.22787E-04   6.83156E-05   1.37198E-04   9.27476E-13     1672.77  0
 1.86100E-03   3.22447E-04   6.56628E-05   1.34290E-04   8.58937E-13     1660.43  0
 1.88100E-03   3.21982E-04   6.34522E-05   1.28889E-04   7.92170E-13     1650.05  0
 1.90100E-03   3.16393E-04   6.09393E-05   1.26151E-04   7.28095E-13     1641.39  0
 1.92100E-03   3.10251E-04   5.86201E-05   1.23992E-04   6.66717E-13     1634.48  0
 1.94100E-03   3.03340E-04   5.63074E-05   1.19456E-04   6.08246E-13     1629.17  0
 1.96100E-03   2.96962E-04   5.38359E-05   1.16924E-04   5.52571E-13     1625.44  0
 1.98100E-03   2.92575E-04   5.18372E-05   1.15397E-04   5.00112E-13     1623.33  0
 2.00100E-03   2.86264E-04   4.91447E-05   1.13770E-04   5.72522E-13     1622.81  1
 2.02100E-03   3.22848E-04   1.06355E-04   1.44418E-04   7.44405E-13     1921.95  1
 2.04100E-03   3.17913E-04   1.10642E-04   1.48878E-04   8.98704E-13     2778.55  1
 2.06100E-03   3.15549E-04   1.12528E-04   1.50124E-04   1.06869E-12     3126.86  1
 2.08100E-03   3.11366E-04   1.13432E-04   1.50130E-04   1.23528E-12     3330.25  1
 2.10100E-03   3.07423E-04   1.14131E-04   1.50913E-04   1.41169E-12     3421.05  1
 2.12100E-03   3.04783E-04   1.15035E-04   1.51799E-04   1.58495E-12     3487.87  1
 2.14100E-03   2.98662E-04   1.15720E-04   1.52761E-04   1.79042E-12     3519.99  1
