# Melt Pool Geometry History
# time(s)  length(m)  depth(m)  width(m)  volume(m3)  Tpeak(K)  laser_on
 2.10000E-05   0.00000E+00   0.00000E+00   0.00000E+00   7.88512E-14      293.00  1
 4.10000E-05   4.72449E-05   1.02960E-04   3.95715E-05   2.26007E-13     1878.62  1
 6.10000E-05   7.90443E-05   1.07771E-04   5.36781E-05   3.60636E-13     2536.89  1
 8.10000E-05   1.05531E-04   1.07997E-04   5.77325E-05   4.91696E-13     2569.80  1
 1.01000E-04   1.36708E-04   1.08060E-04   5.90419E-05   4.66306E-13     2567.43  0
 1.21000E-04   1.39442E-04   1.03728E-04   5.90094E-05   4.27706E-13     2265.34  0
 1.41000E-04   1.40671E-04   9.84636E-05   5.83880E-05   3.88148E-13     2145.42  0
 1.61000E-04   1.40876E-04   9.31557E-05   5.74275E-05   3.52451E-13     2042.82  0
 1.81000E-04   1.40706E-04   8.66374E-05   5.62879E-05   3.23497E-13     1957.36  0
 2.01000E-04   1.36745E-04   7.52701E-05   5.49217E-05   2.59771E-13     1881.55  0
 2.21000E-04   1.36428E-04   6.87072E-05   5.69535E-05   2.39251E-13     1783.05  0
 2.41000E-04   1.35288E-04   6.09327E-05   5.74843E-05   2.18224E-13     1723.78  0
 2.61000E-04   1.34456E-04   5.37646E-05   5.69636E-05   1.97108E-13     1684.06  0
 2.81000E-04   1.34056E-04   4.81932E-05   5.61883E-05   1.76155E-13     1657.52  0
 3.01000E-04   1.33798E-04   4.31869E-05   5.54968E-05   1.55524E-13     1639.71  0
 3.21000E-04   1.33539E-04   3.86772E-05   5.52124E-05   1.35629E-13     1628.53  0
 3.41000E-04   1.33267E-04   3.47137E-05   5.50824E-05   1.16801E-13     1623.14  0
 3.61000E-04   1.32973E-04   3.18396E-05   5.49477E-05   9.89386E-14     1622.00  0
 3.81000E-04   1.32639E-04   2.85094E-05   5.47988E-05   8.21162E-14     1620.55  0
 4.01000E-04   1.32252E-04   2.54573E-05   5.46281E-05   6.62079E-14     1618.64  0
 4.21000E-04   1.31760E-04   2.32415E-05   5.44235E-05   5.14335E-14     1616.21  0
 4.41000E-04   1.31110E-04   2.03043E-05   5.41718E-05   3.78685E-14     1613.15  0
 4.61000E-04   1.25743E-04   1.83208E-05   5.38546E-05   2.60727E-14     1609.41  0
 4.81000E-04   1.14040E-04   1.57770E-05   5.34466E-05   1.60988E-14     1604.81  0
 5.01000E-04   9.38012E-05   1.36185E-05   5.29154E-05   8.36222E-15     1599.24  0
 5.21000E-04   7.36747E-05   1.12530E-05   5.21869E-05   2.85872E-15     1592.53  0
 5.41000E-04   5.19812E-05   8.49523E-06   5.10731E-05   2.22461E-16     1584.07  0
 5.61000E-04   2.28024E-05   4.15975E-06   2.86514E-05   0.00000E+00     1570.57  0
 5.81000E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00     1522.99  0
 6.01000E-04   0.00000E+00   0.00000E+00   0.00000E+00   7.93889E-14     1469.92  1
 6.21000E-04   5.01500E-05   1.02959E-04   4.70013E-05   2.54030E-13     1833.27  1
 6.41000E-04   8.09628E-05   1.08209E-04   5.61794E-05   4.08304E-13     2431.26  1
 6.61000E-04   1.11687E-04   1.08897E-04   6.35258E-05   5.61380E-13     2675.63  1
 6.81000E-04   1.41921E-04   1.09326E-04   7.28946E-05   7.15235E-13     2737.67  1
 7.01000E-04   1.71676E-04   1.09531E-04   7.63681E-05   8.64819E-13     2754.75  1
 7.21000E-04   2.00949E-04   1.09487E-04   7.97818E-05   1.00326E-12     2749.10  1
 7.41000E-04   2.30217E-04   1.09230E-04   8.26788E-05   1.12888E-12     2751.66  1
 7.61000E-04   2.59578E-04   1.08871E-04   8.38362E-05   1.24374E-12     2746.66  1
 7.81000E-04   2.89061E-04   1.08554E-04   8.42435E-05   1.18542E-12     2709.89  0
 8.01000E-04   2.87856E-04   1.04612E-04   8.43031E-05   1.10552E-12     2314.22  0
 8.21000E-04   2.91687E-04   1.00832E-04   8.68252E-05   1.03715E-12     2119.75  0
 8.41000E-04   2.92026E-04   9.63386E-05   8.74362E-05   9.64722E-13     1992.92  0
 8.61000E-04   2.92164E-04   9.16668E-05   8.74343E-05   8.93162E-13     1905.79  0
 8.81000E-04   2.92204E-04   8.70537E-05   8.70782E-05   8.25093E-13     1844.56  0
 9.01000E-04   2.92173E-04   8.22186E-05   8.55362E-05   7.59894E-13     1795.47  0
 9.21000E-04   2.92091E-04   7.74862E-05   8.22702E-05   6.97106E-13     1755.61  0
 9.41000E-04   2.91960E-04   7.26848E-05   8.00730E-05   6.36629E-13     1722.87  0
 9.61000E-04   2.91759E-04   6.80019E-05   7.89814E-05   5.78708E-13     1695.68  0
 9.81000E-04   2.91497E-04   6.34944E-05   7.80296E-05   5.22744E-13     1673.21  0
 1.00100E-03   2.91072E-04   5.92659E-05   7.71378E-05   4.69039E-13     1655.37  0
 1.02100E-03   2.84980E-04   5.55121E-05   7.64171E-05   4.18054E-13     1641.61  0
 1.04100E-03   2.80957E-04   5.25514E-05   7.60218E-05   3.70047E-13     1631.81  0
 1.06100E-03   2.73197E-04   4.84396E-05   7.56931E-05   3.25417E-13     1625.63  0
 1.08100E-03   2.67324E-04   4.48645E-05   7.53421E-05   2.83798E-13     1622.95  0
 1.10100E-03   2.61767E-04   4.24571E-05   7.50372E-05   2.45505E-13     1622.29  0
 1.12100E-03   2.54696E-04   3.87697E-05   7.48842E-05   2.09774E-13     1621.36  0
 1.14100E-03   2.43426E-04   3.59558E-05   7.47076E-05   1.76628E-13     1620.21  0
 1.16100E-03   2.33514E-04   3.34043E-05   7.44971E-05   1.46351E-13     1618.78  0
 1.18100E-03   2.22207E-04   3.05239E-05   7.42450E-05   1.19099E-13     1617.08  0
 1.20100E-03   2.03476E-04   2.77006E-05   6.85262E-05   8.40095E-14     1615.02  0
 1.22100E-03   1.92804E-04   2.48252E-05   7.78900E-05   6.12574E-14     1612.61  0
 1.24100E-03   1.76682E-04   2.29528E-05   7.16130E-05   4.24288E-14     1609.72  0
 1.26100E-03   1.62028E-04   1.99999E-05   6.60464E-05   2.73010E-14     1606.26  0
 1.28100E-03   1.48113E-04   1.81065E-05   5.68011E-05   9.41512E-14     1602.14  1
 1.30100E-03   4.57821E-05   1.03136E-04   4.36425E-05   2.48533E-13     1824.93  1
 1.32100E-03   8.09441E-05   1.08172E-04   5.66092E-05   3.97734E-13     2453.83  1
 1.34100E-03   1.11509E-04   1.08807E-04   6.07058E-05   5.48688E-13     2577.66  1
 1.36100E-03   1.42231E-04   1.09319E-04   6.68558E-05   7.04901E-13     2647.70  1
 1.38100E-03   1.72479E-04   1.09806E-04   7.40866E-05   8.68217E-13     2704.52  1
