# Melt Pool Geometry History
# time(s)  length(m)  depth(m)  width(m)  volume(m3)  Tpeak(K)  laser_on
 2.10000E-05   0.00000E+00   0.00000E+00   0.00000E+00   7.21590E-14      293.00  1
 4.10000E-05   3.49655E-05   9.89616E-05   3.25939E-05   2.27854E-13     1779.83  1
 6.10000E-05   6.69738E-05   1.08711E-04   6.32098E-05   3.38287E-13     2668.13  1
 8.10000E-05   8.39125E-05   1.11764E-04   7.37133E-05   4.61616E-13     3135.97  1
 1.01000E-04   1.03477E-04   1.13008E-04   7.95221E-05   5.84488E-13     3455.79  1
 1.21000E-04   1.17968E-04   1.13797E-04   8.16855E-05   7.15985E-13     3598.25  1
 1.41000E-04   1.37101E-04   1.14718E-04   8.30234E-05   8.39317E-13     3709.14  1
 1.61000E-04   1.51287E-04   1.15093E-04   8.43136E-05   9.62025E-13     3803.28  1
 1.81000E-04   1.65788E-04   1.15421E-04   8.51872E-05   1.08220E-12     3793.77  1
 2.01000E-04   1.83511E-04   1.15166E-04   8.57748E-05   1.21113E-12     3841.76  1
 2.21000E-04   2.01424E-04   1.15050E-04   9.29820E-05   1.32743E-12     3825.19  1
 2.41000E-04   2.19775E-04   1.15318E-04   9.52631E-05   1.45495E-12     3808.29  1
 2.61000E-04   2.33245E-04   1.15610E-04   1.00687E-04   1.57720E-12     3783.09  1
 2.81000E-04   2.51101E-04   1.15717E-04   1.02739E-04   1.70074E-12     3809.27  1
 3.01000E-04   2.68795E-04   1.15802E-04   1.04015E-04   1.82025E-12     3772.60  1
 3.21000E-04   2.82171E-04   1.15765E-04   1.05032E-04   1.93671E-12     3791.54  1
 3.41000E-04   2.99767E-04   1.15828E-04   1.05925E-04   1.91253E-12     3802.85  0
 3.61000E-04   3.01361E-04   1.14542E-04   1.06736E-04   1.87707E-12     3224.36  0
 3.81000E-04   3.01878E-04   1.13324E-04   1.07465E-04   1.83601E-12     2906.20  0
 4.01000E-04   3.01100E-04   1.10662E-04   1.08063E-04   1.79796E-12     2682.96  0
 4.21000E-04   3.03502E-04   1.08429E-04   1.10737E-04   1.74921E-12     2508.63  0
 4.41000E-04   3.05463E-04   1.05377E-04   1.12246E-04   1.69769E-12     2377.50  0
 4.61000E-04   3.05755E-04   1.03030E-04   1.12967E-04   1.64510E-12     2268.23  0
 4.81000E-04   3.06079E-04   9.94999E-05   1.13400E-04   1.59059E-12     2179.76  0
 5.01000E-04   3.06163E-04   9.72576E-05   1.13673E-04   1.53671E-12     2103.91  0
 5.21000E-04   3.06076E-04   9.37089E-05   1.13781E-04   1.48206E-12     2037.80  0
 5.41000E-04   3.05752E-04   9.07778E-05   1.13766E-04   1.42822E-12     1980.20  0
 5.61000E-04   3.05310E-04   8.80877E-05   1.13631E-04   1.37302E-12     1931.37  0
 5.81000E-04   3.04943E-04   8.45672E-05   1.13378E-04   1.31851E-12     1888.17  0
 6.01000E-04   3.03627E-04   8.25025E-05   1.11357E-04   1.25037E-12     1848.85  0
 6.21000E-04   3.04675E-04   7.88822E-05   1.11709E-04   1.19437E-12     1814.03  0
 6.41000E-04   3.04508E-04   7.61970E-05   1.11210E-04   1.13654E-12     1783.05  0
 6.61000E-04   3.04321E-04   7.34138E-05   1.10561E-04   1.07806E-12     1755.61  0
 6.81000E-04   3.04121E-04   7.04295E-05   1.09834E-04   1.01888E-12     1731.94  0
 7.01000E-04   3.03910E-04   6.81239E-05   1.09063E-04   9.59681E-13     1711.17  0
 7.21000E-04   3.03687E-04   6.49167E-05   1.08282E-04   9.00036E-13     1693.50  0
 7.41000E-04   3.03443E-04   6.28589E-05   1.07522E-04   8.40677E-13     1678.21  0
 7.61000E-04   3.03176E-04   5.95211E-05   1.06818E-04   7.81275E-13     1665.04  0
 7.81000E-04   3.02883E-04   5.76263E-05   1.06223E-04   7.22674E-13     1653.76  0
 8.01000E-04   2.95956E-04   5.42273E-05   1.04780E-04   6.45145E-13     1644.06  0
 8.21000E-04   3.03494E-04   5.25013E-05   1.06625E-04   5.88885E-13     1636.43  0
 8.41000E-04   3.02295E-04   4.92362E-05   1.06311E-04   6.11573E-13     1630.39  1
 8.61000E-04   4.24035E-05   1.03681E-04   4.16313E-05   7.22031E-13     1856.32  1
 8.81000E-04   7.07222E-05   1.09971E-04   6.53359E-05   7.95531E-13     2841.17  1
 9.01000E-04   8.63679E-05   1.12502E-04   7.23056E-05   8.73375E-13     3345.54  1
 9.21000E-04   1.04344E-04   1.13711E-04   7.48850E-05   9.59497E-13     3593.29  1
 9.41000E-04   1.25296E-04   1.14873E-04   7.69108E-05   1.03621E-12     3761.49  1
 9.61000E-04   1.40695E-04   1.15568E-04   7.82978E-05   1.11563E-12     3828.56  1
 9.81000E-04   1.58967E-04   1.16121E-04   7.94978E-05   1.21710E-12     3913.16  1
 1.00100E-03   1.77003E-04   1.15955E-04   8.90828E-05   1.34035E-12     3829.63  1
 1.02100E-03   1.90983E-04   1.16310E-04   9.80303E-05   1.43682E-12     3844.97  1
 1.04100E-03   2.08406E-04   1.16724E-04   1.00871E-04   1.53875E-12     3866.03  1
 1.06100E-03   2.22354E-04   1.17040E-04   1.02555E-04   1.64861E-12     3866.13  1
 1.08100E-03   2.39931E-04   1.17385E-04   1.04015E-04   1.77047E-12     3895.83  1
 1.10100E-03   2.57617E-04   1.17531E-04   1.05428E-04   1.88329E-12     3888.25  1
 1.12100E-03   2.71318E-04   1.17711E-04   1.06688E-04   2.00423E-12     3893.87  1
 1.14100E-03   2.88900E-04   1.17769E-04   1.07860E-04   2.12999E-12     3901.36  1
 1.16100E-03   3.02523E-04   1.17868E-04   1.15338E-04   2.25835E-12     3882.74  1
