# Melt Pool Geometry History
# time(s)  length(m)  depth(m)  width(m)  volume(m3)  Tpeak(K)  laser_on
 2.10000E-05   0.00000E+00   0.00000E+00   0.00000E+00   7.28346E-14      293.00  1
 4.10000E-05   4.49371E-05   1.03557E-04   4.03201E-05   2.38374E-13     1911.30  1
 6.10000E-05   7.16588E-05   1.09212E-04   5.64678E-05   3.63732E-13     2710.24  1
 8.10000E-05   9.70697E-05   1.11044E-04   6.34714E-05   4.85235E-13     3109.33  1
 1.01000E-04   1.20080E-04   1.12040E-04   6.60570E-05   6.06338E-13     3276.93  1
 1.21000E-04   1.42369E-04   1.12343E-04   6.74689E-05   5.90093E-13     3340.56  0
 1.41000E-04   1.44661E-04   1.09864E-04   6.76150E-05   5.60038E-13     2914.99  0
 1.61000E-04   1.45629E-04   1.07715E-04   6.74893E-05   5.27685E-13     2648.16  0
 1.81000E-04   1.46232E-04   1.03302E-04   6.71460E-05   4.94283E-13     2486.00  0
 2.01000E-04   1.46710E-04   9.87561E-05   6.65470E-05   4.62476E-13     2344.50  0
 2.21000E-04   1.46696E-04   9.36473E-05   6.97120E-05   4.38058E-13     2152.07  0
 2.41000E-04   1.46979E-04   8.81427E-05   7.10292E-05   4.11645E-13     2018.96  0
 2.61000E-04   1.46463E-04   8.26537E-05   7.12253E-05   3.85766E-13     1919.40  0
 2.81000E-04   1.45776E-04   7.64860E-05   7.10132E-05   3.61060E-13     1847.20  0
 3.01000E-04   1.45054E-04   7.04352E-05   7.05370E-05   3.37547E-13     1793.51  0
 3.21000E-04   1.44305E-04   6.47314E-05   6.98570E-05   3.14125E-13     1751.41  0
 3.41000E-04   1.43625E-04   5.94457E-05   6.90211E-05   2.90492E-13     1717.95  0
 3.61000E-04   1.43246E-04   5.44160E-05   6.80684E-05   2.66429E-13     1690.48  0
 3.81000E-04   1.43122E-04   4.97068E-05   6.70911E-05   2.41963E-13     1668.32  0
 4.01000E-04   1.43004E-04   4.54714E-05   6.61885E-05   2.17282E-13     1650.66  0
 4.21000E-04   1.42874E-04   4.20953E-05   6.55600E-05   1.93159E-13     1637.21  0
 4.41000E-04   1.42728E-04   3.82279E-05   6.52629E-05   1.69867E-13     1628.09  0
 4.61000E-04   1.42560E-04   3.45519E-05   6.51053E-05   1.47747E-13     1623.29  0
 4.81000E-04   1.42362E-04   3.21323E-05   6.49455E-05   1.26590E-13     1622.18  0
 5.01000E-04   1.42125E-04   2.87690E-05   6.47716E-05   1.06730E-13     1620.89  0
 5.21000E-04   1.41836E-04   2.62292E-05   6.45734E-05   8.77508E-14     1619.17  0
 5.41000E-04   1.41492E-04   2.36872E-05   6.43418E-05   6.98135E-14     1616.95  0
 5.61000E-04   1.41083E-04   2.14136E-05   6.40604E-05   5.30836E-14     1614.15  0
 5.81000E-04   1.40487E-04   1.89148E-05   6.37119E-05   3.77897E-14     1610.69  0
 6.01000E-04   1.27774E-04   1.72779E-05   6.32780E-05   2.45464E-14     1606.54  0
 6.21000E-04   1.14879E-04   1.42865E-05   6.27150E-05   9.85955E-14     1601.44  1
 6.41000E-04   4.03248E-05   1.04229E-04   4.80579E-05   2.66286E-13     1861.00  1
 6.61000E-04   7.27011E-05   1.09632E-04   6.12345E-05   4.21265E-13     2637.16  1
 6.81000E-04   1.03205E-04   1.11757E-04   7.67970E-05   5.72333E-13     3067.30  1
 7.01000E-04   1.23175E-04   1.12742E-04   8.75002E-05   7.34492E-13     3275.91  1
 7.21000E-04   1.44489E-04   1.13168E-04   1.00162E-04   9.02820E-13     3392.54  1
 7.41000E-04   1.64713E-04   1.13458E-04   1.04929E-04   1.06609E-12     3407.33  1
 7.61000E-04   1.84921E-04   1.13756E-04   1.08107E-04   1.22404E-12     3417.97  1
 7.81000E-04   2.05043E-04   1.13858E-04   1.11665E-04   1.37628E-12     3437.68  1
 8.01000E-04   2.24735E-04   1.13707E-04   1.15103E-04   1.53174E-12     3412.46  1
 8.21000E-04   2.46644E-04   1.13454E-04   1.18076E-04   1.66462E-12     3371.61  1
 8.41000E-04   2.67689E-04   1.13134E-04   1.19028E-04   1.79703E-12     3315.92  1
 8.61000E-04   2.88525E-04   1.12867E-04   1.21539E-04   1.77309E-12     3286.40  0
 8.81000E-04   2.89979E-04   1.11514E-04   1.23008E-04   1.73178E-12     2822.62  0
 9.01000E-04   2.90392E-04   1.08933E-04   1.23984E-04   1.68079E-12     2555.68  0
 9.21000E-04   2.90472E-04   1.07037E-04   1.25449E-04   1.62373E-12     2382.15  0
 9.41000E-04   2.90366E-04   1.03725E-04   1.26222E-04   1.56272E-12     2258.67  0
 9.61000E-04   2.90116E-04   1.00931E-04   1.26709E-04   1.50244E-12     2164.58  0
 9.81000E-04   2.89717E-04   9.81554E-05   1.26990E-04   1.44128E-12     2086.19  0
 1.00100E-03   2.88797E-04   9.43951E-05   1.27421E-04   1.37417E-12     2018.44  0
 1.02100E-03   2.92004E-04   9.21327E-05   1.27615E-04   1.31717E-12     1956.86  0
 1.04100E-03   2.92365E-04   8.86119E-05   1.28599E-04   1.25489E-12     1901.92  0
 1.06100E-03   2.92548E-04   8.56313E-05   1.29382E-04   1.19112E-12     1853.38  0
 1.08100E-03   2.92594E-04   8.30825E-05   1.29914E-04   1.12647E-12     1811.52  0
 1.10100E-03   2.92607E-04   7.96405E-05   1.30072E-04   1.06158E-12     1775.63  0
 1.12100E-03   2.92560E-04   7.75848E-05   1.29994E-04   9.96314E-13     1745.05  0
 1.14100E-03   2.92467E-04   7.39936E-05   1.29750E-04   9.31177E-13     1719.05  0
 1.16100E-03   2.92321E-04   7.13923E-05   1.29379E-04   8.66865E-13     1697.66  0
 1.18100E-03   2.92100E-04   6.84951E-05   1.28905E-04   8.03564E-13     1679.55  0
 1.20100E-03   2.91815E-04   6.54241E-05   1.28357E-04   7.41655E-13     1664.70  0
 1.22100E-03   2.91392E-04   6.30399E-05   1.27774E-04   6.81682E-13     1652.39  0
 1.24100E-03   2.87800E-04   5.96999E-05   1.27108E-04   6.23799E-13     1642.39  0
 1.26100E-03   2.82358E-04   5.76890E-05   1.26233E-04   5.68072E-13     1634.73  0
 1.28100E-03   2.79805E-04   5.42870E-05   1.25219E-04   5.15087E-13     1629.02  0
 1.30100E-03   2.72990E-04   5.22633E-05   1.24176E-04   4.64634E-13     1625.16  0
 1.32100E-03   2.69965E-04   4.90362E-05   1.23115E-04   4.16984E-13     1623.16  0
 1.34100E-03   2.57465E-04   4.68890E-05   1.22882E-04   3.72073E-13     1622.70  0
 1.36100E-03   2.50678E-04   4.39950E-05   1.22553E-04   4.27070E-13     1622.22  1
 1.38100E-03   4.18910E-05   1.05882E-04   4.89192E-05   5.81821E-13     1910.44  1
 1.40100E-03   2.96480E-04   1.10389E-04   1.65375E-04   7.24785E-13     2721.16  1
 1.42100E-03   2.97080E-04   1.12627E-04   1.64442E-04   8.88079E-13     3167.48  1
 1.44100E-03   2.90242E-04   1.13507E-04   1.67568E-04   1.05156E-12     3361.19  1
 1.46100E-03   2.80289E-04   1.14425E-04   1.67673E-04   1.21893E-12     3478.81  1
 1.48100E-03   2.75362E-04   1.15481E-04   1.68220E-04   1.38813E-12     3546.71  1
 1.50100E-03   2.69751E-04   1.16131E-04   1.68604E-04   1.56208E-12     3615.70  1
 1.52100E-03   2.63659E-04   1.16503E-04   1.68957E-04   1.73896E-12     3649.67  1
 1.54100E-03   2.59623E-04   1.16717E-04   1.69115E-04   1.91929E-12     3701.28  1
 1.56100E-03   2.66078E-04   1.16831E-04   1.69325E-04   2.09924E-12     3725.75  1
 1.58100E-03   2.82481E-04   1.16797E-04   1.69328E-04   2.27892E-12     3706.37  1
 1.60100E-03   2.98904E-04   1.16614E-04   1.71808E-04   2.47343E-12     3624.03  1
 1.62100E-03   3.17668E-04   1.16243E-04   1.74201E-04   2.63217E-12     3564.27  1
 1.64100E-03   3.34030E-04   1.15845E-04   1.74443E-04   2.78743E-12     3509.05  1
 1.66100E-03   3.53483E-04   1.15349E-04   1.74976E-04   2.93184E-12     3467.95  1
 1.68100E-03   3.73188E-04   1.14667E-04   1.75358E-04   3.06735E-12     3383.58  1
 1.70100E-03   3.93150E-04   1.13949E-04   1.75650E-04   3.04177E-12     3336.16  0
 1.72100E-03   3.93430E-04   1.13344E-04   1.75868E-04   2.99687E-12     2860.15  0
 1.74100E-03   3.93221E-04   1.11563E-04   1.76028E-04   2.93803E-12     2603.34  0
 1.76100E-03   3.92877E-04   1.09107E-04   1.76149E-04   2.86823E-12     2443.04  0
 1.78100E-03   3.92411E-04   1.07580E-04   1.76197E-04   2.79043E-12     2325.20  0
 1.80100E-03   3.91647E-04   1.04128E-04   1.73864E-04   2.70199E-12     2227.51  0
 1.82100E-03   3.91155E-04   1.02526E-04   1.75668E-04   2.61266E-12     2135.57  0
 1.84100E-03   3.90565E-04   9.92641E-05   1.76257E-04   2.51749E-12     2056.65  0
 1.86100E-03   3.90017E-04   9.76014E-05   1.76712E-04   2.42043E-12     1991.13  0
 1.88100E-03   3.89409E-04   9.43877E-05   1.76601E-04   2.32117E-12     1935.09  0
 1.90100E-03   3.88765E-04   9.27128E-05   1.76155E-04   2.22287E-12     1889.29  0
 1.92100E-03   3.88079E-04   8.95804E-05   1.75418E-04   2.12418E-12     1849.76  0
 1.94100E-03   3.87357E-04   8.79287E-05   1.74199E-04   2.02553E-12     1815.27  0
 1.96100E-03   3.86603E-04   8.51307E-05   1.72150E-04   1.92748E-12     1785.68  0
 1.98100E-03   3.85843E-04   8.33303E-05   1.70280E-04   1.82990E-12     1759.92  0
 2.00100E-03   3.85109E-04   8.09151E-05   1.68550E-04   1.73308E-12     1737.37  0
 2.02100E-03   3.84421E-04   7.87891E-05   1.66863E-04   1.63700E-12     1717.84  0
 2.04100E-03   3.83860E-04   7.69116E-05   1.64760E-04   1.54214E-12     1700.84  0
 2.06100E-03   3.83396E-04   7.42582E-05   1.60948E-04   1.44921E-12     1685.88  0
 2.08100E-03   3.82804E-04   7.27180E-05   1.57213E-04   1.35835E-12     1672.84  0
 2.10100E-03   3.76131E-04   6.98322E-05   1.54937E-04   1.27001E-12     1661.74  0
 2.12100E-03   3.72293E-04   6.82095E-05   1.52688E-04   1.18463E-12     1652.18  0
 2.14100E-03   3.65017E-04   6.56786E-05   1.47735E-04   1.10137E-12     1644.12  0
 2.16100E-03   3.62187E-04   6.37541E-05   1.45814E-04   1.02170E-12     1637.36  0
 2.18100E-03   3.54340E-04   6.18434E-05   1.44624E-04   9.45084E-13     1631.93  0
 2.20100E-03   3.46967E-04   5.93110E-05   1.43156E-04   9.72436E-13     1627.85  1
 2.22100E-03   4.38297E-05   1.05536E-04   4.36131E-05   1.08523E-12     1886.23  1
 2.24100E-03   4.02251E-04   1.10448E-04   1.78372E-04   1.20115E-12     2765.42  1
 2.26100E-03   3.99685E-04   1.12568E-04   1.80219E-04   1.32899E-12     3177.42  1
 2.28100E-03   3.93954E-04   1.13606E-04   1.80002E-04   1.46576E-12     3381.12  1
 2.30100E-03   3.90878E-04   1.14709E-04   1.79370E-04   1.60686E-12     3541.46  1
 2.32100E-03   3.86455E-04   1.15843E-04   1.76521E-04   1.75224E-12     3627.96  1
 2.34100E-03   3.82218E-04   1.16683E-04   1.74666E-04   1.91758E-12     3696.96  1
 2.36100E-03   3.79846E-04   1.17328E-04   1.78367E-04   2.09256E-12     3761.52  1
 2.38100E-03   3.73582E-04   1.17759E-04   1.78534E-04   2.27092E-12     3793.57  1
 2.40100E-03   3.68182E-04   1.17824E-04   1.77398E-04   2.47916E-12     3720.26  1
 2.42100E-03   3.65515E-04   1.18087E-04   1.82081E-04   2.67693E-12     3738.02  1
