# Melt Pool Geometry History
# time(s)  length(m)  depth(m)  width(m)  volume(m3)  Tpeak(K)  laser_on
 2.10000E-05   0.00000E+00   0.00000E+00   0.00000E+00   7.88589E-14      293.00  1
 4.10000E-05   4.35731E-05   1.03924E-04   4.30014E-05   2.22275E-13     1934.25  1
 6.10000E-05   7.88330E-05   1.08190E-04   5.19741E-05   3.54213E-13     2466.73  1
 8.10000E-05   1.12082E-04   1.08818E-04   5.68088E-05   4.86693E-13     2588.35  1
 1.01000E-04   1.38687E-04   1.08719E-04   5.71069E-05   6.09234E-13     2695.68  1
 1.21000E-04   1.68488E-04   1.08816E-04   5.78534E-05   7.33123E-13     2697.28  1
 1.41000E-04   2.01588E-04   1.08899E-04   5.78999E-05   8.34448E-13     2601.10  1
 1.61000E-04   2.31805E-04   1.08856E-04   5.78097E-05   9.41660E-13     2639.82  1
 1.81000E-04   2.58605E-04   1.08725E-04   5.76500E-05   1.04324E-12     2712.94  1
 2.01000E-04   2.84494E-04   1.07233E-04   5.77840E-05   1.06650E-12     2521.19  1
 2.21000E-04   3.21051E-04   1.08030E-04   6.25677E-05   9.96726E-13     2483.67  0
 2.41000E-04   3.19641E-04   1.03204E-04   6.34047E-05   9.19454E-13     2178.20  0
 2.61000E-04   3.19075E-04   9.78647E-05   6.36402E-05   8.46518E-13     2031.81  0
 2.81000E-04   3.18457E-04   9.11790E-05   6.35909E-05   7.81898E-13     1944.42  0
 3.01000E-04   3.17791E-04   8.40891E-05   6.33205E-05   7.24509E-13     1881.48  0
 3.21000E-04   3.17068E-04   7.76610E-05   6.28559E-05   6.72771E-13     1832.15  0
 3.41000E-04   3.16282E-04   6.98029E-05   6.22373E-05   6.24601E-13     1790.90  0
 3.61000E-04   3.15450E-04   6.35289E-05   6.14648E-05   5.78323E-13     1756.33  0
 3.81000E-04   3.14595E-04   5.81017E-05   6.05668E-05   5.33809E-13     1726.57  0
 4.01000E-04   3.12370E-04   5.32128E-05   5.89994E-05   4.81920E-13     1701.23  0
 4.21000E-04   3.12317E-04   4.88858E-05   5.84137E-05   4.37578E-13     1678.98  0
 4.41000E-04   3.12161E-04   4.52455E-05   5.75318E-05   3.93727E-13     1660.35  0
 4.61000E-04   3.11969E-04   4.27428E-05   5.66625E-05   3.51594E-13     1645.45  0
 4.81000E-04   3.02802E-04   3.90838E-05   5.60544E-05   3.10929E-13     1634.36  0
 5.01000E-04   2.89310E-04   3.68321E-05   5.57715E-05   2.72784E-13     1626.86  0
 5.21000E-04   2.78733E-04   3.38749E-05   5.55791E-05   2.37158E-13     1623.11  0
 5.41000E-04   2.71093E-04   3.18715E-05   5.54009E-05   2.03812E-13     1622.26  0
 5.61000E-04   2.62265E-04   2.90767E-05   5.52229E-05   1.72669E-13     1621.14  0
 5.81000E-04   2.53429E-04   2.75778E-05   5.50369E-05   1.43758E-13     1619.65  0
 6.01000E-04   2.39824E-04   2.45197E-05   5.16324E-05   1.02050E-13     1617.66  0
 6.21000E-04   2.32442E-04   2.30041E-05   6.04334E-05   7.59559E-14     1615.19  0
 6.41000E-04   2.14902E-04   2.02056E-05   5.87726E-05   5.35620E-14     1612.03  0
 6.61000E-04   1.97084E-04   1.84192E-05   5.70974E-05   3.51190E-14     1608.15  0
 6.81000E-04   1.78280E-04   1.60119E-05   5.51361E-05   2.01948E-14     1603.42  0
 7.01000E-04   1.56275E-04   1.37418E-05   5.27875E-05   9.59692E-15     1597.88  0
 7.21000E-04   1.28153E-04   1.14088E-05   4.78387E-05   8.30327E-14     1591.14  1
 7.41000E-04   4.10283E-05   1.03671E-04   4.31452E-05   2.24149E-13     1864.17  1
 7.61000E-04   7.87674E-05   1.07935E-04   5.55096E-05   3.59156E-13     2412.98  1
 7.81000E-04   1.09797E-04   1.08290E-04   6.01213E-05   4.88573E-13     2621.08  1
 8.01000E-04   1.38842E-04   1.07780E-04   6.09230E-05   6.08662E-13     2574.93  1
 8.21000E-04   1.71294E-04   1.08125E-04   6.62840E-05   7.32610E-13     2568.38  1
 8.41000E-04   2.03360E-04   1.08191E-04   6.79679E-05   8.45431E-13     2596.12  1
 8.61000E-04   2.33682E-04   1.08238E-04   6.87206E-05   9.50892E-13     2623.72  1
 8.81000E-04   2.63834E-04   1.08291E-04   6.90385E-05   1.05060E-12     2646.32  1
 9.01000E-04   2.93690E-04   1.08347E-04   6.91846E-05   1.14656E-12     2674.48  1
 9.21000E-04   3.23736E-04   1.08389E-04   6.92457E-05   1.23852E-12     2669.99  1
 9.41000E-04   3.53782E-04   1.08415E-04   6.92613E-05   1.32786E-12     2671.50  1
 9.61000E-04   3.83951E-04   1.08423E-04   6.92085E-05   1.41120E-12     2662.41  1
 9.81000E-04   4.13927E-04   1.08414E-04   6.93109E-05   1.49249E-12     2651.47  1
 1.00100E-03   4.42141E-04   1.08200E-04   6.93895E-05   1.56404E-12     2614.16  1
 1.02100E-03   4.73535E-04   1.08297E-04   6.94710E-05   1.63327E-12     2624.23  1
 1.04100E-03   5.03341E-04   1.08229E-04   6.95505E-05   1.69778E-12     2607.47  1
 1.06100E-03   5.33119E-04   1.08187E-04   6.95859E-05   1.75754E-12     2605.56  1
 1.08100E-03   5.62852E-04   1.08160E-04   6.96274E-05   1.81267E-12     2605.89  1
 1.10100E-03   5.92619E-04   1.08143E-04   6.96440E-05   1.86292E-12     2607.26  1
 1.12100E-03   6.13687E-04   1.08134E-04   6.96348E-05   1.90876E-12     2625.59  1
 1.14100E-03   6.34264E-04   1.08131E-04   6.95898E-05   1.78650E-12     2639.62  0
 1.16100E-03   6.26652E-04   1.03445E-04   6.95526E-05   1.66168E-12     2272.70  0
 1.18100E-03   6.20868E-04   9.82385E-05   6.96529E-05   1.54376E-12     2112.05  0
 1.20100E-03   6.14360E-04   9.29204E-05   6.75327E-05   1.36471E-12     2015.98  0
 1.22100E-03   6.08256E-04   8.70349E-05   7.31283E-05   1.25808E-12     1919.20  0
 1.24100E-03   6.02535E-04   8.01666E-05   7.38043E-05   1.15145E-12     1836.85  0
 1.26100E-03   5.94714E-04   7.37297E-05   7.39029E-05   1.04867E-12     1775.34  0
 1.28100E-03   5.88529E-04   6.79542E-05   7.37774E-05   9.50665E-13     1729.71  0
 1.30100E-03   5.81853E-04   6.22270E-05   7.35518E-05   8.57421E-13     1696.54  0
 1.32100E-03   5.72924E-04   5.68947E-05   7.32979E-05   7.69051E-13     1671.64  0
 1.34100E-03   5.63892E-04   5.22744E-05   7.30518E-05   6.85576E-13     1652.86  0
 1.36100E-03   5.54382E-04   4.78868E-05   7.29304E-05   6.07089E-13     1639.15  0
 1.38100E-03   5.44019E-04   4.36708E-05   7.29397E-05   5.33554E-13     1629.81  0
 1.40100E-03   5.32670E-04   3.94040E-05   6.82176E-05   4.18582E-13     1624.23  0
 1.42100E-03   5.20915E-04   3.68526E-05   7.35125E-05   3.46128E-13     1622.55  0
 1.44100E-03   5.04174E-04   3.36381E-05   7.37912E-05   2.83822E-13     1621.51  0
 1.46100E-03   4.83203E-04   3.08491E-05   7.36851E-05   2.29101E-13     1620.04  0
 1.48100E-03   4.56594E-04   2.84751E-05   7.32014E-05   1.81319E-13     1618.14  0
 1.50100E-03   4.29033E-04   2.58727E-05   7.20456E-05   1.39606E-13     1615.86  0
 1.52100E-03   3.97862E-04   2.36275E-05   6.95715E-05   1.03607E-13     1613.16  0
 1.54100E-03   3.64441E-04   2.13982E-05   6.63452E-05   7.30048E-14     1610.00  0
 1.56100E-03   3.29539E-04   1.89688E-05   6.45421E-05   4.77504E-14     1606.30  0
 1.58100E-03   2.91175E-04   1.74355E-05   6.28170E-05   2.82678E-14     1602.13  0
 1.60100E-03   2.43615E-04   1.40334E-05   5.37873E-05   1.27898E-14     1596.17  0
 1.62100E-03   1.95789E-04   1.23593E-05   4.74267E-05   4.25093E-15     1590.26  0
 1.64100E-03   1.36275E-04   8.79064E-06   3.34597E-05   7.95170E-14     1582.22  1
 1.66100E-03   4.13081E-05   1.03673E-04   4.32312E-05   2.27191E-13     1861.46  1
 1.68100E-03   7.34365E-05   1.07967E-04   5.68987E-05   3.66145E-13     2460.14  1
 1.70100E-03   1.04985E-04   1.08349E-04   6.05419E-05   4.97507E-13     2556.26  1
 1.72100E-03   1.35496E-04   1.08439E-04   6.18414E-05   6.21467E-13     2573.87  1
 1.74100E-03   1.65712E-04   1.08485E-04   6.25663E-05   7.39746E-13     2582.98  1
 1.76100E-03   1.95820E-04   1.08537E-04   6.31386E-05   8.53255E-13     2582.07  1
 1.78100E-03   2.25805E-04   1.08588E-04   6.35137E-05   9.60708E-13     2585.79  1
 1.80100E-03   2.54899E-04   1.07967E-04   6.29936E-05   1.05275E-12     2526.90  1
 1.82100E-03   2.91068E-04   1.08339E-04   6.67478E-05   1.15817E-12     2519.04  1
 1.84100E-03   3.21435E-04   1.08401E-04   6.82208E-05   1.25281E-12     2556.09  1
 1.86100E-03   3.51371E-04   1.08431E-04   6.89986E-05   1.33987E-12     2592.38  1
 1.88100E-03   3.81454E-04   1.08471E-04   6.95362E-05   1.42168E-12     2605.47  1
 1.90100E-03   4.11962E-04   1.08506E-04   6.98300E-05   1.49980E-12     2608.85  1
 1.92100E-03   4.41069E-04   1.08539E-04   6.99856E-05   1.57511E-12     2610.53  1
 1.94100E-03   4.71234E-04   1.08569E-04   7.00506E-05   1.64721E-12     2597.44  1
 1.96100E-03   5.02159E-04   1.08597E-04   7.00773E-05   1.71398E-12     2607.94  1
 1.98100E-03   5.30585E-04   1.08622E-04   7.00361E-05   1.77655E-12     2601.75  1
 2.00100E-03   5.57534E-04   1.08442E-04   7.00820E-05   1.83705E-12     2580.09  1
 2.02100E-03   5.81064E-04   1.08644E-04   7.02220E-05   1.89520E-12     2584.63  1
 2.04100E-03   6.04312E-04   1.08623E-04   7.02967E-05   1.95239E-12     2579.52  1
 2.06100E-03   6.30481E-04   1.08613E-04   7.03159E-05   2.00645E-12     2577.02  1
 2.08100E-03   6.53326E-04   1.08602E-04   7.02877E-05   2.05604E-12     2600.55  1
 2.10100E-03   6.77851E-04   1.08576E-04   7.02076E-05   2.10042E-12     2614.13  1
 2.12100E-03   7.01765E-04   1.08532E-04   7.00913E-05   2.14210E-12     2612.01  1
 2.14100E-03   7.25705E-04   1.08473E-04   7.00878E-05   2.17887E-12     2602.05  1
 2.16100E-03   7.51089E-04   1.08401E-04   7.01032E-05   2.21319E-12     2592.44  1
 2.18100E-03   7.73216E-04   1.08326E-04   7.01293E-05   2.24260E-12     2587.98  1
 2.20100E-03   7.95255E-04   1.08095E-04   7.01550E-05   2.26384E-12     2566.17  1
 2.22100E-03   8.24552E-04   1.08165E-04   7.01972E-05   2.28344E-12     2568.70  1
 2.24100E-03   8.45807E-04   1.08122E-04   7.01832E-05   2.30154E-12     2567.49  1
 2.26100E-03   8.68391E-04   1.08102E-04   7.01149E-05   2.15831E-12     2555.36  0
 2.28100E-03   8.61617E-04   1.03614E-04   7.00376E-05   2.00747E-12     2242.56  0
 2.30100E-03   8.51712E-04   9.83416E-05   6.99707E-05   1.86243E-12     2097.69  0
 2.32100E-03   8.42142E-04   9.31433E-05   6.98721E-05   1.72962E-12     2008.18  0
 2.34100E-03   8.32692E-04   8.75206E-05   6.96713E-05   1.60676E-12     1940.76  0
 2.36100E-03   8.22950E-04   8.04050E-05   6.93565E-05   1.49181E-12     1886.42  0
 2.38100E-03   8.12513E-04   7.39602E-05   6.89640E-05   1.38347E-12     1839.31  0
 2.40100E-03   7.99242E-04   6.80376E-05   6.66221E-05   1.19253E-12     1798.47  0
 2.42100E-03   7.88820E-04   6.27554E-05   6.74074E-05   1.06205E-12     1751.03  0
 2.44100E-03   7.76486E-04   5.79007E-05   6.86677E-05   9.43638E-13     1711.02  0
 2.46100E-03   7.58222E-04   5.33235E-05   6.96371E-05   8.34282E-13     1680.88  0
 2.48100E-03   7.41107E-04   4.92287E-05   7.02579E-05   7.33318E-13     1658.65  0
 2.50100E-03   7.17874E-04   4.57889E-05   7.05165E-05   6.39879E-13     1642.51  0
 2.52100E-03   6.91097E-04   4.28975E-05   7.07358E-05   5.54230E-13     1631.56  0
 2.54100E-03   6.60182E-04   3.91375E-05   7.06896E-05   4.75601E-13     1625.08  0
 2.56100E-03   6.33504E-04   3.65772E-05   7.04416E-05   4.04145E-13     1622.77  0
 2.58100E-03   6.04255E-04   3.35605E-05   7.00947E-05   3.39786E-13     1621.86  0
 2.60100E-03   5.65977E-04   3.09529E-05   6.45696E-05   2.56165E-13     1620.31  0
 2.62100E-03   5.31388E-04   2.85914E-05   7.05185E-05   2.02437E-13     1618.51  0
 2.64100E-03   4.92083E-04   2.60926E-05   6.99501E-05   1.56444E-13     1616.24  0
 2.66100E-03   4.49206E-04   2.37348E-05   6.90301E-05   1.17464E-13     1613.47  0
 2.68100E-03   4.07954E-04   2.16119E-05   6.77527E-05   8.41693E-14     1610.18  0
 2.70100E-03   3.66217E-04   1.90118E-05   6.62638E-05   5.67835E-14     1606.34  0
 2.72100E-03   3.22507E-04   1.74292E-05   6.44089E-05   3.48123E-14     1602.01  0
 2.74100E-03   2.74946E-04   1.43116E-05   6.20997E-05   1.84448E-14     1596.93  0
 2.76100E-03   2.26049E-04   1.26802E-05   5.67002E-05   9.00433E-14     1590.99  1
 2.78100E-03   4.11655E-05   1.03744E-04   4.30058E-05   2.26495E-13     1869.34  1
 2.80100E-03   7.49485E-05   1.07104E-04   5.47163E-05   3.64231E-13     2383.51  1
 2.82100E-03   1.09062E-04   1.07952E-04   5.95327E-05   4.95629E-13     2544.13  1
 2.84100E-03   1.39869E-04   1.08069E-04   6.12654E-05   6.19140E-13     2610.12  1
 2.86100E-03   1.70432E-04   1.08092E-04   6.22096E-05   7.35259E-13     2616.20  1
 2.88100E-03   2.00888E-04   1.08131E-04   6.27810E-05   8.42773E-13     2617.85  1
 2.90100E-03   2.31329E-04   1.08187E-04   6.31250E-05   9.47222E-13     2615.35  1
 2.92100E-03   2.61644E-04   1.08237E-04   6.34285E-05   1.04758E-12     2611.78  1
 2.94100E-03   2.91787E-04   1.08289E-04   6.36754E-05   1.14687E-12     2611.00  1
 2.96100E-03   3.23758E-04   1.08337E-04   6.38210E-05   1.24013E-12     2605.37  1
 2.98100E-03   3.53978E-04   1.08403E-04   6.39149E-05   1.32615E-12     2621.56  1
 3.00100E-03   3.83824E-04   1.08407E-04   6.39070E-05   1.40728E-12     2633.96  1
 3.02100E-03   4.13927E-04   1.08490E-04   6.38846E-05   1.48655E-12     2671.73  1
 3.04100E-03   4.43928E-04   1.08526E-04   6.38810E-05   1.56338E-12     2665.86  1
 3.06100E-03   4.73949E-04   1.08561E-04   6.40409E-05   1.63545E-12     2676.13  1
 3.08100E-03   5.03962E-04   1.08595E-04   6.42961E-05   1.70267E-12     2689.99  1
 3.10100E-03   5.33893E-04   1.08627E-04   6.44895E-05   1.76784E-12     2682.86  1
 3.12100E-03   5.63786E-04   1.08656E-04   6.46350E-05   1.82916E-12     2664.26  1
 3.14100E-03   5.93626E-04   1.08684E-04   6.47739E-05   1.88821E-12     2661.96  1
 3.16100E-03   6.23473E-04   1.08710E-04   6.48873E-05   1.93967E-12     2682.30  1
 3.18100E-03   6.53210E-04   1.08735E-04   6.50210E-05   1.99160E-12     2695.80  1
 3.20100E-03   6.75141E-04   1.08546E-04   6.51351E-05   2.04198E-12     2620.92  1
 3.22100E-03   6.95937E-04   1.08761E-04   6.52453E-05   2.08911E-12     2618.62  1
 3.24100E-03   7.18074E-04   1.08750E-04   6.53238E-05   2.13361E-12     2632.40  1
 3.26100E-03   7.42859E-04   1.08756E-04   6.53678E-05   2.17468E-12     2641.09  1
 3.28100E-03   7.64624E-04   1.08772E-04   6.53848E-05   2.21314E-12     2676.65  1
 3.30100E-03   7.87527E-04   1.08788E-04   6.53983E-05   2.24826E-12     2685.11  1
 3.32100E-03   8.13103E-04   1.08801E-04   6.53917E-05   2.28252E-12     2684.41  1
 3.34100E-03   8.35098E-04   1.08808E-04   6.53861E-05   2.31191E-12     2671.78  1
 3.36100E-03   8.58405E-04   1.08808E-04   6.55100E-05   2.33629E-12     2688.41  1
 3.38100E-03   8.83395E-04   1.08798E-04   6.56015E-05   2.36125E-12     2695.36  1
 3.40100E-03   9.04396E-04   1.08582E-04   6.56724E-05   2.37977E-12     2628.61  1
 3.42100E-03   9.25608E-04   1.08665E-04   6.57816E-05   2.39951E-12     2622.94  1
 3.44100E-03   9.50835E-04   1.08566E-04   6.58862E-05   2.41491E-12     2634.08  1
 3.46100E-03   9.70667E-04   1.08438E-04   6.60020E-05   2.42846E-12     2620.96  1
 3.48100E-03   9.90640E-04   1.08363E-04   6.61142E-05   2.43934E-12     2612.31  1
 3.50099E-03   1.01119E-03   1.08287E-04   6.61632E-05   2.45104E-12     2605.87  1
 3.52099E-03   1.03165E-03   1.08226E-04   6.61816E-05   2.45508E-12     2596.41  1
 3.54099E-03   1.05030E-03   1.08191E-04   6.61177E-05   2.45793E-12     2587.15  1
 3.56099E-03   1.06526E-03   1.08161E-04   6.59855E-05   2.46179E-12     2575.97  1
 3.58099E-03   1.08100E-03   1.08137E-04   6.57768E-05   2.30126E-12     2567.96  0
 3.60099E-03   1.06264E-03   1.03629E-04   6.44883E-05   2.10795E-12     2228.95  0
 3.62099E-03   1.04543E-03   9.84626E-05   6.57015E-05   1.95209E-12     2047.86  0
 3.64099E-03   1.02219E-03   9.33065E-05   6.69659E-05   1.79199E-12     1930.98  0
 3.66099E-03   9.98397E-04   8.76937E-05   6.70917E-05   1.63885E-12     1850.80  0
 3.68099E-03   9.74142E-04   8.11811E-05   6.68311E-05   1.49500E-12     1794.44  0
 3.70099E-03   9.49676E-04   7.43149E-05   6.63935E-05   1.36035E-12     1751.71  0
 3.72099E-03   9.25073E-04   6.82923E-05   6.58548E-05   1.23368E-12     1717.89  0
 3.74099E-03   8.97008E-04   6.26398E-05   6.52716E-05   1.11424E-12     1691.23  0
 3.76099E-03   8.69862E-04   5.71663E-05   6.47094E-05   1.00123E-12     1669.90  0
 3.78099E-03   8.43790E-04   5.25119E-05   6.43526E-05   8.94605E-13     1652.95  0
 3.80099E-03   8.09581E-04   4.61738E-05   5.99182E-05   7.15472E-13     1640.05  0
 3.82099E-03   7.78200E-04   4.31319E-05   7.10774E-05   6.09168E-13     1630.13  0
 3.84099E-03   7.44220E-04   3.95078E-05   7.13149E-05   5.15017E-13     1624.33  0
 3.86099E-03   7.09021E-04   3.73446E-05   7.14233E-05   4.31069E-13     1622.49  0
 3.88099E-03   6.72502E-04   3.38484E-05   7.14707E-05   3.55949E-13     1621.34  0
 3.90099E-03   6.33886E-04   3.14760E-05   7.14572E-05   2.89411E-13     1619.79  0
 3.92099E-03   5.90164E-04   2.87022E-05   7.13938E-05   2.30133E-13     1617.82  0
 3.94099E-03   5.41819E-04   2.63829E-05   7.12794E-05   1.78641E-13     1615.44  0
 3.96099E-03   4.96959E-04   2.37679E-05   7.10365E-05   1.33634E-13     1612.71  0
 3.98099E-03   4.54282E-04   2.17373E-05   7.07131E-05   9.55075E-14     1609.56  0
 4.00099E-03   4.04021E-04   1.90415E-05   6.14163E-05   5.85938E-14     1605.35  0
 4.02099E-03   3.62362E-04   1.75202E-05   5.65741E-05   3.33856E-14     1601.14  0
 4.04099E-03   3.13391E-04   1.43221E-05   5.16516E-05   1.59771E-14     1596.16  0
 4.06099E-03   2.58700E-04   1.26151E-05   3.90355E-05   5.02794E-15     1590.18  0
 4.08099E-03   1.89286E-04   8.91194E-06   3.16071E-05   8.41041E-14     1582.32  1
 4.10099E-03   4.53280E-05   1.03865E-04   4.32936E-05   2.28167E-13     1867.89  1
 4.12099E-03   7.47438E-05   1.08121E-04   5.60523E-05   3.59838E-13     2571.93  1
 4.14099E-03   1.06177E-04   1.08605E-04   5.84139E-05   4.83256E-13     2601.87  1
 4.16100E-03   1.36642E-04   1.08711E-04   5.93478E-05   6.11397E-13     2628.69  1
 4.18100E-03   1.66950E-04   1.08760E-04   6.23545E-05   7.37413E-13     2634.14  1
 4.20100E-03   1.96135E-04   1.08238E-04   6.27006E-05   8.69502E-13     2569.74  1
 4.22100E-03   2.25538E-04   1.08340E-04   6.72748E-05   9.87124E-13     2532.43  1
 4.24100E-03   2.54950E-04   1.08462E-04   6.88537E-05   1.09757E-12     2539.71  1
 4.26100E-03   2.84461E-04   1.08505E-04   6.94615E-05   1.20038E-12     2550.81  1
 4.28100E-03   3.14080E-04   1.08536E-04   6.98089E-05   1.29554E-12     2565.74  1
 4.30100E-03   3.43804E-04   1.08565E-04   6.99703E-05   1.38751E-12     2577.47  1
 4.32100E-03   3.73706E-04   1.08590E-04   7.00190E-05   1.47362E-12     2582.46  1
 4.34100E-03   4.03859E-04   1.08613E-04   6.99363E-05   1.55740E-12     2591.67  1
 4.36100E-03   4.34125E-04   1.08633E-04   6.99171E-05   1.63691E-12     2590.09  1
 4.38100E-03   4.64288E-04   1.08653E-04   6.98725E-05   1.71176E-12     2591.11  1
 4.40100E-03   4.92299E-04   1.08556E-04   6.97769E-05   1.78825E-12     2572.34  1
 4.42100E-03   5.30953E-04   1.08736E-04   6.96598E-05   1.85647E-12     2563.98  1
 4.44100E-03   5.61115E-04   1.08731E-04   6.96251E-05   1.92250E-12     2587.98  1
 4.46100E-03   5.90891E-04   1.08735E-04   6.96855E-05   1.98470E-12     2625.88  1
 4.48100E-03   6.21242E-04   1.08756E-04   6.96982E-05   2.04213E-12     2630.11  1
 4.50100E-03   6.50006E-04   1.08779E-04   6.97037E-05   2.09836E-12     2626.34  1
 4.52100E-03   6.72545E-04   1.08801E-04   6.98008E-05   2.14868E-12     2612.71  1
 4.54100E-03   6.94899E-04   1.08822E-04   6.98654E-05   2.19639E-12     2635.52  1
 4.56100E-03   7.19143E-04   1.08842E-04   6.99799E-05   2.24042E-12     2616.99  1
 4.58100E-03   7.41412E-04   1.08860E-04   7.01254E-05   2.28296E-12     2611.30  1
 4.60100E-03   7.62620E-04   1.08659E-04   7.02058E-05   2.32381E-12     2595.81  1
 4.62100E-03   7.91434E-04   1.08881E-04   7.03083E-05   2.36115E-12     2583.77  1
 4.64100E-03   8.14241E-04   1.08861E-04   7.03742E-05   2.39672E-12     2591.37  1
 4.66100E-03   8.40595E-04   1.08860E-04   7.04235E-05   2.42958E-12     2590.22  1
 4.68100E-03   8.63903E-04   1.08871E-04   7.04454E-05   2.46164E-12     2603.28  1
 4.70100E-03   8.90983E-04   1.08882E-04   7.04160E-05   2.48730E-12     2630.82  1
 4.72100E-03   9.14111E-04   1.08891E-04   7.03769E-05   2.51082E-12     2621.63  1
 4.74100E-03   9.40678E-04   1.08896E-04   7.04146E-05   2.53361E-12     2624.54  1
 4.76100E-03   9.63196E-04   1.08896E-04   7.03827E-05   2.55263E-12     2614.84  1
 4.78100E-03   9.88073E-04   1.08890E-04   7.04185E-05   2.56785E-12     2601.97  1
 4.80100E-03   1.00797E-03   1.08683E-04   7.05021E-05   2.58396E-12     2574.48  1
 4.82100E-03   1.03693E-03   1.08780E-04   7.05926E-05   2.59569E-12     2584.53  1
 4.84100E-03   1.05763E-03   1.08710E-04   7.06639E-05   2.60474E-12     2609.53  1
 4.86100E-03   1.08443E-03   1.08632E-04   7.07121E-05   2.61171E-12     2604.66  1
 4.88100E-03   1.10374E-03   1.08575E-04   7.07227E-05   2.61819E-12     2602.84  1
 4.90100E-03   1.12322E-03   1.08508E-04   7.06981E-05   2.62184E-12     2586.12  1
 4.92100E-03   1.14222E-03   1.08435E-04   7.06627E-05   2.45796E-12     2603.29  0
 4.94100E-03   1.13027E-03   1.04679E-04   7.07007E-05   2.29084E-12     2269.55  0
 4.96100E-03   1.11630E-03   9.98938E-05   7.06790E-05   2.12955E-12     2126.36  0
 4.98100E-03   1.09877E-03   9.48874E-05   7.06577E-05   1.97856E-12     2038.29  0
 5.00100E-03   1.06585E-03   8.90199E-05   7.06277E-05   1.76993E-12     1969.51  0
 5.02100E-03   1.03770E-03   8.36836E-05   7.25898E-05   1.62421E-12     1895.09  0
 5.04100E-03   1.01128E-03   7.81330E-05   7.34088E-05   1.48203E-12     1830.02  0
 5.06100E-03   9.80925E-04   7.27872E-05   7.36428E-05   1.34674E-12     1778.29  0
 5.08100E-03   9.53198E-04   6.75166E-05   7.35559E-05   1.21897E-12     1737.78  0
 5.10100E-03   9.22133E-04   6.25844E-05   7.33746E-05   1.09877E-12     1705.85  0
 5.12100E-03   8.94027E-04   5.78038E-05   7.33197E-05   9.86365E-13     1680.65  0
 5.14100E-03   8.61449E-04   5.33388E-05   7.33761E-05   8.81281E-13     1660.94  0
 5.16100E-03   8.27931E-04   4.92133E-05   7.34325E-05   7.83601E-13     1646.06  0
 5.18100E-03   7.92690E-04   4.57823E-05   7.34742E-05   6.92430E-13     1635.01  0
 5.20100E-03   7.54627E-04   4.29286E-05   6.83484E-05   5.40131E-13     1627.14  0
 5.22100E-03   7.17416E-04   3.94648E-05   7.85653E-05   4.50061E-13     1623.17  0
 5.24100E-03   6.69910E-04   3.73883E-05   7.98750E-05   3.72301E-13     1622.20  0
 5.26100E-03   6.24366E-04   3.40019E-05   8.07499E-05   3.05273E-13     1620.95  0
 5.28100E-03   5.76149E-04   3.17708E-05   8.07687E-05   2.46164E-13     1619.32  0
 5.30100E-03   5.31943E-04   2.89597E-05   8.07085E-05   1.95018E-13     1617.32  0
 5.32100E-03   4.86775E-04   2.69989E-05   8.04096E-05   1.50593E-13     1614.99  0
 5.34100E-03   4.43198E-04   2.41421E-05   7.93147E-05   1.12445E-13     1612.29  0
 5.36100E-03   4.01704E-04   2.26143E-05   7.81319E-05   8.06447E-14     1609.27  0
 5.38100E-03   3.55540E-04   1.95864E-05   7.65426E-05   5.43923E-14     1605.84  0
 5.40100E-03   3.02458E-04   1.77393E-05   6.76918E-05   3.18744E-14     1601.37  0
 5.42100E-03   2.60054E-04   1.49421E-05   6.17388E-05   9.15401E-14     1596.82  1
 5.44100E-03   4.23917E-05   1.03990E-04   4.25177E-05   2.41416E-13     1857.44  1
 5.46101E-03   7.75766E-05   1.08246E-04   5.70547E-05   3.79624E-13     2487.69  1
 5.48101E-03   1.08789E-04   1.08693E-04   6.07746E-05   5.14442E-13     2658.03  1
 5.50101E-03   1.39129E-04   1.08780E-04   6.23772E-05   6.42085E-13     2707.54  1
 5.52101E-03   1.69254E-04   1.08818E-04   6.33051E-05   7.63821E-13     2724.83  1
 5.54101E-03   1.99195E-04   1.08846E-04   6.39430E-05   8.83656E-13     2703.96  1
 5.56101E-03   2.29065E-04   1.08872E-04   6.44720E-05   9.98301E-13     2692.68  1
 5.58101E-03   2.58854E-04   1.08897E-04   6.48444E-05   1.10277E-12     2694.81  1
 5.60101E-03   2.86728E-04   1.08185E-04   6.43339E-05   1.19915E-12     2609.71  1
 5.62101E-03   3.20846E-04   1.08583E-04   6.76519E-05   1.30571E-12     2576.49  1
 5.64101E-03   3.53004E-04   1.08618E-04   6.92200E-05   1.39402E-12     2613.36  1
 5.66101E-03   3.83237E-04   1.08648E-04   6.97809E-05   1.47911E-12     2667.58  1
 5.68101E-03   4.13280E-04   1.08676E-04   7.01976E-05   1.56023E-12     2631.81  1
 5.70101E-03   4.43163E-04   1.08703E-04   7.04168E-05   1.63675E-12     2672.48  1
 5.72101E-03   4.72848E-04   1.08730E-04   7.05124E-05   1.70915E-12     2675.44  1
