# Melt Pool Geometry History
# time(s)  length(m)  depth(m)  width(m)  volume(m3)  Tpeak(K)  laser_on
 2.10000E-05   0.00000E+00   0.00000E+00   0.00000E+00   8.28703E-14      293.00  1
 4.10000E-05   4.28120E-05   1.00695E-04   3.42646E-05   2.23701E-13     1897.39  1
 6.10000E-05   6.93920E-05   1.09055E-04   6.33796E-05   3.43224E-13     2732.15  1
 8.10000E-05   8.87497E-05   1.11889E-04   7.46187E-05   4.68592E-13     3203.84  1
 1.01000E-04   1.05049E-04   1.13093E-04   7.97537E-05   5.95193E-13     3505.74  1
 1.21000E-04   1.23695E-04   1.13747E-04   8.18535E-05   7.27225E-13     3713.02  1
 1.41000E-04   1.38536E-04   1.14838E-04   8.34343E-05   8.54056E-13     3760.40  1
 1.61000E-04   1.57260E-04   1.15142E-04   8.45053E-05   9.75062E-13     3827.85  1
 1.81000E-04   1.71648E-04   1.15475E-04   8.52621E-05   1.09585E-12     3844.63  1
 2.01000E-04   1.90239E-04   1.15265E-04   8.57895E-05   1.22192E-12     3823.64  1
 2.21000E-04   2.08262E-04   1.15147E-04   9.28401E-05   1.33907E-12     3811.28  1
 2.41000E-04   2.26805E-04   1.15347E-04   9.51068E-05   1.46703E-12     3804.53  1
 2.61000E-04   2.40314E-04   1.15633E-04   1.00608E-04   1.58606E-12     3786.14  1
 2.81000E-04   2.58226E-04   1.15735E-04   1.02664E-04   1.57657E-12     3808.23  0
 3.01000E-04   2.59931E-04   1.14463E-04   1.03982E-04   1.55305E-12     3229.43  0
 3.21000E-04   2.60648E-04   1.13274E-04   1.05016E-04   1.52242E-12     2914.02  0
 3.41000E-04   2.61108E-04   1.10582E-04   1.05881E-04   1.48124E-12     2702.06  0
 3.61000E-04   2.61424E-04   1.08376E-04   1.06610E-04   1.43907E-12     2528.68  0
 3.81000E-04   2.61586E-04   1.05128E-04   1.07207E-04   1.39626E-12     2390.85  0
 4.01000E-04   2.60672E-04   1.02794E-04   1.07291E-04   1.35437E-12     2276.31  0
 4.21000E-04   2.63534E-04   9.91570E-05   1.09308E-04   1.31221E-12     2178.50  0
 4.41000E-04   2.64284E-04   9.66085E-05   1.10639E-04   1.26634E-12     2093.98  0
 4.61000E-04   2.64483E-04   9.34044E-05   1.11077E-04   1.21771E-12     2022.15  0
 4.81000E-04   2.64498E-04   8.99822E-05   1.11212E-04   1.16972E-12     1961.55  0
 5.01000E-04   2.64412E-04   8.76623E-05   1.11155E-04   1.12233E-12     1910.08  0
 5.21000E-04   2.64246E-04   8.39289E-05   1.10930E-04   1.07352E-12     1865.41  0
 5.41000E-04   2.64022E-04   8.10446E-05   1.10575E-04   1.02414E-12     1826.62  0
 5.61000E-04   2.63755E-04   7.81858E-05   1.10100E-04   9.74483E-13     1792.67  0
 5.81000E-04   2.63474E-04   7.46572E-05   1.09532E-04   9.23904E-13     1763.52  0
 6.01000E-04   2.63246E-04   7.23554E-05   1.08892E-04   8.73009E-13     1738.35  0
 6.21000E-04   2.63160E-04   6.87637E-05   1.08196E-04   8.21419E-13     1716.42  0
 6.41000E-04   2.63099E-04   6.59079E-05   1.07473E-04   7.69211E-13     1697.24  0
 6.61000E-04   2.63016E-04   6.32333E-05   1.06762E-04   7.17068E-13     1680.65  0
 6.81000E-04   2.62911E-04   5.99266E-05   1.06109E-04   6.64855E-13     1666.28  0
 7.01000E-04   2.62780E-04   5.77668E-05   1.05640E-04   6.13408E-13     1654.24  0
 7.21000E-04   2.62625E-04   5.42533E-05   1.05324E-04   5.62610E-13     1644.08  0
 7.41000E-04   2.62434E-04   5.20960E-05   1.05203E-04   5.13153E-13     1635.94  0
 7.61000E-04   2.62205E-04   4.88528E-05   1.05103E-04   4.65322E-13     1629.76  0
 7.81000E-04   2.61938E-04   4.64201E-05   1.05005E-04   4.96591E-13     1625.42  1
 8.01000E-04   3.97960E-05   1.02189E-04   4.29527E-05   6.01330E-13     1806.01  1
 8.21000E-04   7.18456E-05   1.09635E-04   6.17244E-05   6.85207E-13     2760.56  1
 8.41000E-04   9.05950E-05   1.12326E-04   6.83656E-05   7.71341E-13     3307.39  1
 8.61000E-04   1.07987E-04   1.13444E-04   7.91653E-05   8.66242E-13     3632.96  1
 8.81000E-04   1.27340E-04   1.14795E-04   8.24905E-05   9.67782E-13     3755.84  1
 9.01000E-04   1.45833E-04   1.15605E-04   8.42859E-05   1.06683E-12     3802.91  1
 9.21000E-04   1.60181E-04   1.16324E-04   8.56807E-05   1.17444E-12     3843.92  1
 9.41000E-04   1.78238E-04   1.16762E-04   8.69371E-05   1.27811E-12     3894.71  1
 9.61000E-04   1.92048E-04   1.17200E-04   8.82211E-05   1.40097E-12     3896.02  1
 9.81000E-04   3.06724E-04   1.17577E-04   2.01595E-04   1.54811E-12     3936.27  1
 1.00100E-03   2.99194E-04   1.17518E-04   2.01993E-04   1.72189E-12     3908.08  1
 1.02100E-03   2.93563E-04   1.17744E-04   2.05945E-04   1.87982E-12     3918.26  1
 1.04100E-03   2.87252E-04   1.17895E-04   2.06906E-04   2.02993E-12     3940.96  1
 1.06100E-03   2.79771E-04   1.18057E-04   2.07154E-04   2.18132E-12     3921.50  1
 1.08100E-03   2.90917E-04   1.18246E-04   1.99552E-04   2.33301E-12     3947.54  1
 1.10100E-03   3.08007E-04   1.18305E-04   1.91321E-04   2.48124E-12     3954.07  1
 1.12100E-03   3.21653E-04   1.18354E-04   1.84787E-04   2.63309E-12     3952.41  1
 1.14100E-03   3.38940E-04   1.18289E-04   1.81081E-04   2.77243E-12     3942.24  1
 1.16100E-03   3.52492E-04   1.18216E-04   1.78696E-04   2.92109E-12     3902.36  1
 1.18100E-03   3.69659E-04   1.18042E-04   1.79103E-04   3.05637E-12     3919.62  1
 1.20100E-03   3.87035E-04   1.17897E-04   1.79727E-04   3.20358E-12     3863.09  1
 1.22100E-03   4.00230E-04   1.17690E-04   1.81310E-04   3.33024E-12     3858.81  1
 1.24100E-03   4.16909E-04   1.17519E-04   1.80768E-04   3.45253E-12     3865.36  1
 1.26100E-03   4.30418E-04   1.17310E-04   1.80809E-04   3.56294E-12     3832.10  1
 1.28100E-03   4.47401E-04   1.17034E-04   1.80893E-04   3.67320E-12     3839.93  1
 1.30100E-03   4.64793E-04   1.16839E-04   1.81000E-04   3.77538E-12     3814.76  1
 1.32100E-03   4.78111E-04   1.16635E-04   1.81056E-04   3.73071E-12     3808.46  0
 1.34100E-03   4.78872E-04   1.15597E-04   1.81062E-04   3.66915E-12     3207.89  0
 1.36100E-03   4.79149E-04   1.14043E-04   1.81068E-04   3.59048E-12     2876.95  0
 1.38100E-03   4.79412E-04   1.12862E-04   1.81042E-04   3.50467E-12     2652.18  0
 1.40100E-03   4.79291E-04   1.09625E-04   1.80768E-04   3.39649E-12     2486.25  0
 1.42100E-03   4.79456E-04   1.07924E-04   1.82096E-04   3.29968E-12     2362.50  0
 1.44100E-03   4.79341E-04   1.04802E-04   1.81690E-04   3.19930E-12     2257.76  0
 1.46100E-03   4.79145E-04   1.02954E-04   1.81248E-04   3.09388E-12     2167.69  0
 1.48100E-03   4.78870E-04   9.97832E-05   1.80320E-04   2.98962E-12     2092.36  0
 1.50100E-03   4.78514E-04   9.79385E-05   1.78603E-04   2.88268E-12     2027.08  0
 1.52100E-03   4.78087E-04   9.48469E-05   1.74957E-04   2.77370E-12     1970.60  0
 1.54100E-03   4.77581E-04   9.29483E-05   1.73590E-04   2.66566E-12     1921.82  0
 1.56100E-03   4.77005E-04   8.99329E-05   1.72598E-04   2.55702E-12     1880.66  0
 1.58100E-03   4.76374E-04   8.80495E-05   1.71671E-04   2.44888E-12     1845.03  0
 1.60100E-03   4.72469E-04   8.48134E-05   1.68781E-04   2.29653E-12     1813.19  0
 1.62100E-03   4.72825E-04   8.30395E-05   1.68727E-04   2.18417E-12     1785.48  0
 1.64100E-03   4.65733E-04   8.01185E-05   1.66906E-04   2.07148E-12     1760.12  0
 1.66100E-03   4.59109E-04   7.82752E-05   1.65993E-04   1.96075E-12     1737.60  0
 1.68100E-03   4.52060E-04   7.56325E-05   1.64950E-04   1.85165E-12     1717.66  0
 1.70100E-03   4.43765E-04   7.35726E-05   1.63503E-04   1.74469E-12     1700.13  0
 1.72100E-03   4.37081E-04   7.12760E-05   1.60769E-04   1.64004E-12     1684.92  0
 1.74100E-03   4.32336E-04   6.89592E-05   1.57794E-04   1.53741E-12     1671.81  0
 1.76100E-03   4.25138E-04   6.73828E-05   1.56541E-04   1.43760E-12     1660.47  0
 1.78100E-03   4.21609E-04   6.44684E-05   1.55538E-04   1.34069E-12     1650.80  0
 1.80100E-03   4.14012E-04   6.28333E-05   1.51153E-04   1.21531E-12     1642.64  0
 1.82100E-03   4.10913E-04   6.01951E-05   1.54558E-04   1.20076E-12     1636.11  1
 1.84100E-03   4.43517E-05   1.03600E-04   4.17543E-05   1.27367E-12     1856.39  1
 1.86100E-03   6.93583E-05   1.09913E-04   6.30141E-05   1.31738E-12     2801.52  1
 1.88100E-03   8.97565E-05   1.12440E-04   7.18441E-05   1.35910E-12     3315.00  1
 1.90100E-03   1.08496E-04   1.13590E-04   7.50806E-05   1.40513E-12     3596.80  1
 1.92100E-03   1.23186E-04   1.14853E-04   7.70139E-05   1.45682E-12     3714.94  1
 1.94100E-03   1.41723E-04   1.15880E-04   7.84158E-05   1.52433E-12     3838.36  1
 1.96100E-03   1.59619E-04   1.16413E-04   8.45113E-05   1.60090E-12     3848.10  1
 1.98100E-03   1.73694E-04   1.16893E-04   8.78326E-05   1.69126E-12     3896.74  1
 2.00100E-03   4.81160E-04   1.16959E-04   2.33802E-04   1.81920E-12     3808.27  1
 2.02100E-03   4.78928E-04   1.17281E-04   2.36144E-04   1.94090E-12     3848.28  1
 2.04100E-03   4.74828E-04   1.17727E-04   2.35034E-04   2.07213E-12     3914.97  1
 2.06100E-03   4.69053E-04   1.17969E-04   2.30691E-04   2.20007E-12     3926.84  1
 2.08100E-03   4.65125E-04   1.18312E-04   2.29799E-04   2.33873E-12     3964.49  1
 2.10100E-03   4.58890E-04   1.18708E-04   2.29088E-04   2.47912E-12     3971.79  1
 2.12100E-03   4.55125E-04   1.18973E-04   2.27987E-04   2.61710E-12     3972.95  1
 2.14100E-03   4.48456E-04   1.19293E-04   2.24220E-04   2.76150E-12     3988.45  1
 2.16100E-03   4.44798E-04   1.19620E-04   2.22473E-04   2.90355E-12     3979.70  1
 2.18100E-03   4.37460E-04   1.19818E-04   2.21386E-04   3.05427E-12     4010.66  1
 2.20100E-03   4.31986E-04   1.19743E-04   2.20066E-04   3.22124E-12     3984.50  1
 2.22100E-03   4.25306E-04   1.19852E-04   2.19264E-04   3.37965E-12     3993.84  1
 2.24100E-03   4.17489E-04   1.20009E-04   2.18031E-04   3.53936E-12     3997.13  1
 2.26100E-03   4.11682E-04   1.20185E-04   2.17239E-04   3.69087E-12     3981.06  1
 2.28100E-03   4.23476E-04   1.20267E-04   2.16084E-04   3.85117E-12     4002.33  1
 2.30100E-03   4.37360E-04   1.20349E-04   2.12560E-04   3.99615E-12     3983.84  1
 2.32100E-03   4.54652E-04   1.20352E-04   2.12515E-04   4.14522E-12     3988.40  1
 2.34100E-03   4.67742E-04   1.20338E-04   2.12757E-04   4.28842E-12     3984.17  1
 2.36100E-03   4.85372E-04   1.20280E-04   2.13001E-04   4.42009E-12     3951.34  1
 2.38100E-03   4.98389E-04   1.20192E-04   2.13280E-04   4.55243E-12     3962.07  1
 2.40100E-03   5.15898E-04   1.19872E-04   2.13665E-04   4.67349E-12     3938.06  1
 2.42100E-03   5.33612E-04   1.19691E-04   2.16920E-04   4.80607E-12     3941.52  1
