# Melt Pool Geometry History
# time(s)  length(m)  depth(m)  width(m)  volume(m3)  Tpeak(K)  laser_on
 2.10000E-05   0.00000E+00   0.00000E+00   0.00000E+00   6.90810E-14      293.00  1
 4.10000E-05   4.48534E-05   1.03220E-04   3.98756E-05   2.33680E-13     1891.79  1
 6.10000E-05   7.17771E-05   1.10017E-04   5.88867E-05   3.62311E-13     2824.20  1
 8.10000E-05   9.02804E-05   1.12620E-04   6.72893E-05   4.70668E-13     3335.43  1
 1.01000E-04   1.10433E-04   1.13680E-04   7.08211E-05   5.74310E-13     3715.81  1
 1.21000E-04   1.25753E-04   1.15072E-04   7.26593E-05   6.64121E-13     3919.61  1
 1.41000E-04   1.40564E-04   1.15701E-04   7.38758E-05   7.91955E-13     4035.99  1
 1.61000E-04   1.59200E-04   1.16052E-04   8.35308E-05   9.12246E-13     4173.17  1
 1.81000E-04   1.73590E-04   1.16305E-04   8.56889E-05   1.03734E-12     4144.97  1
 2.01000E-04   1.92239E-04   1.16137E-04   8.66273E-05   1.22227E-12     4132.93  1
 2.21000E-04   2.09362E-04   1.15508E-04   9.23162E-05   1.34580E-12     3968.73  1
 2.41000E-04   2.27330E-04   1.15492E-04   9.43685E-05   1.46298E-12     3879.03  1
 2.61000E-04   2.40759E-04   1.15673E-04   9.57280E-05   1.57400E-12     3824.49  1
 2.81000E-04   2.58701E-04   1.15760E-04   9.69068E-05   1.68539E-12     3837.76  1
 3.01000E-04   2.76441E-04   1.15823E-04   9.79819E-05   1.81065E-12     3795.29  1
 3.21000E-04   2.89913E-04   1.15786E-04   1.02435E-04   1.92817E-12     3806.14  1
 3.41000E-04   3.07732E-04   1.15844E-04   1.04307E-04   2.04363E-12     3809.60  1
 3.61000E-04   3.21126E-04   1.15798E-04   1.05434E-04   2.02591E-12     3786.75  0
 3.81000E-04   3.22001E-04   1.14572E-04   1.06362E-04   1.99442E-12     3222.07  0
 4.01000E-04   3.22594E-04   1.13295E-04   1.08552E-04   1.97303E-12     2895.11  0
 4.21000E-04   3.25237E-04   1.10667E-04   1.14857E-04   1.92915E-12     2664.12  0
 4.41000E-04   3.26150E-04   1.08497E-04   1.17325E-04   1.87313E-12     2491.34  0
 4.61000E-04   3.26502E-04   1.05529E-04   1.18408E-04   1.81533E-12     2351.83  0
 4.81000E-04   3.26602E-04   1.03097E-04   1.19044E-04   1.75461E-12     2243.52  0
 5.01000E-04   3.26619E-04   9.96108E-05   1.19418E-04   1.69486E-12     2153.84  0
 5.21000E-04   3.26610E-04   9.75751E-05   1.19437E-04   1.63229E-12     2077.96  0
 5.41000E-04   3.26524E-04   9.39017E-05   1.19527E-04   1.57106E-12     2014.27  0
 5.61000E-04   3.26368E-04   9.09898E-05   1.19544E-04   1.51149E-12     1960.14  0
 5.81000E-04   3.26144E-04   8.82477E-05   1.19408E-04   1.45081E-12     1913.05  0
 6.01000E-04   3.20880E-04   8.39866E-05   1.17401E-04   1.36020E-12     1871.72  0
 6.21000E-04   3.30959E-04   8.14382E-05   1.21106E-04   1.30362E-12     1834.07  0
 6.41000E-04   3.31144E-04   7.84522E-05   1.20409E-04   1.24148E-12     1799.21  0
 6.61000E-04   3.31175E-04   7.53834E-05   1.19409E-04   1.17739E-12     1767.89  0
 6.81000E-04   3.31059E-04   7.30235E-05   1.18422E-04   1.11304E-12     1740.42  0
 7.01000E-04   3.28894E-04   6.97468E-05   1.17516E-04   1.04810E-12     1716.91  0
 7.21000E-04   3.25161E-04   6.77602E-05   1.16705E-04   9.83302E-13     1696.78  0
 7.41000E-04   3.22935E-04   6.43199E-05   1.16017E-04   9.18363E-13     1679.77  0
 7.61000E-04   3.21527E-04   6.24276E-05   1.15503E-04   8.54489E-13     1665.54  0
 7.81000E-04   3.18841E-04   5.89668E-05   1.15307E-04   7.91659E-13     1653.55  0
 8.01000E-04   3.07230E-04   5.66046E-05   1.10852E-04   6.86864E-13     1643.33  0
 8.21000E-04   3.05070E-04   5.38114E-05   1.21332E-04   6.25038E-13     1635.56  0
 8.41000E-04   2.96722E-04   5.13629E-05   1.21642E-04   5.66301E-13     1629.64  0
 8.61000E-04   2.91133E-04   4.87486E-05   1.21856E-04   5.86491E-13     1625.43  1
 8.81000E-04   4.52895E-05   1.03329E-04   4.04973E-05   6.96142E-13     1845.21  1
 9.01000E-04   6.93999E-05   1.09742E-04   6.51240E-05   7.79606E-13     2798.78  1
 9.21000E-04   8.93938E-05   1.12252E-04   7.23443E-05   8.51518E-13     3336.76  1
 9.41000E-04   1.08091E-04   1.13521E-04   7.48794E-05   9.22538E-13     3599.46  1
 9.61000E-04   1.23433E-04   1.14513E-04   7.68296E-05   1.00699E-12     3745.92  1
 9.81000E-04   1.41101E-04   1.15403E-04   7.82698E-05   1.08074E-12     3836.40  1
 1.00100E-03   1.58781E-04   1.15017E-04   8.11028E-05   1.18720E-12     3768.71  1
 1.02100E-03   1.73795E-04   1.15459E-04   8.45905E-05   1.26592E-12     3801.91  1
 1.04100E-03   1.91158E-04   1.15885E-04   8.63149E-05   1.35293E-12     3836.50  1
 1.06100E-03   2.05229E-04   1.16240E-04   8.76039E-05   1.44203E-12     3839.76  1
 1.08100E-03   2.22819E-04   1.16481E-04   8.87733E-05   1.53403E-12     3871.72  1
