# Melt Pool Geometry History
# time(s)  length(m)  depth(m)  width(m)  volume(m3)  Tpeak(K)  laser_on
 2.10000E-05   0.00000E+00   0.00000E+00   0.00000E+00   8.61050E-14      293.00  1
 4.10000E-05   4.13780E-05   1.03426E-04   4.10806E-05   2.50480E-13     1922.90  1
 6.10000E-05   7.23628E-05   1.10308E-04   5.91763E-05   3.78937E-13     2902.67  1
 8.10000E-05   9.10161E-05   1.12773E-04   6.64773E-05   4.82509E-13     3423.58  1
 1.01000E-04   1.11068E-04   1.13941E-04   6.99193E-05   5.90111E-13     3788.77  1
 1.21000E-04   1.26319E-04   1.15381E-04   7.17147E-05   6.86587E-13     3995.03  1
 1.41000E-04   1.45928E-04   1.15919E-04   7.30244E-05   7.77023E-13     4103.47  1
 1.61000E-04   1.60414E-04   1.16323E-04   7.38206E-05   8.81081E-13     4202.76  1
 1.81000E-04   1.79455E-04   1.16573E-04   7.44610E-05   9.65140E-13     4246.26  1
 2.01000E-04   1.91433E-04   1.15386E-04   7.69003E-05   1.20115E-12     4100.61  1
 2.21000E-04   2.09616E-04   1.14992E-04   8.42898E-05   1.31877E-12     4001.58  1
 2.41000E-04   2.27871E-04   1.15336E-04   8.64944E-05   1.42732E-12     3900.98  1
 2.61000E-04   2.41273E-04   1.15624E-04   8.79170E-05   1.53077E-12     3844.50  1
 2.81000E-04   2.59131E-04   1.15737E-04   8.91535E-05   1.66106E-12     3853.86  1
 3.01000E-04   2.76870E-04   1.15823E-04   9.83265E-05   1.65611E-12     3806.80  0
 3.21000E-04   2.79459E-04   1.14573E-04   1.01192E-04   1.64308E-12     3273.42  0
 3.41000E-04   2.80251E-04   1.13320E-04   1.02696E-04   1.61882E-12     2979.23  0
 3.61000E-04   2.80722E-04   1.10700E-04   1.03792E-04   1.58530E-12     2768.19  0
 3.81000E-04   2.80545E-04   1.08530E-04   1.04664E-04   1.54519E-12     2595.16  0
 4.01000E-04   2.80549E-04   1.05665E-04   1.05680E-04   1.52757E-12     2445.93  0
 4.21000E-04   2.79832E-04   1.03148E-04   1.08458E-04   1.48295E-12     2313.01  0
 4.41000E-04   2.79075E-04   9.97990E-05   1.09901E-04   1.43077E-12     2201.22  0
 4.61000E-04   2.78341E-04   9.76902E-05   1.10453E-04   1.37686E-12     2107.74  0
 4.81000E-04   2.77569E-04   9.40528E-05   1.10697E-04   1.32204E-12     2030.06  0
 5.01000E-04   2.76885E-04   9.12168E-05   1.10759E-04   1.26754E-12     1966.86  0
 5.21000E-04   2.76315E-04   8.83834E-05   1.10675E-04   1.21334E-12     1913.55  0
 5.41000E-04   2.75935E-04   8.51307E-05   1.10459E-04   1.15937E-12     1868.23  0
 5.61000E-04   2.75532E-04   8.28007E-05   1.10119E-04   1.10490E-12     1829.17  0
 5.81000E-04   2.75102E-04   7.91941E-05   1.09678E-04   1.05097E-12     1795.59  0
 6.01000E-04   2.74658E-04   7.64945E-05   1.09142E-04   9.96551E-13     1766.74  0
 6.21000E-04   2.74236E-04   7.35199E-05   1.08533E-04   9.41551E-13     1741.86  0
 6.41000E-04   2.73893E-04   7.04262E-05   1.07869E-04   8.86125E-13     1719.93  0
 6.61000E-04   2.73721E-04   6.80208E-05   1.07183E-04   8.30040E-13     1700.80  0
 6.81000E-04   2.73560E-04   6.46389E-05   1.06507E-04   7.74396E-13     1684.07  0
 7.01000E-04   2.73368E-04   6.25609E-05   1.05874E-04   7.18815E-13     1669.65  0
 7.21000E-04   2.73145E-04   5.90583E-05   1.05337E-04   6.63386E-13     1657.26  0
 7.41000E-04   2.72875E-04   5.65844E-05   1.05085E-04   6.08988E-13     1646.97  0
 7.61000E-04   2.72545E-04   5.36997E-05   1.05012E-04   5.56170E-13     1638.35  0
 7.81000E-04   2.72121E-04   5.09773E-05   1.04932E-04   5.05113E-13     1631.70  0
 8.01000E-04   2.63338E-04   4.80779E-05   1.02169E-04   5.07724E-13     1626.63  1
 8.21000E-04   4.90618E-05   1.02166E-04   4.93102E-05   6.20351E-13     1827.64  1
 8.41000E-04   6.96944E-05   1.09499E-04   6.19271E-05   6.98479E-13     2808.25  1
 8.61000E-04   8.97782E-05   1.11997E-04   6.83269E-05   7.83361E-13     3336.51  1
 8.81000E-04   1.08846E-04   1.13298E-04   7.88618E-05   8.77386E-13     3576.18  1
 9.01000E-04   1.23513E-04   1.14321E-04   8.24025E-05   9.68415E-13     3705.97  1
 9.21000E-04   1.41351E-04   1.15461E-04   8.42605E-05   1.06329E-12     3778.30  1
 9.41000E-04   1.59594E-04   1.15969E-04   8.56425E-05   1.16022E-12     3845.84  1
 9.61000E-04   1.73754E-04   1.16417E-04   8.68181E-05   1.26086E-12     3838.82  1
 9.81000E-04   1.91608E-04   1.16728E-04   8.79304E-05   1.36078E-12     3881.85  1
 1.00100E-03   2.09409E-04   1.17086E-04   8.89813E-05   1.47299E-12     3888.56  1
 1.02100E-03   2.23576E-04   1.17421E-04   9.49885E-05   1.60748E-12     3904.08  1
 1.04100E-03   2.41241E-04   1.17627E-04   1.02580E-04   1.74051E-12     3914.82  1
 1.06100E-03   2.55278E-04   1.17782E-04   1.05278E-04   1.88648E-12     3900.41  1
 1.08100E-03   3.00536E-04   1.17933E-04   2.13980E-04   2.04054E-12     3928.17  1
 1.10100E-03   2.93064E-04   1.18074E-04   2.08016E-04   2.18671E-12     3920.46  1
 1.12100E-03   3.03845E-04   1.18188E-04   2.00008E-04   2.34140E-12     3922.97  1
 1.14100E-03   3.21171E-04   1.18270E-04   1.91904E-04   2.49176E-12     3933.14  1
 1.16100E-03   3.34643E-04   1.18309E-04   1.82454E-04   2.64486E-12     3911.41  1
 1.18100E-03   3.51875E-04   1.18279E-04   1.73386E-04   2.79020E-12     3924.08  1
 1.20100E-03   3.69336E-04   1.18226E-04   1.69747E-04   2.93141E-12     3908.08  1
 1.22100E-03   3.82730E-04   1.18117E-04   1.67171E-04   3.06899E-12     3904.12  1
 1.24100E-03   3.99597E-04   1.17968E-04   1.66318E-04   3.20028E-12     3904.84  1
 1.26100E-03   4.13209E-04   1.17811E-04   1.66351E-04   3.32900E-12     3879.82  1
 1.28100E-03   4.30281E-04   1.17599E-04   1.66480E-04   3.45311E-12     3888.80  1
 1.30100E-03   4.47733E-04   1.17411E-04   1.68121E-04   3.57627E-12     3858.33  1
 1.32100E-03   4.60907E-04   1.17164E-04   1.69137E-04   3.68636E-12     3849.22  1
 1.34100E-03   4.77598E-04   1.16900E-04   1.69711E-04   3.79429E-12     3853.11  1
 1.36100E-03   4.91048E-04   1.16738E-04   1.69985E-04   3.89171E-12     3823.36  1
 1.38100E-03   5.08001E-04   1.16514E-04   1.70242E-04   3.98589E-12     3832.13  1
 1.40100E-03   5.25139E-04   1.16308E-04   1.70456E-04   3.94217E-12     3789.38  0
 1.42100E-03   5.26619E-04   1.15149E-04   1.74579E-04   3.87244E-12     3176.35  0
 1.44100E-03   5.27143E-04   1.13839E-04   1.76119E-04   3.77700E-12     2821.30  0
 1.46100E-03   5.27243E-04   1.12515E-04   1.76599E-04   3.67391E-12     2585.70  0
 1.48100E-03   5.27297E-04   1.09269E-04   1.76698E-04   3.56308E-12     2423.44  0
 1.50100E-03   5.27225E-04   1.07609E-04   1.76606E-04   3.45007E-12     2300.39  0
 1.52100E-03   5.27027E-04   1.04315E-04   1.76213E-04   3.33183E-12     2203.97  0
 1.54100E-03   5.26834E-04   1.02516E-04   1.74920E-04   3.21324E-12     2123.32  0
 1.56100E-03   5.26552E-04   9.90682E-05   1.72462E-04   3.09498E-12     2056.98  0
 1.58100E-03   5.26221E-04   9.69188E-05   1.70137E-04   2.97505E-12     1999.66  0
 1.60100E-03   5.25398E-04   9.35152E-05   1.68231E-04   2.81794E-12     1948.88  0
 1.62100E-03   5.24557E-04   9.08473E-05   1.73565E-04   2.69466E-12     1904.36  0
 1.64100E-03   5.23938E-04   8.84536E-05   1.73513E-04   2.56885E-12     1864.38  0
 1.66100E-03   5.23306E-04   8.56761E-05   1.73094E-04   2.44404E-12     1828.60  0
 1.68100E-03   5.22636E-04   8.34606E-05   1.72511E-04   2.32081E-12     1797.15  0
 1.70100E-03   5.21776E-04   8.07768E-05   1.71245E-04   2.19981E-12     1769.34  0
 1.72100E-03   5.06293E-04   7.85938E-05   1.67529E-04   2.08149E-12     1744.73  0
 1.74100E-03   4.94731E-04   7.61848E-05   1.66042E-04   1.96511E-12     1723.51  0
 1.76100E-03   4.85564E-04   7.38415E-05   1.65148E-04   1.85120E-12     1705.14  0
 1.78100E-03   4.78250E-04   7.18794E-05   1.64381E-04   1.73907E-12     1689.07  0
 1.80100E-03   4.71954E-04   6.88859E-05   1.60619E-04   1.58958E-12     1675.01  0
 1.82100E-03   4.64306E-04   6.73009E-05   1.61443E-04   1.47705E-12     1663.05  0
 1.84100E-03   4.58904E-04   6.44754E-05   1.58555E-04   1.37044E-12     1652.76  0
 1.86100E-03   4.53071E-04   6.29578E-05   1.57676E-04   1.26924E-12     1644.16  0
 1.88100E-03   4.46736E-04   6.02633E-05   1.56729E-04   1.17235E-12     1637.06  0
 1.90100E-03   4.42362E-04   5.85461E-05   1.56083E-04   1.15989E-12     1631.44  1
 1.92100E-03   4.89218E-05   1.02654E-04   4.74736E-05   1.23193E-12     1854.96  1
 1.94100E-03   6.98369E-05   1.09643E-04   6.19387E-05   1.27302E-12     2814.85  1
 1.96100E-03   8.99849E-05   1.12155E-04   6.83750E-05   1.32177E-12     3345.74  1
 1.98100E-03   1.09212E-04   1.13439E-04   7.89250E-05   1.38084E-12     3574.28  1
 2.00100E-03   1.27262E-04   1.14505E-04   8.24811E-05   1.43742E-12     3670.65  1
 2.02100E-03   1.41439E-04   1.15598E-04   8.45657E-05   1.50534E-12     3748.21  1
 2.04100E-03   1.59771E-04   1.16199E-04   8.59597E-05   1.57244E-12     3813.88  1
 2.06100E-03   1.78194E-04   1.16709E-04   8.72152E-05   1.64113E-12     3818.52  1
 2.08100E-03   1.91926E-04   1.17099E-04   9.87986E-05   1.73022E-12     3867.42  1
 2.10100E-03   2.09812E-04   1.17478E-04   1.07759E-04   1.83428E-12     3870.57  1
 2.12100E-03   2.23520E-04   1.17744E-04   1.22958E-04   1.96149E-12     3877.36  1
 2.14100E-03   4.80450E-04   1.17937E-04   2.48726E-04   2.10163E-12     3893.96  1
 2.16100E-03   4.73959E-04   1.18138E-04   2.48116E-04   2.24195E-12     3878.38  1
 2.18100E-03   4.68433E-04   1.18362E-04   2.48361E-04   2.38963E-12     3904.36  1
 2.20100E-03   4.60561E-04   1.18488E-04   2.47387E-04   2.54852E-12     3894.53  1
 2.22100E-03   4.54509E-04   1.18707E-04   2.47286E-04   2.69080E-12     3914.69  1
