# Melt Pool Geometry History
# time(s)  length(m)  depth(m)  width(m)  volume(m3)  Tpeak(K)  laser_on
 2.10000E-05   0.00000E+00   0.00000E+00   0.00000E+00   7.41233E-14      293.00  1
 4.10000E-05   4.40598E-05   1.03456E-04   4.02431E-05   2.30860E-13     1904.66  1
 6.10000E-05   7.41487E-05   1.08916E-04   5.66123E-05   3.60757E-13     2705.60  1
 8.10000E-05   9.94401E-05   1.10613E-04   6.23919E-05   4.89112E-13     2987.64  1
 1.01000E-04   1.23456E-04   1.11167E-04   6.43112E-05   6.09873E-13     3097.54  1
 1.21000E-04   1.47115E-04   1.11421E-04   6.56345E-05   5.85585E-13     3186.00  0
 1.41000E-04   1.48157E-04   1.08741E-04   6.56948E-05   5.53868E-13     2776.93  0
 1.61000E-04   1.48679E-04   1.05530E-04   6.55760E-05   5.19498E-13     2537.86  0
 1.81000E-04   1.48996E-04   1.02530E-04   6.51463E-05   4.85249E-13     2380.66  0
 2.01000E-04   1.48459E-04   9.71932E-05   6.45160E-05   4.48959E-13     2256.92  0
 2.21000E-04   1.47242E-04   9.12024E-05   6.77611E-05   4.25398E-13     2092.59  0
 2.41000E-04   1.47148E-04   8.48761E-05   6.92181E-05   3.98192E-13     1966.63  0
 2.61000E-04   1.46548E-04   7.90489E-05   6.93405E-05   3.71704E-13     1873.85  0
 2.81000E-04   1.45788E-04   7.34190E-05   6.90050E-05   3.46361E-13     1807.68  0
 3.01000E-04   1.44970E-04   6.79570E-05   6.84230E-05   3.21567E-13     1758.63  0
 3.21000E-04   1.44201E-04   6.26309E-05   6.76830E-05   2.96762E-13     1721.16  0
 3.41000E-04   1.43687E-04   5.73331E-05   6.68427E-05   2.71382E-13     1691.64  0
 3.61000E-04   1.43461E-04   5.23684E-05   6.59946E-05   2.45813E-13     1668.52  0
 3.81000E-04   1.43367E-04   4.76973E-05   6.52349E-05   2.20157E-13     1650.52  0
 4.01000E-04   1.43259E-04   4.32079E-05   6.47691E-05   1.95311E-13     1637.03  0
 4.21000E-04   1.43138E-04   3.90677E-05   6.46432E-05   1.71334E-13     1627.91  0
 4.41000E-04   1.42998E-04   3.55949E-05   6.45486E-05   1.48642E-13     1623.22  0
 4.61000E-04   1.42833E-04   3.28693E-05   6.44396E-05   1.27230E-13     1622.16  0
 4.81000E-04   1.42635E-04   2.92545E-05   6.43081E-05   1.06863E-13     1620.88  0
 5.01000E-04   1.42392E-04   2.70457E-05   6.41463E-05   8.75750E-14     1619.16  0
 5.21000E-04   1.42091E-04   2.39195E-05   6.39452E-05   6.94026E-14     1616.94  0
 5.41000E-04   1.41704E-04   2.18668E-05   6.36894E-05   5.23492E-14     1614.14  0
 5.61000E-04   1.41176E-04   1.90344E-05   6.33636E-05   3.67313E-14     1610.67  0
 5.81000E-04   1.35424E-04   1.74925E-05   6.29383E-05   2.31240E-14     1606.50  0
 6.01000E-04   1.23781E-04   1.43062E-05   6.23852E-05   1.24169E-14     1601.36  0
 6.21000E-04   1.01200E-04   1.27276E-05   6.16038E-05   1.01744E-13     1595.33  1
 6.41000E-04   4.36191E-05   1.04616E-04   4.79616E-05   2.78678E-13     1866.15  1
 6.61000E-04   8.12731E-05   1.09868E-04   7.29498E-05   4.43046E-13     2716.31  1
 6.81000E-04   1.04416E-04   1.11650E-04   8.54850E-05   6.13606E-13     3041.59  1
 7.01000E-04   1.32658E-04   1.12557E-04   9.19999E-05   7.73938E-13     3171.76  1
 7.21000E-04   1.50793E-04   1.12905E-04   9.70715E-05   9.30419E-13     3242.77  1
 7.41000E-04   1.72187E-04   1.13029E-04   9.95080E-05   1.09184E-12     3275.17  1
 7.61000E-04   1.94228E-04   1.13007E-04   1.07933E-04   1.24717E-12     3273.29  1
 7.81000E-04   2.19204E-04   1.12831E-04   1.11994E-04   1.39410E-12     3262.90  1
 8.01000E-04   2.39184E-04   1.12509E-04   1.13678E-04   1.53994E-12     3209.27  1
 8.21000E-04   2.64637E-04   1.11997E-04   1.14858E-04   1.51897E-12     3193.90  0
 8.41000E-04   2.66587E-04   1.09814E-04   1.15707E-04   1.47909E-12     2762.70  0
 8.61000E-04   2.67248E-04   1.08119E-04   1.16296E-04   1.43142E-12     2509.09  0
 8.81000E-04   2.67276E-04   1.04680E-04   1.16601E-04   1.37748E-12     2326.47  0
 9.01000E-04   2.66819E-04   1.02559E-04   1.16691E-04   1.32109E-12     2196.58  0
 9.21000E-04   2.66544E-04   9.86828E-05   1.16499E-04   1.26236E-12     2095.86  0
 9.41000E-04   2.66223E-04   9.55636E-05   1.16125E-04   1.20241E-12     2017.63  0
 9.61000E-04   2.65857E-04   9.29034E-05   1.15613E-04   1.14362E-12     1953.74  0
 9.81000E-04   2.65521E-04   8.91597E-05   1.15821E-04   1.08468E-12     1900.94  0
 1.00100E-03   2.65186E-04   8.63442E-05   1.15676E-04   1.02622E-12     1854.84  0
 1.02100E-03   2.64799E-04   8.32277E-05   1.15320E-04   9.68685E-13     1815.15  0
 1.04100E-03   2.64388E-04   7.96799E-05   1.14929E-04   9.11193E-13     1781.21  0
 1.06100E-03   2.63973E-04   7.73091E-05   1.14397E-04   8.54085E-13     1751.71  0
 1.08100E-03   2.63587E-04   7.36413E-05   1.13710E-04   7.97565E-13     1725.94  0
 1.10100E-03   2.63353E-04   7.04512E-05   1.12899E-04   7.41289E-13     1703.75  0
 1.12100E-03   2.63227E-04   6.78910E-05   1.11999E-04   6.85767E-13     1684.76  0
 1.14100E-03   2.63067E-04   6.42768E-05   1.11016E-04   6.31115E-13     1668.53  0
 1.16100E-03   2.62872E-04   6.15949E-05   1.09889E-04   5.77813E-13     1655.04  0
 1.18100E-03   2.62638E-04   5.84686E-05   1.08750E-04   5.25884E-13     1644.04  0
 1.20100E-03   2.56729E-04   5.47274E-05   1.05833E-04   4.46979E-13     1635.25  0
 1.22100E-03   2.59583E-04   5.26614E-05   1.11905E-04   3.95027E-13     1628.66  0
 1.24100E-03   2.53284E-04   4.91922E-05   1.11543E-04   3.47158E-13     1624.47  0
 1.26100E-03   2.44913E-04   4.69813E-05   1.11005E-04   3.02917E-13     1622.85  0
 1.28100E-03   2.38736E-04   4.39028E-05   1.08725E-04   2.61863E-13     1622.33  0
 1.30100E-03   2.32423E-04   4.15472E-05   1.05690E-04   2.24041E-13     1621.61  0
 1.32100E-03   2.25258E-04   3.88392E-05   1.03875E-04   2.76631E-13     1620.69  1
 1.34100E-03   4.40929E-05   1.04543E-04   4.17022E-05   4.14906E-13     1868.48  1
 1.36100E-03   7.35698E-05   1.09826E-04   6.19239E-05   5.53055E-13     2695.32  1
 1.38100E-03   1.06459E-04   1.11519E-04   7.90341E-05   7.09173E-13     3009.76  1
 1.40100E-03   2.85581E-04   1.12100E-04   1.47776E-04   8.84848E-13     3053.21  1
 1.42100E-03   2.77989E-04   1.12944E-04   1.52991E-04   1.06544E-12     3199.79  1
 1.44100E-03   2.73452E-04   1.13503E-04   1.49280E-04   1.23706E-12     3329.90  1
 1.46100E-03   2.65863E-04   1.14061E-04   1.47260E-04   1.41235E-12     3374.79  1
 1.48100E-03   2.58940E-04   1.14856E-04   1.44002E-04   1.59862E-12     3402.69  1
 1.50100E-03   2.58596E-04   1.15180E-04   1.43677E-04   1.77734E-12     3432.30  1
 1.52100E-03   2.75048E-04   1.15394E-04   1.44211E-04   1.95158E-12     3468.90  1
 1.54100E-03   2.95140E-04   1.15350E-04   1.45064E-04   2.12361E-12     3462.52  1
 1.56100E-03   3.14866E-04   1.15065E-04   1.45609E-04   2.28372E-12     3438.80  1
 1.58100E-03   3.34551E-04   1.14614E-04   1.45900E-04   2.43559E-12     3412.95  1
 1.60100E-03   3.56203E-04   1.13998E-04   1.46078E-04   2.57294E-12     3354.20  1
 1.62100E-03   3.78626E-04   1.13482E-04   1.46143E-04   2.70209E-12     3257.33  1
 1.64100E-03   3.99512E-04   1.12820E-04   1.46403E-04   2.66960E-12     3203.54  0
 1.66100E-03   4.00179E-04   1.11324E-04   1.47323E-04   2.61360E-12     2769.49  0
 1.68100E-03   4.00093E-04   1.09031E-04   1.47936E-04   2.54420E-12     2515.52  0
 1.70100E-03   3.99842E-04   1.07533E-04   1.48381E-04   2.46745E-12     2347.69  0
 1.72100E-03   3.99488E-04   1.04188E-04   1.48633E-04   2.38960E-12     2231.06  0
 1.74100E-03   3.99137E-04   1.02498E-04   1.49792E-04   2.30743E-12     2143.30  0
 1.76100E-03   3.98897E-04   9.90616E-05   1.50557E-04   2.22348E-12     2072.43  0
 1.78100E-03   3.98620E-04   9.70286E-05   1.50784E-04   2.13809E-12     2013.74  0
 1.80100E-03   3.95754E-04   9.39790E-05   1.50293E-04   2.04123E-12     1961.47  0
 1.82100E-03   4.00835E-04   9.18885E-05   1.48170E-04   1.94923E-12     1914.71  0
 1.84100E-03   3.99241E-04   8.89634E-05   1.47604E-04   1.85833E-12     1873.69  0
 1.86100E-03   3.97792E-04   8.69132E-05   1.46927E-04   1.76701E-12     1836.38  0
 1.88100E-03   3.96086E-04   8.40093E-05   1.46148E-04   1.67644E-12     1803.38  0
 1.90100E-03   3.93982E-04   8.20512E-05   1.45338E-04   1.58647E-12     1773.91  0
 1.92100E-03   3.89970E-04   7.90870E-05   1.44486E-04   1.49742E-12     1748.12  0
 1.94100E-03   3.85127E-04   7.73908E-05   1.43015E-04   1.41002E-12     1725.33  0
 1.96100E-03   3.82503E-04   7.42212E-05   1.39788E-04   1.32390E-12     1705.47  0
 1.98100E-03   3.76098E-04   7.25916E-05   1.37507E-04   1.23946E-12     1688.15  0
 2.00100E-03   3.72889E-04   6.93835E-05   1.36334E-04   1.15700E-12     1673.17  0
 2.02100E-03   3.66736E-04   6.77392E-05   1.35494E-04   1.07706E-12     1660.59  0
 2.04100E-03   3.63086E-04   6.47964E-05   1.34520E-04   9.99506E-13     1650.36  0
 2.06100E-03   3.57268E-04   6.30909E-05   1.33519E-04   9.24947E-13     1641.90  0
 2.08100E-03   3.53252E-04   6.04230E-05   1.31703E-04   8.53216E-13     1635.13  0
 2.10100E-03   3.51954E-04   5.84831E-05   1.27523E-04   7.84593E-13     1629.90  0
 2.12100E-03   3.48307E-04   5.62439E-05   1.26082E-04   7.18748E-13     1626.10  0
 2.14100E-03   3.42625E-04   5.39751E-05   1.24925E-04   7.43302E-13     1623.77  1
 2.16100E-03   4.52894E-05   1.04221E-04   4.40330E-05   8.57664E-13     1848.86  1
