# Melt Pool Geometry History
# time(s)  length(m)  depth(m)  width(m)  volume(m3)  Tpeak(K)  laser_on
 2.10000E-05   0.00000E+00   0.00000E+00   0.00000E+00   7.87695E-14      293.00  1
 4.10000E-05   3.79465E-05   1.02650E-04   4.32975E-05   2.36931E-13     1849.09  1
 6.10000E-05   7.34119E-05   1.08408E-04   5.55475E-05   3.66701E-13     2581.24  1
 8.10000E-05   1.01134E-04   1.09285E-04   6.01574E-05   4.97467E-13     2811.43  1
 1.01000E-04   1.29379E-04   1.09504E-04   6.09425E-05   4.70512E-13     2877.58  0
 1.21000E-04   1.31680E-04   1.07579E-04   6.10086E-05   4.36680E-13     2476.37  0
 1.41000E-04   1.33129E-04   1.02840E-04   6.04715E-05   4.02132E-13     2268.16  0
 1.61000E-04   1.33433E-04   9.78010E-05   5.95485E-05   3.68132E-13     2138.18  0
 1.81000E-04   1.33335E-04   9.21128E-05   5.84074E-05   3.38458E-13     2039.82  0
 2.01000E-04   1.30820E-04   8.29693E-05   5.69577E-05   2.79396E-13     1955.90  0
 2.21000E-04   1.30100E-04   7.62088E-05   6.25320E-05   2.61233E-13     1851.52  0
 2.41000E-04   1.28273E-04   6.81141E-05   6.34489E-05   2.40539E-13     1769.78  0
 2.61000E-04   1.26665E-04   6.03455E-05   6.35363E-05   2.19092E-13     1712.49  0
 2.81000E-04   1.25337E-04   5.39084E-05   6.33822E-05   1.96892E-13     1674.51  0
 3.01000E-04   1.24638E-04   4.84341E-05   6.32122E-05   1.74957E-13     1649.76  0
 3.21000E-04   1.24336E-04   4.34843E-05   6.32174E-05   1.53791E-13     1634.03  0
 3.41000E-04   1.24050E-04   3.89719E-05   6.32225E-05   1.33692E-13     1625.28  0
 3.61000E-04   1.23761E-04   3.49819E-05   6.32049E-05   1.14935E-13     1622.54  0
 3.81000E-04   1.23449E-04   3.20069E-05   6.31651E-05   9.71941E-14     1621.33  0
 4.01000E-04   1.23104E-04   2.84296E-05   6.30990E-05   8.05643E-14     1619.69  0
 4.21000E-04   1.22705E-04   2.51546E-05   6.30013E-05   6.48490E-14     1617.58  0
 4.41000E-04   1.22218E-04   2.35822E-05   6.28602E-05   5.02127E-14     1614.94  0
 4.61000E-04   1.21595E-04   2.32192E-05   6.26689E-05   3.66381E-14     1611.64  0
 4.81000E-04   1.19943E-04   2.28600E-05   6.23993E-05   2.47906E-14     1607.60  0
 5.01000E-04   1.09344E-04   2.21950E-05   6.20382E-05   1.48949E-14     1602.83  0
 5.21000E-04   9.32516E-05   1.81853E-05   6.14888E-05   7.73217E-15     1597.37  0
 5.41000E-04   6.90470E-05   1.72780E-05   5.43316E-05   2.95565E-15     1590.68  0
 5.61000E-04   6.05847E-05   1.25873E-05   4.27663E-05   4.65886E-16     1582.98  0
 5.81000E-04   4.02926E-05   7.62643E-06   2.44402E-05   0.00000E+00     1573.63  0
 6.01000E-04   0.00000E+00   0.00000E+00   0.00000E+00   9.43816E-14     1547.38  1
 6.21000E-04   4.32510E-05   1.04586E-04   4.33163E-05   2.66617E-13     1870.45  1
 6.41000E-04   7.78844E-05   1.09188E-04   6.06091E-05   4.32454E-13     2650.13  1
 6.61000E-04   1.10791E-04   1.10394E-04   7.40528E-05   5.90164E-13     2860.12  1
 6.81000E-04   1.40049E-04   1.11006E-04   8.10853E-05   7.50279E-13     2983.86  1
 7.01000E-04   1.67835E-04   1.11281E-04   8.53793E-05   8.98799E-13     3021.65  1
 7.21000E-04   1.96279E-04   1.11414E-04   8.74319E-05   1.04129E-12     3041.25  1
 7.41000E-04   2.10817E-04   1.11185E-04   9.09201E-05   1.17937E-12     3043.63  1
 7.61000E-04   2.38259E-04   1.10774E-04   9.40158E-05   1.30257E-12     2984.57  1
 7.81000E-04   2.66861E-04   1.10464E-04   9.53886E-05   1.26278E-12     2914.68  0
 8.01000E-04   2.66709E-04   1.08120E-04   9.59638E-05   1.20912E-12     2499.74  0
 8.21000E-04   2.67218E-04   1.04297E-04   9.71278E-05   1.15087E-12     2294.23  0
 8.41000E-04   2.67014E-04   1.00874E-04   9.68794E-05   1.08958E-12     2164.85  0
 8.61000E-04   2.66585E-04   9.76566E-05   9.66773E-05   1.03081E-12     2070.72  0
 8.81000E-04   2.65781E-04   9.32423E-05   9.63175E-05   9.72066E-13     1995.69  0
 9.01000E-04   2.65151E-04   8.91003E-05   9.59775E-05   9.15139E-13     1932.94  0
 9.21000E-04   2.64648E-04   8.52192E-05   9.54102E-05   8.59769E-13     1878.88  0
 9.41000E-04   2.64275E-04   8.19849E-05   9.45817E-05   8.05476E-13     1832.14  0
 9.61000E-04   2.63928E-04   7.80097E-05   9.36509E-05   7.52709E-13     1792.31  0
 9.81000E-04   2.63619E-04   7.38517E-05   9.27699E-05   7.00472E-13     1758.18  0
 1.00100E-03   2.63453E-04   7.01458E-05   9.20261E-05   6.48838E-13     1728.61  0
 1.02100E-03   2.63260E-04   6.72291E-05   9.11983E-05   5.97739E-13     1703.45  0
 1.04100E-03   2.63045E-04   6.32723E-05   9.03148E-05   5.47896E-13     1682.27  0
 1.06100E-03   2.62810E-04   5.94493E-05   8.93009E-05   4.99071E-13     1664.45  0
 1.08100E-03   2.62551E-04   5.65109E-05   8.82823E-05   4.51582E-13     1650.12  0
 1.10100E-03   2.62269E-04   5.32466E-05   8.73060E-05   4.05819E-13     1638.77  0
 1.12100E-03   2.61930E-04   4.96922E-05   8.64494E-05   3.62094E-13     1630.55  0
 1.14100E-03   2.61544E-04   4.74367E-05   8.55787E-05   3.20515E-13     1625.32  0
 1.16100E-03   2.61027E-04   4.37846E-05   8.51804E-05   2.81107E-13     1622.97  0
 1.18100E-03   2.58860E-04   4.10294E-05   8.48147E-05   2.44166E-13     1622.41  0
 1.20100E-03   2.51257E-04   3.84219E-05   8.44560E-05   2.09734E-13     1621.63  0
 1.22100E-03   2.43395E-04   3.55236E-05   8.40580E-05   1.77570E-13     1620.61  0
 1.24100E-03   2.40711E-04   3.33429E-05   8.36429E-05   1.48068E-13     1619.34  0
 1.26100E-03   2.32362E-04   3.05771E-05   8.31622E-05   1.20980E-13     1617.78  0
 1.28100E-03   2.13390E-04   2.85188E-05   8.24971E-05   1.83260E-13     1615.93  1
 1.30100E-03   4.28709E-05   1.04194E-04   4.42703E-05   3.29851E-13     1852.85  1
 1.32100E-03   7.32508E-05   1.09092E-04   5.91522E-05   4.81585E-13     2579.33  1
 1.34100E-03   1.05760E-04   1.10440E-04   7.46147E-05   6.44985E-13     2778.06  1
 1.36100E-03   2.62417E-04   1.11381E-04   1.37709E-04   8.18145E-13     2910.66  1
