# Melt Pool Geometry History
# time(s)  length(m)  depth(m)  width(m)  volume(m3)  Tpeak(K)  laser_on
 2.10000E-05   0.00000E+00   0.00000E+00   0.00000E+00   7.83268E-14      293.00  1
 4.10000E-05   4.13618E-05   1.00397E-04   3.40707E-05   2.24959E-13     1804.80  1
 6.10000E-05   7.13261E-05   1.07243E-04   5.37606E-05   3.54026E-13     2477.05  1
 8.10000E-05   1.04002E-04   1.07580E-04   5.84594E-05   4.78506E-13     2525.16  1
 1.01000E-04   1.38174E-04   1.07745E-04   6.07579E-05   5.96950E-13     2499.53  1
 1.21000E-04   1.68396E-04   1.07753E-04   6.16116E-05   7.17662E-13     2573.80  1
 1.41000E-04   1.94184E-04   1.07674E-04   6.22503E-05   8.32395E-13     2622.34  1
 1.61000E-04   2.26409E-04   1.07721E-04   6.26660E-05   9.29654E-13     2534.47  1
 1.81000E-04   2.59376E-04   1.07769E-04   6.27603E-05   8.80191E-13     2568.70  0
 2.01000E-04   2.58354E-04   1.02506E-04   6.27413E-05   7.77054E-13     2371.55  0
 2.21000E-04   2.61564E-04   9.77895E-05   6.71544E-05   7.29202E-13     2103.55  0
 2.41000E-04   2.61741E-04   9.25178E-05   6.87212E-05   6.78036E-13     1958.21  0
 2.61000E-04   2.61810E-04   8.56986E-05   6.88147E-05   6.30244E-13     1863.52  0
 2.81000E-04   2.61796E-04   7.89752E-05   6.84624E-05   5.86840E-13     1798.88  0
 3.01000E-04   2.61707E-04   7.26882E-05   6.79141E-05   5.46868E-13     1753.65  0
 3.21000E-04   2.61562E-04   6.50053E-05   6.72560E-05   5.09227E-13     1719.72  0
 3.41000E-04   2.61364E-04   5.85095E-05   6.65438E-05   4.72758E-13     1693.67  0
 3.61000E-04   2.61137E-04   5.30489E-05   6.58237E-05   4.36518E-13     1672.96  0
 3.81000E-04   2.60872E-04   4.81210E-05   6.51529E-05   4.00401E-13     1656.31  0
 4.01000E-04   2.53924E-04   4.30942E-05   6.34688E-05   3.49054E-13     1642.86  0
 4.21000E-04   2.53591E-04   3.97784E-05   6.47922E-05   3.14177E-13     1632.64  0
 4.41000E-04   2.47354E-04   3.75960E-05   6.46816E-05   2.80765E-13     1625.95  0
 4.61000E-04   2.39699E-04   3.41947E-05   6.45796E-05   2.48871E-13     1622.96  0
 4.81000E-04   2.34490E-04   3.32576E-05   6.44844E-05   2.18515E-13     1622.26  0
 5.01000E-04   2.32359E-04   3.30195E-05   6.43904E-05   1.89621E-13     1621.25  0
 5.21000E-04   2.30663E-04   3.27964E-05   6.42920E-05   1.62508E-13     1619.95  0
 5.41000E-04   2.18462E-04   3.25762E-05   6.41846E-05   1.36930E-13     1618.35  0
 5.61000E-04   2.05943E-04   2.96899E-05   6.40627E-05   1.13267E-13     1616.40  0
 5.81000E-04   1.91258E-04   2.79276E-05   6.39199E-05   9.17026E-14     1614.12  0
 6.01000E-04   1.78914E-04   2.50718E-05   6.27172E-05   6.77824E-14     1611.30  0
 6.21000E-04   1.65773E-04   2.28458E-05   6.41406E-05   5.09028E-14     1608.24  0
 6.41000E-04   1.50226E-04   1.96698E-05   6.37340E-05   3.62924E-14     1604.83  0
 6.61000E-04   1.35320E-04   1.79886E-05   6.32818E-05   2.39824E-14     1601.20  0
 6.81000E-04   1.21553E-04   1.52460E-05   6.27610E-05   9.16991E-14     1597.00  1
 7.01000E-04   4.32900E-05   1.03192E-04   4.24467E-05   2.36008E-13     1842.32  1
 7.21000E-04   8.07216E-05   1.08003E-04   5.64502E-05   3.68626E-13     2429.53  1
 7.41000E-04   1.11644E-04   1.08259E-04   6.04413E-05   4.97513E-13     2604.25  1
 7.61000E-04   1.42251E-04   1.08408E-04   6.16806E-05   6.26710E-13     2639.01  1
 7.81000E-04   1.74718E-04   1.08551E-04   6.25883E-05   7.50177E-13     2645.86  1
 8.01000E-04   2.03513E-04   1.08319E-04   6.26292E-05   8.60980E-13     2617.73  1
 8.21000E-04   2.34155E-04   1.08518E-04   6.67198E-05   9.75327E-13     2613.31  1
 8.41000E-04   2.64273E-04   1.08640E-04   6.80296E-05   1.08235E-12     2630.38  1
 8.61000E-04   2.94257E-04   1.08683E-04   6.94374E-05   1.18755E-12     2644.07  1
 8.81000E-04   3.24125E-04   1.08678E-04   6.94204E-05   1.28523E-12     2680.21  1
 9.01000E-04   3.53955E-04   1.08629E-04   7.01071E-05   1.37811E-12     2686.62  1
 9.21000E-04   3.83952E-04   1.08543E-04   7.02998E-05   1.46739E-12     2684.14  1
 9.41000E-04   4.13965E-04   1.08433E-04   7.03782E-05   1.54770E-12     2680.57  1
 9.61000E-04   4.43954E-04   1.08322E-04   7.05676E-05   1.62241E-12     2677.65  1
 9.81000E-04   4.73914E-04   1.08242E-04   7.06965E-05   1.69062E-12     2660.07  1
 1.00100E-03   5.02368E-04   1.08020E-04   7.07530E-05   1.75090E-12     2595.24  1
 1.02100E-03   5.33837E-04   1.08138E-04   7.07452E-05   1.64855E-12     2590.79  0
 1.04100E-03   5.33952E-04   1.03626E-04   7.07801E-05   1.53982E-12     2252.60  0
 1.06100E-03   5.34039E-04   9.83453E-05   7.08720E-05   1.43651E-12     2106.70  0
 1.08100E-03   5.33935E-04   9.31416E-05   7.07700E-05   1.34186E-12     2016.96  0
 1.10100E-03   5.33694E-04   8.75189E-05   7.06298E-05   1.25487E-12     1949.09  0
 1.12100E-03   5.33332E-04   8.05497E-05   7.04497E-05   1.17511E-12     1894.32  0
 1.14100E-03   5.32842E-04   7.41654E-05   7.01707E-05   1.10053E-12     1846.41  0
 1.16100E-03   5.32145E-04   6.84159E-05   6.97493E-05   1.02940E-12     1805.75  0
 1.18100E-03   5.21909E-04   6.31906E-05   6.92193E-05   9.60895E-13     1770.20  0
 1.20100E-03   5.05430E-04   5.80198E-05   6.73081E-05   8.70964E-13     1738.63  0
 1.22100E-03   4.96265E-04   5.36219E-05   6.64035E-05   8.00495E-13     1709.96  0
 1.24100E-03   4.86791E-04   4.98386E-05   6.59586E-05   7.32550E-13     1685.51  0
 1.26100E-03   4.77690E-04   4.72324E-05   6.56685E-05   6.66732E-13     1665.56  0
 1.28100E-03   4.68830E-04   4.36287E-05   6.55402E-05   6.03351E-13     1649.67  0
 1.30100E-03   4.60675E-04   4.08740E-05   6.54476E-05   5.43232E-13     1637.61  0
 1.32100E-03   4.51248E-04   3.83917E-05   6.53663E-05   4.85878E-13     1629.17  0
 1.34100E-03   4.41316E-04   3.57369E-05   6.52944E-05   4.31956E-13     1624.15  0
 1.36100E-03   4.26800E-04   3.35575E-05   6.52239E-05   3.81477E-13     1622.62  0
 1.38100E-03   4.14821E-04   3.14272E-05   6.51483E-05   3.34279E-13     1621.73  0
 1.40100E-03   4.00414E-04   2.90608E-05   6.42013E-05   2.78919E-13     1620.47  0
 1.42100E-03   3.85463E-04   2.76936E-05   6.68701E-05   2.38285E-13     1618.89  0
 1.44100E-03   3.69086E-04   2.49568E-05   6.63534E-05   2.00478E-13     1616.99  0
 1.46100E-03   3.53724E-04   2.34960E-05   6.59054E-05   1.65867E-13     1614.72  0
 1.48100E-03   3.35018E-04   2.18221E-05   6.54859E-05   1.33858E-13     1612.12  0
 1.50100E-03   3.17859E-04   1.95326E-05   6.50702E-05   1.04703E-13     1609.08  0
 1.52100E-03   2.99871E-04   1.82603E-05   6.46358E-05   1.56486E-13     1605.69  1
 1.54100E-03   4.67016E-05   1.02829E-04   4.32791E-05   2.86363E-13     1920.25  1
 1.56100E-03   7.93278E-05   1.08023E-04   5.65946E-05   4.05280E-13     2446.55  1
 1.58100E-03   1.08622E-04   1.08317E-04   6.04279E-05   5.20991E-13     2577.41  1
 1.60100E-03   1.36836E-04   1.07990E-04   6.11030E-05   6.25636E-13     2568.63  1
 1.62100E-03   1.68361E-04   1.08312E-04   6.57665E-05   7.47192E-13     2568.47  1
 1.64100E-03   1.98114E-04   1.08480E-04   6.74320E-05   8.68239E-13     2563.44  1
 1.66100E-03   2.27406E-04   1.08608E-04   6.87267E-05   9.82634E-13     2575.79  1
 1.68100E-03   2.56775E-04   1.08714E-04   6.93039E-05   1.09024E-12     2619.62  1
 1.70100E-03   2.85430E-04   1.08801E-04   6.96919E-05   1.19458E-12     2628.80  1
 1.72100E-03   3.14187E-04   1.08875E-04   6.99190E-05   1.29749E-12     2616.04  1
 1.74100E-03   3.43422E-04   1.08937E-04   7.00959E-05   1.39563E-12     2604.46  1
