# Melt Pool Geometry History
# time(s)  length(m)  depth(m)  width(m)  volume(m3)  Tpeak(K)  laser_on
 2.10000E-05   0.00000E+00   0.00000E+00   0.00000E+00   7.58936E-14      293.00  1
 4.10000E-05   3.50832E-05   9.91781E-05   3.29461E-05   2.25310E-13     1817.46  1
 6.10000E-05   6.73438E-05   1.08587E-04   6.12251E-05   3.45520E-13     2609.25  1
 8.10000E-05   9.03644E-05   1.10771E-04   7.17919E-05   4.73622E-13     3029.01  1
 1.01000E-04   1.11710E-04   1.11876E-04   7.64057E-05   5.99328E-13     3190.20  1
 1.21000E-04   1.31893E-04   1.12395E-04   7.81088E-05   7.20199E-13     3236.11  1
 1.41000E-04   1.49212E-04   1.12588E-04   7.95236E-05   8.51413E-13     3304.23  1
 1.61000E-04   1.69359E-04   1.12666E-04   8.03262E-05   9.77729E-13     3327.84  1
 1.81000E-04   1.89885E-04   1.12655E-04   8.09556E-05   1.09885E-12     3273.50  1
 2.01000E-04   2.09285E-04   1.12467E-04   8.13697E-05   1.21658E-12     3253.50  1
 2.21000E-04   2.29152E-04   1.12388E-04   8.65981E-05   1.32752E-12     3319.54  1
 2.41000E-04   2.48689E-04   1.12619E-04   8.76806E-05   1.30102E-12     3338.48  0
 2.61000E-04   2.50275E-04   1.10785E-04   9.09989E-05   1.25941E-12     2846.65  0
 2.81000E-04   2.50689E-04   1.08383E-04   9.28560E-05   1.21370E-12     2579.59  0
 3.01000E-04   2.50851E-04   1.04920E-04   9.38226E-05   1.16699E-12     2408.14  0
 3.21000E-04   2.50856E-04   1.02579E-04   9.44614E-05   1.11695E-12     2281.22  0
 3.41000E-04   2.50698E-04   9.83839E-05   9.49398E-05   1.07724E-12     2182.31  0
 3.61000E-04   2.50348E-04   9.43213E-05   9.63108E-05   1.03325E-12     2095.52  0
 3.81000E-04   2.49855E-04   9.08939E-05   9.75143E-05   9.88552E-13     2019.18  0
 4.01000E-04   2.49182E-04   8.76839E-05   9.71620E-05   9.43187E-13     1955.04  0
 4.21000E-04   2.48311E-04   8.33960E-05   9.74402E-05   9.01944E-13     1896.77  0
 4.41000E-04   2.47480E-04   7.94351E-05   9.73303E-05   8.59198E-13     1845.43  0
 4.61000E-04   2.46746E-04   7.61032E-05   9.70867E-05   8.15658E-13     1802.67  0
 4.81000E-04   2.46170E-04   7.28663E-05   9.67439E-05   7.71424E-13     1767.37  0
 5.01000E-04   2.45585E-04   6.87451E-05   9.63298E-05   7.26979E-13     1737.62  0
 5.21000E-04   2.44998E-04   6.51304E-05   9.58592E-05   6.81977E-13     1712.60  0
 5.41000E-04   2.44449E-04   6.25745E-05   9.53555E-05   6.36688E-13     1691.53  0
 5.61000E-04   2.44074E-04   5.86007E-05   9.48673E-05   5.91376E-13     1674.21  0
 5.81000E-04   2.43830E-04   5.52051E-05   9.44496E-05   5.45698E-13     1659.80  0
 6.01000E-04   2.43559E-04   5.27279E-05   9.42519E-05   5.01192E-13     1647.85  0
 6.21000E-04   2.43234E-04   4.89622E-05   9.42312E-05   4.57660E-13     1638.25  0
 6.41000E-04   2.42862E-04   4.62366E-05   9.42005E-05   4.15395E-13     1631.00  0
 6.61000E-04   2.42404E-04   4.33905E-05   9.41678E-05   3.74597E-13     1625.93  0
 6.81000E-04   2.41881E-04   4.04511E-05   9.41308E-05   3.35861E-13     1623.19  0
 7.01000E-04   2.41561E-04   3.82390E-05   9.40875E-05   2.98807E-13     1622.56  0
 7.21000E-04   2.31845E-04   3.54228E-05   9.40358E-05   2.63882E-13     1621.87  0
 7.41000E-04   2.25330E-04   3.34015E-05   9.39732E-05   3.06106E-13     1620.97  1
 7.61000E-04   4.34563E-05   1.02966E-04   4.53953E-05   4.40466E-13     1840.81  1
 7.81000E-04   7.17115E-05   1.09287E-04   6.06533E-05   5.39478E-13     2697.95  1
 8.01000E-04   9.35440E-05   1.11261E-04   6.64539E-05   6.39309E-13     3109.25  1
 8.21000E-04   1.16498E-04   1.12460E-04   6.85359E-05   7.40728E-13     3320.99  1
 8.41000E-04   1.37790E-04   1.12952E-04   7.42797E-05   8.68005E-13     3425.19  1
 8.61000E-04   1.58115E-04   1.13332E-04   8.05478E-05   9.93510E-13     3475.87  1
 8.81000E-04   1.77788E-04   1.13653E-04   8.29572E-05   1.12132E-12     3485.40  1
 9.01000E-04   1.97141E-04   1.14077E-04   8.46738E-05   1.24605E-12     3481.47  1
 9.21000E-04   2.16274E-04   1.14477E-04   8.62341E-05   1.36925E-12     3485.34  1
 9.41000E-04   2.36303E-04   1.14748E-04   8.76386E-05   1.50193E-12     3496.48  1
 9.61000E-04   2.56196E-04   1.14931E-04   9.68065E-05   1.63812E-12     3522.08  1
 9.81000E-04   2.75626E-04   1.15017E-04   9.86388E-05   1.79294E-12     3521.25  1
 1.00100E-03   2.94465E-04   1.14927E-04   1.79158E-04   1.94350E-12     3500.48  1
 1.02100E-03   3.15108E-04   1.14755E-04   1.46675E-04   2.08358E-12     3492.73  1
 1.04100E-03   3.35485E-04   1.14672E-04   1.40175E-04   2.21865E-12     3482.17  1
 1.06100E-03   3.55100E-04   1.14564E-04   1.37095E-04   2.35551E-12     3478.18  1
 1.08100E-03   3.74951E-04   1.14289E-04   1.38265E-04   2.49036E-12     3460.47  1
 1.10100E-03   3.94174E-04   1.13889E-04   1.39171E-04   2.61590E-12     3443.92  1
 1.12100E-03   4.13740E-04   1.13608E-04   1.39583E-04   2.73414E-12     3429.79  1
