# Melt Pool Geometry History
# time(s)  length(m)  depth(m)  width(m)  volume(m3)  Tpeak(K)  laser_on
 2.10000E-05   0.00000E+00   0.00000E+00   0.00000E+00   7.66170E-14      293.00  1
 4.10000E-05   3.98462E-05   1.01531E-04   3.97304E-05   2.36796E-13     1838.72  1
 6.10000E-05   7.22412E-05   1.08101E-04   5.64498E-05   3.67380E-13     2527.52  1
 8.10000E-05   1.00892E-04   1.08843E-04   6.09805E-05   4.89309E-13     2779.39  1
 1.01000E-04   1.28725E-04   1.09144E-04   6.21234E-05   6.09393E-13     2868.63  1
 1.21000E-04   1.54903E-04   1.09186E-04   6.32615E-05   7.17785E-13     2887.60  1
 1.41000E-04   1.81468E-04   1.09236E-04   6.38253E-05   6.87996E-13     2870.17  0
 1.61000E-04   1.82197E-04   1.07342E-04   6.40490E-05   6.49409E-13     2520.04  0
 1.81000E-04   1.82358E-04   1.02812E-04   6.38513E-05   6.08524E-13     2383.32  0
 2.01000E-04   1.81481E-04   9.67646E-05   6.33473E-05   5.39623E-13     2249.97  0
 2.21000E-04   1.83088E-04   9.19274E-05   6.69467E-05   5.09425E-13     2067.84  0
 2.41000E-04   1.83603E-04   8.60359E-05   6.85409E-05   4.75721E-13     1940.33  0
 2.61000E-04   1.83571E-04   8.00065E-05   6.86633E-05   4.42941E-13     1852.31  0
 2.81000E-04   1.83349E-04   7.39553E-05   6.82908E-05   4.11341E-13     1791.15  0
 3.01000E-04   1.83067E-04   6.83411E-05   6.76791E-05   3.80730E-13     1745.27  0
 3.21000E-04   1.82817E-04   6.29283E-05   6.69346E-05   3.50479E-13     1710.01  0
 3.41000E-04   1.82730E-04   5.77182E-05   6.61459E-05   3.20340E-13     1682.65  0
 3.61000E-04   1.82655E-04   5.27519E-05   6.53726E-05   2.90515E-13     1661.80  0
 3.81000E-04   1.82558E-04   4.80299E-05   6.47304E-05   2.60926E-13     1645.85  0
 4.01000E-04   1.82442E-04   4.36508E-05   6.44746E-05   2.31980E-13     1634.20  0
 4.21000E-04   1.82305E-04   3.97759E-05   6.44105E-05   2.04455E-13     1626.57  0
 4.41000E-04   1.82134E-04   3.69514E-05   6.43365E-05   1.78131E-13     1622.97  0
 4.61000E-04   1.81924E-04   3.35693E-05   6.42511E-05   1.53148E-13     1622.16  0
 4.81000E-04   1.81648E-04   3.05498E-05   6.41493E-05   1.29352E-13     1621.01  0
 5.01000E-04   1.81287E-04   2.82770E-05   6.40266E-05   1.06959E-13     1619.50  0
 5.21000E-04   1.78185E-04   2.72127E-05   6.38762E-05   8.59166E-14     1617.58  0
 5.41000E-04   1.70829E-04   2.33840E-05   6.36885E-05   6.69673E-14     1615.21  0
 5.61000E-04   1.58333E-04   2.08466E-05   6.34496E-05   4.97467E-14     1612.30  0
 5.81000E-04   1.47739E-04   1.87305E-05   6.31536E-05   3.49211E-14     1608.80  0
 6.01000E-04   1.22999E-04   1.64330E-05   5.64666E-05   1.93666E-14     1604.05  0
 6.21000E-04   1.08294E-04   1.40149E-05   6.17649E-05   1.02697E-14     1599.05  0
 6.41000E-04   8.78062E-05   1.25088E-05   5.47299E-05   9.02333E-14     1593.26  1
 6.61000E-04   4.38316E-05   1.04139E-04   4.21061E-05   2.48424E-13     1864.27  1
 6.81000E-04   7.74227E-05   1.08964E-04   5.95563E-05   4.06567E-13     2573.74  1
 7.01000E-04   1.06701E-04   1.10026E-04   6.46160E-05   5.54739E-13     2851.21  1
 7.21000E-04   1.36052E-04   1.10636E-04   7.12545E-05   7.05326E-13     2929.22  1
 7.41000E-04   1.65701E-04   1.11043E-04   7.43988E-05   8.67638E-13     2989.61  1
 7.61000E-04   1.95214E-04   1.11145E-04   8.29332E-05   1.02325E-12     2978.90  1
 7.81000E-04   2.24068E-04   1.11240E-04   8.49390E-05   1.16636E-12     2976.63  1
 8.01000E-04   2.37987E-04   1.10517E-04   8.84574E-05   1.32449E-12     2900.22  1
 8.21000E-04   2.65855E-04   1.10438E-04   9.22959E-05   1.45088E-12     2902.18  1
 8.41000E-04   2.94408E-04   1.10361E-04   9.51915E-05   1.56590E-12     2887.31  1
 8.61000E-04   3.22720E-04   1.09858E-04   9.76858E-05   1.67960E-12     2873.10  1
 8.81000E-04   3.52105E-04   1.09585E-04   9.88227E-05   1.61416E-12     2815.31  0
 9.01000E-04   3.52023E-04   1.07676E-04   9.93021E-05   1.53800E-12     2436.30  0
 9.21000E-04   3.52089E-04   1.03296E-04   9.96822E-05   1.45874E-12     2237.57  0
 9.41000E-04   3.52132E-04   9.88462E-05   9.98677E-05   1.37841E-12     2102.75  0
 9.61000E-04   3.52156E-04   9.45272E-05   9.98817E-05   1.29873E-12     2007.54  0
 9.81000E-04   3.52146E-04   9.00492E-05   9.97715E-05   1.22373E-12     1934.06  0
 1.00100E-03   3.51120E-04   8.55333E-05   9.89577E-05   1.13835E-12     1876.24  0
 1.02100E-03   3.51692E-04   8.15621E-05   9.87780E-05   1.06659E-12     1826.31  0
 1.04100E-03   3.51555E-04   7.76434E-05   9.80536E-05   9.96277E-13     1785.77  0
 1.06100E-03   3.51356E-04   7.31652E-05   9.74209E-05   9.27452E-13     1751.17  0
 1.08100E-03   3.51117E-04   6.90187E-05   9.67365E-05   8.59631E-13     1723.03  0
 1.10100E-03   3.50831E-04   6.54602E-05   9.59995E-05   7.93609E-13     1699.26  0
 1.12100E-03   3.50464E-04   6.26039E-05   9.49774E-05   7.29534E-13     1679.57  0
 1.14100E-03   3.46143E-04   5.86794E-05   9.37380E-05   6.67622E-13     1663.25  0
 1.16100E-03   3.37978E-04   5.54682E-05   9.12859E-05   6.07951E-13     1650.07  0
 1.18100E-03   3.28193E-04   5.28902E-05   8.79922E-05   5.50693E-13     1639.69  0
 1.20100E-03   3.19342E-04   4.93932E-05   8.69056E-05   4.95905E-13     1631.77  0
 1.22100E-03   3.12827E-04   4.71714E-05   8.61373E-05   4.44191E-13     1626.30  0
 1.24100E-03   3.06353E-04   4.38966E-05   8.59590E-05   3.95419E-13     1623.31  0
 1.26100E-03   2.99131E-04   4.14965E-05   8.58682E-05   3.49215E-13     1622.61  0
 1.28100E-03   2.94237E-04   3.88184E-05   8.57670E-05   3.06218E-13     1621.94  0
 1.30100E-03   2.86197E-04   3.66084E-05   8.56483E-05   2.65992E-13     1621.07  0
 1.32100E-03   2.81352E-04   3.40234E-05   8.55083E-05   2.28747E-13     1619.97  0
 1.34100E-03   2.72508E-04   3.24833E-05   8.53474E-05   1.94278E-13     1618.63  0
 1.36100E-03   2.57413E-04   2.94983E-05   8.51582E-05   1.62472E-13     1617.04  0
 1.38100E-03   2.43749E-04   2.80290E-05   8.49343E-05   2.09321E-13     1615.18  1
 1.40100E-03   3.92093E-05   1.01614E-04   3.92140E-05   3.37776E-13     1797.63  1
 1.42100E-03   7.63824E-05   1.08486E-04   5.76466E-05   4.51957E-13     2500.19  1
 1.44100E-03   1.05716E-04   1.09575E-04   6.32888E-05   5.77494E-13     2737.62  1
 1.46100E-03   1.31756E-04   1.10193E-04   6.53183E-05   7.17498E-13     2840.88  1
 1.48100E-03   1.61310E-04   1.10829E-04   7.67955E-05   8.69549E-13     2836.94  1
 1.50100E-03   3.02265E-04   1.11297E-04   1.49551E-04   1.02586E-12     2870.20  1
 1.52100E-03   2.88852E-04   1.11697E-04   1.40824E-04   1.18667E-12     2900.68  1
 1.54100E-03   2.73760E-04   1.11844E-04   1.33652E-04   1.35098E-12     2874.05  1
 1.56100E-03   2.71463E-04   1.12167E-04   1.29043E-04   1.51001E-12     2908.64  1
 1.58100E-03   2.94771E-04   1.12313E-04   1.22055E-04   1.66704E-12     2967.89  1
 1.60100E-03   3.20582E-04   1.12180E-04   1.20156E-04   1.81988E-12     2909.70  1
 1.62100E-03   3.51297E-04   1.12110E-04   1.18468E-04   1.96435E-12     2924.73  1
