# Melt Pool Geometry History
# time(s)  length(m)  depth(m)  width(m)  volume(m3)  Tpeak(K)  laser_on
 2.10000E-05   0.00000E+00   0.00000E+00   0.00000E+00   8.25231E-14      293.00  1
 4.10000E-05   3.79984E-05   1.02411E-04   3.77545E-05   2.36083E-13     1847.05  1
 6.10000E-05   6.66969E-05   1.09409E-04   6.05501E-05   3.40613E-13     2787.41  1
 8.10000E-05   8.52725E-05   1.12057E-04   6.96754E-05   4.68403E-13     3340.66  1
 1.01000E-04   1.03497E-04   1.13237E-04   7.80961E-05   5.84579E-13     3655.23  1
 1.21000E-04   1.18979E-04   1.14482E-04   8.18231E-05   7.10375E-13     3756.68  1
 1.41000E-04   1.37416E-04   1.15148E-04   8.32864E-05   8.27164E-13     3890.64  1
 1.61000E-04   1.52210E-04   1.15772E-04   8.44442E-05   9.47544E-13     3901.73  1
 1.81000E-04   1.71455E-04   1.15944E-04   8.53042E-05   9.51116E-13     3969.45  0
 2.01000E-04   1.72010E-04   1.13905E-04   8.60215E-05   9.54815E-13     3345.93  0
 2.21000E-04   1.77088E-04   1.12768E-04   9.18032E-05   9.32456E-13     2945.67  0
 2.41000E-04   1.78965E-04   1.09500E-04   9.36949E-05   9.00670E-13     2685.22  0
 2.61000E-04   1.79613E-04   1.07568E-04   9.46720E-05   8.65520E-13     2478.13  0
 2.81000E-04   1.79947E-04   1.03691E-04   9.53288E-05   8.28507E-13     2326.06  0
 3.01000E-04   1.80128E-04   1.00280E-04   9.57973E-05   7.92399E-13     2207.42  0
 3.21000E-04   1.80088E-04   9.75609E-05   9.61029E-05   7.57366E-13     2112.78  0
 3.41000E-04   1.79943E-04   9.33644E-05   9.62444E-05   7.24415E-13     2035.26  0
 3.61000E-04   1.79699E-04   8.93191E-05   9.62196E-05   6.92074E-13     1970.85  0
 3.81000E-04   1.79365E-04   8.55774E-05   9.60200E-05   6.61372E-13     1916.42  0
 4.01000E-04   1.78897E-04   8.22744E-05   9.56410E-05   6.31592E-13     1869.82  0
 4.21000E-04   1.78298E-04   7.80412E-05   9.50788E-05   6.02304E-13     1829.27  0
 4.41000E-04   1.77600E-04   7.37928E-05   9.43471E-05   5.73124E-13     1794.23  0
 4.61000E-04   1.76815E-04   6.98621E-05   9.34647E-05   5.43282E-13     1763.86  0
 4.81000E-04   1.75978E-04   6.65535E-05   9.24485E-05   5.13094E-13     1736.93  0
 5.01000E-04   1.75165E-04   6.30206E-05   9.13416E-05   4.81714E-13     1713.35  0
 5.21000E-04   1.74497E-04   5.90818E-05   9.01924E-05   4.49377E-13     1692.85  0
 5.41000E-04   1.74248E-04   5.57192E-05   8.90387E-05   4.16126E-13     1674.91  0
 5.61000E-04   1.74124E-04   5.28667E-05   8.79667E-05   3.82516E-13     1659.84  0
 5.81000E-04   1.73993E-04   4.91198E-05   8.70404E-05   3.48731E-13     1647.15  0
 6.01000E-04   1.68765E-04   4.47755E-05   8.44149E-05   2.91150E-13     1636.45  0
 6.21000E-04   1.76368E-04   4.26457E-05   9.17663E-05   2.58932E-13     1628.87  0
 6.41000E-04   1.75243E-04   3.91138E-05   9.20399E-05   2.28229E-13     1624.17  0
 6.61000E-04   1.74461E-04   3.68820E-05   9.22102E-05   1.99133E-13     1622.66  0
 6.81000E-04   1.73828E-04   3.38621E-05   9.23020E-05   2.58499E-13     1621.83  1
 7.01000E-04   4.27272E-05   1.03953E-04   4.65189E-05   3.98389E-13     1844.40  1
 7.21000E-04   7.07449E-05   1.10300E-04   6.24179E-05   5.12846E-13     2856.93  1
 7.41000E-04   2.49126E-04   1.12846E-04   1.50977E-04   6.52821E-13     3405.21  1
 7.61000E-04   2.42619E-04   1.14384E-04   1.56139E-04   7.99869E-13     3659.29  1
 7.81000E-04   2.36703E-04   1.16090E-04   1.57765E-04   9.51702E-13     3825.03  1
 8.01000E-04   2.31728E-04   1.16913E-04   1.58108E-04   1.10800E-12     3917.15  1
 8.21000E-04   2.25257E-04   1.17673E-04   1.58614E-04   1.26030E-12     3959.92  1
 8.41000E-04   2.18337E-04   1.18132E-04   1.58810E-04   1.41457E-12     4029.93  1
 8.61000E-04   2.14869E-04   1.18620E-04   1.56634E-04   1.56835E-12     4052.01  1
 8.81000E-04   2.25982E-04   1.18982E-04   1.56580E-04   1.73070E-12     4094.28  1
 9.01000E-04   2.36064E-04   1.19315E-04   1.62238E-04   1.89109E-12     4120.10  1
 9.21000E-04   2.48162E-04   1.19485E-04   1.65193E-04   2.05558E-12     4121.17  1
 9.41000E-04   2.61074E-04   1.19425E-04   1.66677E-04   2.21052E-12     4133.66  1
 9.61000E-04   2.77915E-04   1.19226E-04   1.68046E-04   2.36440E-12     4080.80  1
 9.81000E-04   2.91076E-04   1.19014E-04   1.69224E-04   2.50801E-12     4065.21  1
 1.00100E-03   3.07937E-04   1.18704E-04   1.70152E-04   2.64963E-12     4003.84  1
 1.02100E-03   3.21386E-04   1.18295E-04   1.70928E-04   2.78236E-12     3974.39  1
 1.04100E-03   3.38321E-04   1.17881E-04   1.71676E-04   2.77735E-12     3932.07  0
 1.06100E-03   3.40310E-04   1.17111E-04   1.72409E-04   2.75903E-12     3339.03  0
 1.08100E-03   3.40968E-04   1.15382E-04   1.72998E-04   2.73580E-12     3007.96  0
 1.10100E-03   3.41300E-04   1.14181E-04   1.76157E-04   2.70094E-12     2784.51  0
 1.12100E-03   3.41478E-04   1.12986E-04   1.77549E-04   2.65923E-12     2615.22  0
 1.14100E-03   3.41488E-04   1.10396E-04   1.78263E-04   2.61429E-12     2477.67  0
 1.16100E-03   3.41332E-04   1.08655E-04   1.78722E-04   2.56178E-12     2367.98  0
 1.18100E-03   3.40975E-04   1.06779E-04   1.79055E-04   2.50402E-12     2273.25  0
 1.20100E-03   3.40503E-04   1.04201E-04   1.79268E-04   2.44284E-12     2189.93  0
 1.22100E-03   3.39946E-04   1.02735E-04   1.79367E-04   2.37552E-12     2117.55  0
 1.24100E-03   3.39337E-04   9.98083E-05   1.79376E-04   2.30657E-12     2053.57  0
 1.26100E-03   3.38681E-04   9.81514E-05   1.79296E-04   2.23522E-12     1998.11  0
 1.28100E-03   3.38093E-04   9.54123E-05   1.79140E-04   2.16123E-12     1948.84  0
 1.30100E-03   3.37679E-04   9.35368E-05   1.78935E-04   2.08640E-12     1905.21  0
 1.32100E-03   3.37261E-04   9.11783E-05   1.78737E-04   2.01035E-12     1866.48  0
 1.34100E-03   3.36804E-04   8.88877E-05   1.78564E-04   1.93385E-12     1832.34  0
 1.36100E-03   3.36321E-04   8.69696E-05   1.78336E-04   1.85642E-12     1802.28  0
 1.38100E-03   3.35825E-04   8.41887E-05   1.78058E-04   1.77841E-12     1776.19  0
 1.40100E-03   3.30888E-04   8.18238E-05   1.76009E-04   1.65310E-12     1752.14  0
 1.42100E-03   3.41127E-04   7.91571E-05   1.81841E-04   1.56686E-12     1731.86  0
 1.44100E-03   3.41302E-04   7.75591E-05   1.82010E-04   1.48101E-12     1713.69  0
 1.46100E-03   3.41319E-04   7.44254E-05   1.82121E-04   1.39603E-12     1697.33  0
